Chromosome,Start,End,ID,Functional,methylome
chr1,148163142,148163412,RNA60,Yes,83.2105
chr1,151281543,151281776,RNA61,Yes,0.480263
chr1,151347632,151347891,RNA62,Yes,11.8409
chr1,151793815,151794402,RNA63,Yes,77.2877
chr1,151841741,151842031,RNA64,Yes,0
chr1,155045960,155046052,RNA65,Yes,89.9004
chr1,155318265,155318459,RNA66,Yes,86.3675
chr1,155562981,155563944,RNA67,Yes,0.386262
chr1,156661315,156662733,RNA68,Yes,30.6309
chr1,158030717,158032098,RNA69,Yes,77.9677
chr1,158133115,158133193,RNA70,Yes,74
chr1,159976644,159977112,RNA71,Yes,72.6579
chr1,160262401,160262778,RNA72,Yes,0.394405
chr1,161765428,161765501,RNA73,Yes,11.2406
chr1,168788781,168788889,RNA74,Yes,88.4549
chr1,170226919,170227058,RNA75,Yes,0
chr1,170462209,170462419,RNA76,Yes,60.0695
chr1,173460378,173461211,RNA77,Yes,83.864
chr1,174155627,174155730,RNA78,Yes,86.5038
chr1,180562204,180562344,RNA79,Yes,0
chr1,180954668,180955895,RNA80,Yes,74.138
chr1,181175337,181175466,RNA81,Yes,62
chr1,183140811,183140969,RNA82,Yes,0
chr1,183461766,183461841,RNA83,Yes,73.1579
chr1,185007694,185008678,RNA84,Yes,74.0028
chr1,189036718,189037814,RNA85,Yes,62.3985
chr1,191228323,191228476,RNA86,Yes,74.4436
chr1,196060997,196061116,RNA87,Yes,48.2519
chr1,202009800,202010076,RNA88,Yes,16.6219
chr1,203084372,203084573,RNA89,Yes,82.985
chr1,203287989,203288306,RNA90,Yes,69.5609
chr1,205456891,205457077,RNA91,Yes,2.64861
chr1,205558167,205558266,RNA92,Yes,75.1391
chr1,206635096,206635894,RNA93,Yes,1.00207
chr1,207806005,207806180,RNA94,Yes,56.3158
chr1,209373394,209373554,RNA95,Yes,63.0677
chr1,209429181,209429408,RNA96,Yes,77.1778
chr1,210233635,210233950,RNA97,Yes,0.811771
chr1,211133188,211133935,RNA98,Yes,6.52534
chr1,211391616,211391697,RNA99,Yes,0
chr1,211640219,211640360,RNA100,Yes,65.4774
chr1,211677067,211677154,RNA101,Yes,0
chr1,219086495,219086574,RNA102,Yes,0
chr1,219437056,219437234,RNA103,Yes,0
chr1,221914423,221914543,RNA104,Yes,80.7393
chr1,230006773,230007162,RNA105,Yes,83.7151
chr1,231186075,231186173,RNA106,Yes,85.4746
chr1,234957679,234957754,RNA107,Yes,57.6992
chr1,234959697,234960022,RNA108,Yes,66.1045
chr1,238485785,238487082,RNA109,Yes,64.6001
chr1,245214154,245214279,RNA110,Yes,83.5226
chr10,662026,662118,RNA111,Yes,66.0648
chr10,1556611,1557008,RNA112,Yes,70.1992
chr10,2013247,2013458,RNA113,Yes,65.5466
chr10,3053960,3054363,RNA114,Yes,80.6917
chr10,3142972,3143088,RNA115,Yes,86.2794
chr10,4659982,4660111,RNA116,Yes,80.8402
chr10,5596011,5596605,RNA117,Yes,59.8217
chr10,6738357,6738939,RNA118,Yes,29.3747
chr10,9286592,9287056,RNA119,Yes,71.9729
chr10,10422597,10422705,RNA120,Yes,81.9709
chr10,11857265,11857371,RNA121,Yes,89.8571
chr10,17216167,17216274,RNA122,Yes,32.8083
chr10,21174482,21174923,RNA123,Yes,8.52672
chr10,23344424,23345159,RNA124,Yes,6.86481
chr10,26578836,26578973,RNA125,Yes,69.7782
chr10,26591310,26591413,RNA126,Yes,0
chr10,27767358,27767799,RNA127,Yes,67.2456
chr10,30723419,30723740,RNA128,Yes,75.9763
chr10,31707306,31707680,RNA129,Yes,32.382
chr10,32374303,32374488,RNA130,Yes,82.7406
chr10,33074862,33074983,RNA131,Yes,0
chr10,33909156,33909322,RNA132,Yes,67.6805
chr10,38435130,38435253,RNA133,Yes,0
chr10,42477261,42477442,RNA134,Yes,74.8086
chr10,43778582,43778865,RNA135,Yes,61.8064
chr10,44293301,44293489,RNA136,Yes,32.7711
chr10,44999317,44999447,RNA137,Yes,77.6353
chr10,46597834,46598803,RNA138,Yes,11.6317
chr10,52300513,52300600,RNA139,Yes,0
chr10,62643742,62643963,RNA140,Yes,87.9887
chr10,78279399,78279494,RNA141,Yes,77.7594
chr10,79716600,79716790,RNA142,Yes,0
chr10,79766271,79766374,RNA143,Yes,55.6231
chr10,85432403,85432692,RNA144,Yes,56.6341
chr10,85451401,85451721,RNA145,Yes,68.7782
chr10,89829970,89830304,RNA146,Yes,76.5122
chr10,89914636,89914956,RNA147,Yes,31.8571
chr10,91350757,91350950,RNA148,Yes,0
chr10,94104338,94104475,RNA149,Yes,50.3872
chr10,99928160,99928240,RNA150,Yes,0
chr10,100381216,100381448,RNA151,Yes,88.4015
chr10,101232254,101232434,RNA152,Yes,33.2594
chr10,101827860,101827939,RNA153,Yes,85.109
chr10,102450187,102450360,RNA154,Yes,0.647368
chr10,104665449,104665974,RNA155,Yes,64.0066
chr10,108040361,108040507,RNA156,Yes,76.7538
chr10,117241661,117241783,RNA157,Yes,4.63497
chr10,118049512,118049617,RNA158,Yes,0
chr11,559779,560107,RNA159,Yes,72.4248
chr11,1051623,1051843,RNA160,Yes,55.0602
chr11,1761319,1762486,RNA161,Yes,77.5566
chr11,1995876,1996010,RNA162,Yes,0
chr11,2146245,2146527,RNA163,Yes,42.2145
chr11,2329563,2329774,RNA164,Yes,72.6006
chr11,2902584,2902709,RNA165,Yes,9.69323
chr11,15561878,15562228,RNA166,Yes,80.1115
chr11,17696819,17697252,RNA167,Yes,61.5564
chr11,19981237,19981733,RNA168,Yes,47.3915
chr11,22467847,22467983,RNA169,Yes,0
chr11,35136346,35136626,RNA170,Yes,86.4258
chr11,43569767,43570400,RNA171,Yes,49.5808
chr11,44974796,44974893,RNA172,Yes,79.3026
chr11,45771993,45772358,RNA173,Yes,0.935855
chr11,60621021,60621118,RNA174,Yes,0
chr11,64247953,64248214,RNA175,Yes,53.5236
chr11,65181225,65182426,RNA176,Yes,0.700188
chr11,66363269,66363764,RNA177,Yes,71.906
chr11,67605892,67606011,RNA178,Yes,47.2068
chr11,69013791,69013904,RNA179,Yes,18.7261
chr11,71451690,71452156,RNA180,Yes,57.8847
chr11,73182790,73183630,RNA181,Yes,60.8477
chr11,73307882,73308564,RNA182,Yes,0.600655
chr11,76444205,76444514,RNA183,Yes,0.372885
chr11,77739188,77739949,RNA184,Yes,85.68
chr11,78425337,78425558,RNA185,Yes,56.282
chr11,80760484,80760574,RNA186,Yes,64.8383
chr11,102461448,102462038,RNA187,Yes,78.9944
chr11,110366361,110366534,RNA188,Yes,48.8759
chr11,111097230,111097609,RNA189,Yes,56.4392
chr11,111513017,111513888,RNA190,Yes,15.2993
chr11,112548247,112548443,RNA191,Yes,74.5451
chr11,115758141,115758252,RNA192,Yes,79.0075
chr11,116500542,116501372,RNA193,Yes,22.511
chr11,118521266,118521372,RNA194,Yes,87.9762
chr11,126944316,126944467,RNA195,Yes,65.6805
chr11,127335024,127335145,RNA196,Yes,81.5088
chr11,128211638,128211719,RNA197,Yes,0
chr11,128526533,128527418,RNA198,Yes,82.085
chr11,128903367,128903547,RNA199,Yes,45.3891
chr11,130368894,130369042,RNA200,Yes,45.3459
chr12,182068,182802,RNA201,Yes,62.8717
chr12,2742074,2742180,RNA202,Yes,77.1566
chr12,8390270,8390447,RNA203,Yes,1.63888
chr12,9057620,9058876,RNA204,Yes,75.8391
chr12,10214054,10214369,RNA205,Yes,10.8741
chr12,10557336,10558794,RNA206,Yes,62.7052
chr12,11549590,11549721,RNA207,Yes,74.849
chr12,20124445,20124541,RNA208,Yes,0
chr12,24995807,24995949,RNA209,Yes,72.5526
chr12,25956227,25956349,RNA210,Yes,0
chr12,27390395,27390594,RNA211,Yes,76.6053
chr12,29389455,29389566,RNA212,Yes,83.3152
chr12,30986733,30986851,RNA213,Yes,72.8064
chr12,40167248,40167847,RNA214,Yes,74.2011
chr12,49294447,49294640,RNA215,Yes,55.693
chr12,52059101,52059384,RNA216,Yes,64.5199
chr12,52212044,52212156,RNA217,Yes,83.2193
chr12,52247177,52248602,RNA218,Yes,54.1569
chr12,53045960,53046139,RNA219,Yes,62.609
chr12,53300143,53300615,RNA220,Yes,4.70371
chr12,53964231,53964356,RNA221,Yes,23.9925
chr12,54131990,54132842,RNA222,Yes,65.5501
chr12,55729662,55730857,RNA223,Yes,8.94361
chr12,57726965,57728356,RNA224,Yes,38.1937
chr12,57935470,57935553,RNA225,Yes,0
chr12,58921399,58921472,RNA226,Yes,74.1729
chr12,64900577,64900698,RNA227,Yes,57.5789
chr12,65606028,65606229,RNA228,Yes,66.5207
chr12,67932277,67932389,RNA229,Yes,83.1341
chr12,72271823,72272162,RNA230,Yes,3.45739
chr12,74151002,74151088,RNA231,Yes,0
chr12,91987556,91987715,RNA232,Yes,0
chr12,95823089,95823314,RNA233,Yes,72.3835
chr12,110937185,110937446,RNA234,Yes,2.45843
chr12,114408828,114409007,RNA235,Yes,13.3102
chr12,118759973,118760067,RNA236,Yes,76.5564
chr12,118832962,118833043,RNA237,Yes,0
chr12,120206545,120206621,RNA238,Yes,91.2293
chr12,122064549,122064682,RNA239,Yes,71.2951
chr12,122396583,122396705,RNA240,Yes,84.0451
chr12,126405458,126405609,RNA241,Yes,54.7594
chr12,126873326,126873504,RNA242,Yes,75.6316
chr12,126922707,126922906,RNA243,Yes,0
chr12,127275449,127275849,RNA244,Yes,72.344
chr12,129209558,129209723,RNA245,Yes,70.1142
chr12,130072287,130072685,RNA246,Yes,70.5761
chr12,132276231,132276530,RNA247,Yes,72.1495
chr13,19562324,19562474,RNA248,Yes,70.9248
chr13,20939862,20939965,RNA249,Yes,56.2594
chr13,22894606,22895038,RNA250,Yes,82.4931
chr13,24336639,24337120,RNA251,Yes,79.1786
chr13,27822755,27823283,RNA252,Yes,5.56152
chr13,29484869,29485306,RNA253,Yes,75.5892
chr13,30883094,30883395,RNA254,Yes,79.6723
chr13,30931246,30931936,RNA255,Yes,89.6579
chr13,32877431,32877514,RNA256,Yes,0
chr13,33279460,33279656,RNA257,Yes,29.2068
chr13,33335005,33335208,RNA258,Yes,80.292
chr13,34429467,34429554,RNA259,Yes,0
chr13,40457514,40457615,RNA260,Yes,68.0301
chr13,42811518,42811842,RNA261,Yes,70.2757
chr13,44143557,44143737,RNA262,Yes,85.3308
chr13,44405614,44406319,RNA263,Yes,60.2865
chr13,44577042,44577177,RNA264,Yes,0.447764
chr13,44651765,44651868,RNA265,Yes,0
chr13,48302339,48302492,RNA266,Yes,83.7444
chr13,50808540,50808706,RNA267,Yes,0
chr13,51454003,51454715,RNA268,Yes,15.5999
chr13,54127280,54127477,RNA269,Yes,79.3647
chr13,60020921,60021008,RNA270,Yes,0
chr13,60226605,60226818,RNA271,Yes,35.812
chr13,62328756,62328835,RNA272,Yes,67.3722
chr13,67374865,67374965,RNA273,Yes,0
chr13,75873657,75873734,RNA274,Yes,85.9639
chr13,79412682,79412907,RNA275,Yes,87.1842
chr13,79805325,79805682,RNA276,Yes,63.0188
chr13,96955861,96955963,RNA277,Yes,0
chr13,102373424,102373666,RNA278,Yes,0
chr13,106376867,106377084,RNA279,Yes,79.9027
chr13,106668646,106668928,RNA280,Yes,66.9135
chr13,109101198,109101357,RNA281,Yes,59.797
chr13,109166636,109166710,RNA282,Yes,67.7519
chr13,109401341,109401639,RNA283,Yes,75.2581
chr13,110122160,110122343,RNA284,Yes,76.2321
chr13,110457525,110457720,RNA285,Yes,82.982
chr13,110989980,110990602,RNA286,Yes,71.5188
chr13,112106599,112107480,RNA287,Yes,16.4058
chr13,112198231,112198355,RNA288,Yes,61.6654
chr13,113833492,113833579,RNA289,Yes,77.9298
chr13,114108641,114110095,RNA290,Yes,71.9072
chr14,19016800,19017645,RNA291,Yes,31.3812
chr14,22381844,22381961,RNA292,Yes,68.6466
chr14,23564727,23564840,RNA293,Yes,80.4398
chr14,26873397,26873542,RNA294,Yes,59.9793
chr14,27613421,27613496,RNA295,Yes,62.0752
chr14,28773360,28773433,RNA296,Yes,10.388
chr14,31950089,31950294,RNA297,Yes,0
chr14,34920500,34920637,RNA298,Yes,75.1892
chr14,44766219,44766301,RNA299,Yes,0
chr14,51328130,51328659,RNA300,Yes,43.3333
chr14,51392968,51393117,RNA301,Yes,77.3872
chr14,56897540,56897648,RNA302,Yes,50.6679
chr14,58894142,58894331,RNA303,Yes,74.0789
chr14,60323611,60323907,RNA304,Yes,71.8266
chr14,70814227,70814359,RNA305,Yes,80.1955
chr14,73789027,73789116,RNA306,Yes,83.2932
chr14,86070863,86070967,RNA307,Yes,0
chr14,88023674,88023776,RNA308,Yes,0
chr14,88025407,88025481,RNA309,Yes,0
chr14,90456442,90456551,RNA310,Yes,80.7914
chr14,93907970,93908569,RNA311,Yes,68.6773
chr14,94772180,94773607,RNA312,Yes,18.819
chr14,95533693,95533842,RNA313,Yes,1.71805
chr14,95577429,95578681,RNA314,Yes,49.6776
chr14,95652377,95652489,RNA315,Yes,0
chr14,97461804,97462332,RNA316,Yes,67.6642
chr14,97969272,97969547,RNA317,Yes,71.5896
chr14,98138993,98139310,RNA318,Yes,64.6378
chr14,98712326,98712495,RNA319,Yes,67.5282
chr14,100889649,100889756,RNA320,Yes,80.8546
chr14,101122889,101123545,RNA321,Yes,73.6891
chr14,101443982,101444314,RNA322,Yes,61.0367
chr14,103122609,103122791,RNA323,Yes,18.3076
chr14,104136867,104137242,RNA324,Yes,7.0105
chr14,105921150,105921258,RNA325,Yes,75.2723
chr14,106288069,106288372,RNA326,Yes,60.5163
chr14,106488768,106488961,RNA327,Yes,48.609
chr15,20942375,20942560,RNA328,Yes,0
chr15,21020412,21020557,RNA329,Yes,0.657895
chr15,21555562,21555719,RNA330,Yes,0
chr15,23976146,23976243,RNA331,Yes,66.8421
chr15,24566656,24566800,RNA332,Yes,65.1626
chr15,25118267,25118382,RNA333,Yes,0
chr15,26116180,26116284,RNA334,Yes,75.1316
chr15,27158266,27158396,RNA335,Yes,69.5207
chr15,32603106,32603203,RNA336,Yes,28.0865
chr15,33306332,33306431,RNA337,Yes,37.5113
chr15,38224251,38224356,RNA338,Yes,76.7206
chr15,41285225,41285363,RNA339,Yes,21.2124
chr15,41926081,41926167,RNA340,Yes,86.0113
chr15,44536043,44537012,RNA341,Yes,0.921356
chr15,47804773,47804901,RNA342,Yes,70.4981
chr15,56890013,56890161,RNA343,Yes,0
chr15,58066815,58066934,RNA344,Yes,76.8083
chr15,60682359,60682433,RNA345,Yes,81.8083
chr15,61730582,61731389,RNA346,Yes,60.4594
chr15,62060968,62062434,RNA347,Yes,37.2082
chr15,63594695,63594786,RNA348,Yes,77.453
chr15,67837090,67837433,RNA349,Yes,50.8759
chr15,69414152,69415150,RNA350,Yes,0.563606
chr15,71112148,71112276,RNA351,Yes,49.8972
chr15,73919838,73920073,RNA352,Yes,85.5188
chr15,77646388,77646511,RNA353,Yes,59.1604
chr15,82754629,82754784,RNA354,Yes,0
chr15,90081439,90081840,RNA355,Yes,82.7325
chr15,90661393,90661483,RNA356,Yes,71.8008
chr15,90954335,90955302,RNA357,Yes,13.6798
chr15,91023313,91023971,RNA358,Yes,87.5652
chr15,93899264,93899363,RNA359,Yes,74.1865
chr15,95288302,95288434,RNA360,Yes,83.9812
chr15,96772746,96772847,RNA361,Yes,56.7895
chr15,97397657,97397794,RNA362,Yes,45.1416
chr15,98327354,98327453,RNA363,Yes,0
chr15,100850211,100850578,RNA364,Yes,69.3866
chr16,1066919,1067007,RNA365,Yes,51.2387
chr16,1714002,1714262,RNA366,Yes,68.8383
chr16,1883196,1883296,RNA367,Yes,78.4486
chr16,3054940,3055102,RNA368,Yes,55.0902
chr16,3129248,3129340,RNA369,Yes,30.1729
chr16,10528092,10528481,RNA370,Yes,88.6998
chr16,11895489,11895611,RNA371,Yes,91.0056
chr16,25067779,25068955,RNA372,Yes,82.4665
chr16,26594710,26594932,RNA373,Yes,67.7316
chr16,27452743,27452922,RNA374,Yes,65.1006
chr16,46978605,46978983,RNA375,Yes,0
chr16,47971363,47971687,RNA376,Yes,49.641
chr16,50807418,50807629,RNA377,Yes,81.8064
chr16,52613653,52614637,RNA378,Yes,76.3998
chr16,54246839,54246962,RNA379,Yes,0
chr16,55427501,55427589,RNA380,Yes,60.8045
chr16,68645979,68647472,RNA381,Yes,20.205
chr16,69742135,69742563,RNA382,Yes,72.3477
chr16,70317256,70317415,RNA383,Yes,89.7782
chr16,70756013,70756087,RNA384,Yes,86.5
chr16,71414865,71414995,RNA385,Yes,50.1579
chr16,72284572,72284652,RNA386,Yes,81.5141
chr16,72713333,72713416,RNA387,Yes,82.9962
chr16,73093081,73093211,RNA388,Yes,86.7412
chr16,79826988,79827662,RNA389,Yes,71.5247
chr16,85936109,85936748,RNA390,Yes,46.906
chr16,86199512,86199718,RNA391,Yes,37.8707
chr16,86290665,86290744,RNA392,Yes,36.8747
chr16,88194750,88194865,RNA393,Yes,56.8669
chr16,88561251,88561371,RNA394,Yes,72.9718
chr16,88737821,88738405,RNA395,Yes,82.8453
chr17,1517718,1518096,RNA396,Yes,63.7925
chr17,4616763,4617647,RNA397,Yes,76.3142
chr17,10406148,10406238,RNA398,Yes,0
chr17,15106028,15106586,RNA399,Yes,61.6341
chr17,16988915,16989050,RNA400,Yes,67.0393
chr17,19158462,19158555,RNA401,Yes,0
chr17,20614488,20614565,RNA402,Yes,84.7005
chr17,20892230,20892432,RNA403,Yes,45.1241
chr17,27930607,27930712,RNA404,Yes,75.6955
chr17,28599698,28599855,RNA405,Yes,10.4372
chr17,31572084,31572174,RNA406,Yes,79.1617
chr17,35573877,35574313,RNA407,Yes,86.5794
chr17,36089339,36090134,RNA408,Yes,58.4215
chr17,40833115,40833199,RNA409,Yes,68.5752
chr17,43371247,43371634,RNA410,Yes,43.2055
chr17,43450897,43451197,RNA411,Yes,84.2038
chr17,46196368,46196723,RNA412,Yes,0
chr17,48047625,48047714,RNA413,Yes,3.84925
chr17,48634551,48634932,RNA414,Yes,42.1951
chr17,50867496,50868371,RNA415,Yes,0.904135
chr17,51321586,51321992,RNA416,Yes,59.1861
chr17,51440233,51440428,RNA417,Yes,55.8891
chr17,52986440,52986526,RNA418,Yes,0
chr17,57084840,57085954,RNA419,Yes,0.493674
chr17,60088161,60088692,RNA420,Yes,55.5576
chr17,68102943,68103058,RNA421,Yes,43.2716
chr17,72024153,72024304,RNA422,Yes,80.0733
chr17,72428236,72428332,RNA423,Yes,74.2782
chr17,73790052,73790174,RNA424,Yes,0
chr17,77089153,77089271,RNA425,Yes,6.07143
chr17,81314408,81314481,RNA426,Yes,68.8333
chr17,81379722,81379821,RNA427,Yes,45.9348
chr17,82457438,82457548,RNA428,Yes,63.6748
chr18,13151,13354,RNA429,Yes,3.16541
chr18,657842,658186,RNA430,Yes,0.468354
chr18,3256241,3256322,RNA431,Yes,71.1128
chr18,3993090,3993202,RNA432,Yes,66.4051
chr18,5241698,5241812,RNA433,Yes,0
chr18,5762297,5762473,RNA434,Yes,0
chr18,6258654,6258796,RNA435,Yes,74.4718
chr18,6729720,6729961,RNA436,Yes,1.29271
chr18,9322062,9322152,RNA437,Yes,0
chr18,9617148,9617285,RNA438,Yes,52.3703
chr18,12749293,12749738,RNA439,Yes,74.3751
chr18,13423575,13423756,RNA440,Yes,84.625
chr18,14883528,14883652,RNA441,Yes,33.6429
chr18,24000389,24000513,RNA442,Yes,0
chr18,24987357,24988230,RNA443,Yes,44.114
chr18,36187235,36187623,RNA444,Yes,1.03103
chr18,39864053,39864148,RNA445,Yes,0
chr18,42212364,42212526,RNA446,Yes,77.9643
chr18,51560592,51560886,RNA447,Yes,54.3496
chr18,57057499,57057693,RNA448,Yes,0
chr18,57641559,57642052,RNA449,Yes,89.186
chr18,58449309,58449540,RNA450,Yes,87.6034
chr18,58671469,58672268,RNA451,Yes,0.45479
chr18,63381377,63381631,RNA452,Yes,84.1598
chr18,64258218,64258519,RNA453,Yes,78.0714
chr18,70642545,70642723,RNA454,Yes,50.1391
chr18,71521989,71522086,RNA455,Yes,48.9586
chr18,72880087,72880234,RNA456,Yes,68.0025
chr18,73159541,73159646,RNA457,Yes,0
chr18,73332465,73332581,RNA458,Yes,0
chr18,76530384,76530464,RNA459,Yes,87.5539
chr18,76816755,76816842,RNA460,Yes,89.3271
chr18,80162516,80162603,RNA461,Yes,77.3045
chr19,571440,571596,RNA462,Yes,2.13437
chr19,1269825,1270744,RNA463,Yes,8.11362
chr19,3143062,3144237,RNA464,Yes,73.6183
chr19,8376962,8377067,RNA465,Yes,88.7955
chr19,15827347,15827564,RNA466,Yes,71.1767
chr19,15831255,15831356,RNA467,Yes,77.4373
chr19,19762538,19762646,RNA468,Yes,73.3872
chr19,27793000,27793232,RNA469,Yes,2.07268
chr19,27919780,27919858,RNA470,Yes,57.9549
chr19,29391421,29391500,RNA471,Yes,0
chr19,31167685,31167833,RNA472,Yes,33.4154
chr19,32037553,32037863,RNA473,Yes,72.3402
chr19,32399751,32399868,RNA474,Yes,86.4925
chr19,32691363,32691711,RNA475,Yes,11.5089
chr19,34818587,34818793,RNA476,Yes,72.9248
chr19,34850669,34850794,RNA477,Yes,75.3885
chr19,34893343,34893456,RNA478,Yes,0
chr19,37497282,37497476,RNA479,Yes,75.0583
chr19,38597253,38597395,RNA480,Yes,62.7274
chr19,42132905,42133028,RNA481,Yes,20.415
chr19,43331344,43331862,RNA482,Yes,51.0996
chr19,43925142,43925254,RNA483,Yes,91.8571
chr19,45090069,45090380,RNA484,Yes,84.7038
chr19,49858347,49858601,RNA485,Yes,80.7695
chr19,50061800,50061999,RNA486,Yes,39.8346
chr19,51416523,51416730,RNA487,Yes,63.8031
chr19,56394217,56394441,RNA488,Yes,78.7581
chr19,56494163,56495436,RNA489,Yes,67.2072
chr19,58568913,58568995,RNA490,Yes,0
chr2,949911,950386,RNA491,Yes,5.07014
chr2,6650106,6650380,RNA492,Yes,70.5075
chr2,19869496,19869613,RNA493,Yes,83.4594
chr2,20054285,20054501,RNA494,Yes,79.3524
chr2,25001415,25001545,RNA495,Yes,75.1241
chr2,32574583,32574934,RNA496,Yes,91.1316
chr2,36355088,36355320,RNA497,Yes,5.42597
chr2,37612173,37613087,RNA498,Yes,78.2694
chr2,38131511,38131614,RNA499,Yes,0
chr2,38469244,38469447,RNA500,Yes,81.1917
chr2,39453838,39453931,RNA501,Yes,89.4248
chr2,41947495,41947815,RNA502,Yes,30.4887
chr2,43102035,43102329,RNA503,Yes,71.9048
chr2,45175115,45175260,RNA504,Yes,0
chr2,46393113,46393345,RNA505,Yes,82.0338
chr2,46440127,46440226,RNA506,Yes,86.0088
chr2,46580035,46581348,RNA507,Yes,80.468
chr2,46817248,46817433,RNA508,Yes,83.6654
chr2,60369908,60370027,RNA509,Yes,64.8722
chr2,61480300,61480583,RNA510,Yes,88.9245
chr2,64904991,64905135,RNA511,Yes,71.307
chr2,65030946,65031259,RNA512,Yes,65.1404
chr2,66431820,66431899,RNA513,Yes,37.3346
chr2,67264997,67265192,RNA514,Yes,74.4305
chr2,68837382,68837724,RNA515,Yes,38.6071
chr2,69790204,69790352,RNA516,Yes,38.953
chr2,73981109,73981348,RNA517,Yes,5.40132
chr2,74391159,74391243,RNA518,Yes,11.916
chr2,87606593,87606769,RNA519,Yes,63.2368
chr2,88631400,88631825,RNA520,Yes,53.1128
chr2,95813828,95813919,RNA521,Yes,0
chr2,96237905,96238099,RNA522,Yes,89.4662
chr2,100607127,100607325,RNA523,Yes,60.7957
chr2,104489631,104489951,RNA524,Yes,69.0996
chr2,104505866,104506303,RNA525,Yes,66.8449
chr2,107531660,107531779,RNA526,Yes,75.7368
chr2,107825669,107826126,RNA527,Yes,80.5526
chr2,108169497,108169722,RNA528,Yes,0
chr2,109994401,109995289,RNA529,Yes,16.3226
chr2,113250767,113250906,RNA530,Yes,79.0226
chr2,114007019,114007310,RNA531,Yes,64.2343
chr2,123070167,123070364,RNA532,Yes,69.5695
chr2,127388881,127388998,RNA533,Yes,42.985
chr2,131993729,131993911,RNA534,Yes,66.1729
chr2,138604064,138604559,RNA535,Yes,89.7669
chr2,144768098,144768280,RNA536,Yes,81.3459
chr2,146846629,146846818,RNA537,Yes,82.0739
chr2,156022672,156022763,RNA538,Yes,87.032
chr2,160271720,160272047,RNA539,Yes,76.8528
chr2,162075478,162075611,RNA540,Yes,61.0808
chr2,173207547,173207654,RNA541,Yes,0
chr2,174328457,174328836,RNA542,Yes,7.54495
chr2,174488035,174488445,RNA543,Yes,88.7872
chr2,176178425,176179009,RNA544,Yes,11.124
chr2,178426366,178426661,RNA545,Yes,87.1892
chr2,185729329,185729437,RNA546,Yes,0
chr2,188789863,188791074,RNA547,Yes,74.4687
chr2,189764855,189765556,RNA548,Yes,87.5796
