Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr1,24180731,24180854,RNA28,Yes,48.3773,3.78346,3.78346
chr1,24595424,24595512,RNA29,Yes,5.81842,3.47906,3.47906
chr1,25823019,25823128,RNA30,Yes,10.0614,1.38959,1.3017
chr1,25904664,25904738,RNA31,Yes,0.813397,0.444999,0.291909
chr1,26066268,26066440,RNA32,Yes,68.7009,5.80132,5.80132
chr1,26432891,26433008,RNA33,Yes,278.546,22.75958,20.4772
chr1,27789562,27789631,RNA34,Yes,1456.03,24.05816,24.0582
chr1,27914063,27914169,RNA35,Yes,3069.37,26.60777,24.209
chr1,32154588,32154721,RNA36,Yes,0,0,0
chr1,32361730,32361876,RNA37,Yes,3348.15,11.63097,11.631
chr1,33270487,33270612,RNA38,Yes,0.20953,0.416785,0.0679256
chr1,35093914,35094083,RNA39,Yes,0,0,0
chr1,36084870,36085077,RNA40,Yes,137.784,5.87599,4.60715
chr1,38998171,38998311,RNA41,Yes,0.0598359,0.261782,0.0598359
chr1,40092398,40092507,RNA42,Yes,8.75273,2.55895,2.55895
chr1,40454203,40454288,RNA43,Yes,0,0,0
chr1,40738836,40738948,RNA44,Yes,6.20497,5.2039,2.58295
chr1,40983278,40983456,RNA45,Yes,2.80389,1.99501,0.941465
chr1,42767509,42767624,RNA46,Yes,9347.91,24.92773,24.9277
chr1,43270681,43270793,RNA47,Yes,1404.27,26.05764,26.0576
chr1,46080642,46080750,RNA48,Yes,0,0,0
chr1,47229654,47229771,RNA49,Yes,100.974,5.6834,4.46823
chr1,51112464,51112569,RNA50,Yes,0.338146,0.338146,0.338146
chr1,53326873,53326992,RNA51,Yes,3808.32,23.29346,19.6925
chr1,57883999,57884162,RNA52,Yes,1.78452,5.93827,1.31152
chr1,58695129,58695207,RNA53,Yes,0,0,0
chr1,62439799,62440037,RNA54,Yes,0.1257,5.98331,0.1257
chr1,66754656,66754777,RNA55,Yes,0,0,0
chr1,66926142,66926242,RNA56,Yes,48.264,1.77532,1.63329
chr1,68193955,68194227,RNA57,Yes,12.4217,2.64160,2.61246
chr1,77641522,77641655,RNA58,Yes,0.155194,0.421242,0.155194
chr1,77745421,77745599,RNA59,Yes,0.597982,1.07516,0.597982
chr1,89171746,89171954,RNA60,Yes,3.67037,3.15057,2.04965
chr1,94540257,94540368,RNA61,Yes,0.281536,0.281536,0.281536
chr1,103617954,103618100,RNA62,Yes,0,0,0
chr1,103656285,103656498,RNA63,Yes,0,0,0
chr1,108659864,108659962,RNA64,Yes,0.0493353,0.179069,0.0493353
chr1,109223978,109224048,RNA65,Yes,0,0,0
chr1,109625303,109625433,RNA66,Yes,15.5499,1.56867,1.56867
chr1,110009034,110009145,RNA67,Yes,90.8354,10.60502,10.0318
chr1,111691334,111691417,RNA68,Yes,0,0,0
chr1,114780110,114780215,RNA69,Yes,3491.02,34.55331,23.195
chr1,120029906,120029987,RNA70,Yes,0,0,0
chr1,120763628,120763709,RNA71,Yes,0,0,0
chr1,144459366,144459483,RNA72,Yes,0.0273186,0.0415101,0.0273186
chr1,145724801,145724906,RNA73,Yes,0.372713,0.198286,0.155298
chr1,150694656,150694850,RNA74,Yes,0,0,0
chr1,153636572,153636653,RNA75,Yes,3.08354,0.557195,0.463815
chr1,153776518,153776727,RNA76,Yes,48.4816,13.10577,4.21265
chr1,153955065,153955166,RNA77,Yes,1.76001,0.657954,0.618868
chr1,154555860,154555964,RNA78,Yes,0.348603,0.214848,0.177663
chr1,154953671,154953757,RNA79,Yes,10.1647,3.40514,3.04879
chr1,154969378,154969448,RNA80,Yes,3.79365,0.527555,0.509594
chr1,155192183,155192283,RNA81,Yes,29.2614,2.39405,2.39405
chr1,155240630,155240717,RNA82,Yes,18.9824,9.86075,9.86075
chr1,156130617,156130773,RNA83,Yes,408.281,17.32633,14.4096
chr1,156154550,156154717,RNA84,Yes,1594.74,32.24852,24.3312
chr1,156620018,156620158,RNA85,Yes,0.924054,0.534194,0.416339
chr1,156923949,156924098,RNA86,Yes,36.425,2.73839,2.73839
chr1,156986082,156986173,RNA87,Yes,6.7351,4.43555,4.43555
chr1,159893180,159893305,RNA88,Yes,72.3689,5.83866,5.03518
chr1,160192802,160192886,RNA89,Yes,527.009,25.89641,24.0467
chr1,160340181,160340294,RNA90,Yes,11.7609,5.95189,5.95189
chr1,160344722,160344826,RNA91,Yes,0.170236,2.77862,0.116801
chr1,160884820,160884883,RNA92,Yes,841.861,19.49043,19.4904
chr1,162792659,162792862,RNA93,Yes,6.18819,2.65249,2.43036
chr1,163326032,163326174,RNA94,Yes,0,0,0
chr1,165695252,165695397,RNA95,Yes,41.8563,3.51370,2.96232
chr1,167073385,167073539,RNA96,Yes,19.9046,5.98285,5.98285
chr1,172445073,172445158,RNA97,Yes,0,0,0
chr1,183633082,183633154,RNA98,Yes,65.8502,5.31704,5.31704
chr1,185160833,185160925,RNA99,Yes,0,0,0
chr1,186854286,186854387,RNA100,Yes,10.0789,2.42269,2.42269
chr1,192159220,192159321,RNA101,Yes,86.8862,5.74318,5.74318
chr1,196825477,196825671,RNA102,Yes,0,0,0
chr1,196982885,196983079,RNA103,Yes,1.0476,0.982745,0.368195
chr1,202159281,202159454,RNA104,Yes,352.848,8.79255,8.79255
chr1,202335646,202335818,RNA105,Yes,22.7119,6.09814,6.09814
chr1,202966749,202966898,RNA106,Yes,4972.7,21.28099,16.6073
chr1,203007774,203007863,RNA107,Yes,8812.59,26.41842,26.4184
chr1,204149703,204149962,RNA108,Yes,31.2521,5.00000,4.38224
chr1,204525484,204525596,RNA109,Yes,175.656,10.34483,10.3448
chr1,205993420,205993546,RNA110,Yes,3.01505,2.53729,0.234795
chr1,207090308,207090481,RNA111,Yes,37.1007,9.03257,9.03257
chr1,207677389,207677568,RNA112,Yes,0,0,0
chr1,209594955,209595075,RNA113,Yes,5.06342,12.81101,2.88248
chr1,209772948,209773019,RNA114,Yes,0.419071,0.38306,0.38306
chr1,211829059,211829323,RNA115,Yes,70.7812,7.98028,5.3196
chr1,220881194,220881373,RNA116,Yes,247.452,7.1501,5.79223
chr1,222715684,222715800,RNA117,Yes,0,0,0
chr1,223654330,223654399,RNA118,Yes,230.224,13.08750,13.0875
chr1,227925263,227925519,RNA119,Yes,194.74,15.80961,15.8096
chr1,228022667,228022908,RNA120,Yes,113.55,7.38998,7.38998
chr1,229286486,229286566,RNA121,Yes,399.707,20.95436,11.7764
chr1,229506040,229506158,RNA122,Yes,0.0684743,0.0684743,0.0684743
chr1,230755337,230755406,RNA123,Yes,79.896,17.51674,16.1201
chr1,233346442,233346622,RNA124,Yes,0,0,0
chr1,235160893,235161067,RNA125,Yes,10303.4,28.02978,28.0298
chr1,236523970,236524061,RNA126,Yes,14919.5,20.73057,20.7306
chr1,241355699,241355826,RNA127,Yes,3.0608,0.629322,0.462914
chr1,246999912,247000074,RNA128,Yes,0,0,0
chr1,248844483,248844636,RNA129,Yes,3.01388,0.329178,0.219984
chr10,992489,992659,RNA130,Yes,136.16,7.75842,4.6105
chr10,12186229,12186332,RNA131,Yes,17.5947,17.59465,17.5947
chr10,14839905,14839985,RNA132,Yes,0.763556,0.550412,0.550412
chr10,37129893,37130007,RNA133,Yes,0.709761,0.756194,0.709761
chr10,45307739,45307808,RNA134,Yes,0,0,0
chr10,46379885,46379975,RNA135,Yes,81.8866,7.90191,7.3955
chr10,47353325,47353515,RNA136,Yes,4.86878,0.39886,0.367371
chr10,50248484,50248646,RNA137,Yes,22.7889,14.19004,9.37243
chr10,54664172,54664290,RNA138,Yes,0.123313,0.134731,0.123313
chr10,60279538,60279639,RNA139,Yes,0,0,0
chr10,67823314,67823392,RNA140,Yes,134.179,11.43194,11.4319
chr10,69483691,69483876,RNA141,Yes,4.50404,4.09628,2.17547
chr10,69631480,69631547,RNA142,Yes,3.22135,1.89412,0.935799
chr10,70123907,70124097,RNA143,Yes,2.05953,1.01561,0.946121
chr10,71439827,71439898,RNA144,Yes,6.55316,3.04165,1.32804
chr10,72223888,72224056,RNA145,Yes,1273.46,18.14860,18.1486
chr10,73479317,73479517,RNA146,Yes,21.6614,5.80517,5.02147
chr10,86656155,86656300,RNA147,Yes,16.6463,0.484331,0.46763
chr10,86956330,86956425,RNA148,Yes,6.99497,0.55047,0.55047
chr10,88582202,88582307,RNA149,Yes,141.717,14.58597,12.2841
chr10,89705294,89705441,RNA150,Yes,0,0,0
chr10,94687770,94687932,RNA151,Yes,87.2316,4.98023,4.98023
chr10,95194465,95194677,RNA152,Yes,52.4349,15.03759,10.4979
chr10,95271633,95271784,RNA153,Yes,1.57682,3.11641,0.660431
chr10,96833406,96833479,RNA154,Yes,3866.85,11.57614,11.5761
chr10,97400305,97400534,RNA155,Yes,2363.73,22.02151,22.0215
chr10,97650941,97651141,RNA156,Yes,148.012,5.89336,5.89336
chr10,99659862,99659964,RNA157,Yes,1970.59,32.41195,27.3277
chr10,99729553,99729734,RNA158,Yes,0,0,0
chr10,100261979,100262063,RNA159,Yes,0,0,0
chr10,101594658,101594738,RNA160,Yes,0.163831,0.22792,0.114877
chr10,102490549,102490613,RNA161,Yes,0.207928,0.368507,0.144591
chr10,102654653,102654748,RNA162,Yes,27.9324,2.84374,2.41507
chr10,102705346,102705489,RNA163,Yes,88.0728,14.57014,10.925
chr10,103348900,103348999,RNA164,Yes,0.229726,0.226788,0.183263
chr10,104255163,104255271,RNA165,Yes,6698.59,19.73244,19.7324
chr10,114340603,114340731,RNA166,Yes,105.393,15.16508,15.1651
chr10,119326516,119326611,RNA167,Yes,11.551,2.31417,2.31417
chr10,119751076,119751156,RNA168,Yes,61.2285,25.15441,15.7895
chr10,125721204,125721412,RNA169,Yes,558.759,8.19857,8.19857
chr10,132333477,132333734,RNA170,Yes,3.85728,0.631062,0.285169
chr11,534212,534375,RNA171,Yes,27.1952,2.67733,2.36809
chr11,755879,756002,RNA172,Yes,248.938,21.42477,21.4248
chr11,834530,834591,RNA173,Yes,1032.82,9.35378,9.35378
chr11,1295645,1295794,RNA174,Yes,45.0851,2.63692,2.18668
chr11,3042165,3042256,RNA175,Yes,110.539,11.80502,11.805
chr11,4767270,4767341,RNA176,Yes,0,0,0
chr11,8651800,8651903,RNA177,Yes,7.9217,11.38414,2.65723
chr11,9694146,9694286,RNA178,Yes,14.1978,5.84112,5.84112
chr11,14295768,14295855,RNA179,Yes,0,0,0
chr11,17282789,17282943,RNA180,Yes,2.56931,5.03228,1.40512
chr11,17548135,17548212,RNA181,Yes,51.9502,8.67717,8.67717
chr11,18247921,18248015,RNA182,Yes,0.59595,2.18947,0.208377
chr11,18266884,18266978,RNA183,Yes,0.962057,3.16406,0.841505
chr11,20388019,20388154,RNA184,Yes,11270.3,23.56487,22.5401
chr11,30580246,30580494,RNA185,Yes,17.3487,9.36392,5.55039
chr11,32097144,32097337,RNA186,Yes,0.876424,1.35173,0.290267
chr11,34108211,34108333,RNA187,Yes,0,0,0
chr11,45855982,45856090,RNA188,Yes,41.1791,5.09108,3.33342
chr11,46987208,46987310,RNA189,Yes,85.8716,11.22855,11.2286
chr11,47847848,47847959,RNA190,Yes,8889.13,23.01289,23.0129
chr11,58724416,58724511,RNA191,Yes,0,0,0
chr11,60089692,60089821,RNA192,Yes,0,0,0
chr11,60183136,60183331,RNA193,Yes,465.192,7.46215,7.23255
chr11,60292225,60292384,RNA194,Yes,28.1198,10.20683,10.2068
chr11,60462359,60462533,RNA195,Yes,0,0,0
chr11,61965369,61965515,RNA196,Yes,84.5488,7.76877,6.27955
chr11,62611425,62611596,RNA197,Yes,16.1352,6.65240,3.07333
chr11,62839507,62839659,RNA198,Yes,11736.6,43.5067,39.7857
chr11,64225499,64225580,RNA199,Yes,739.574,11.03241,10.0333
chr11,64254415,64254492,RNA200,Yes,2.98642,1.448,1.07006
chr11,65860973,65861102,RNA201,Yes,239.3,7.77099,6.99243
chr11,65919780,65919852,RNA202,Yes,7595.39,24.37006,24.3701
chr11,66271797,66271869,RNA203,Yes,0.409585,0.223892,0.177248
chr11,66288081,66288292,RNA204,Yes,27.1667,3.18187,1.47208
chr11,66335978,66336158,RNA205,Yes,3692.66,21.48715,21.4871
chr11,67442428,67442630,RNA206,Yes,13.0449,4.65476,0.852456
chr11,67634996,67635263,RNA207,Yes,28.2214,5.59021,1.75872
chr11,70405265,70405361,RNA208,Yes,5.90043,3.67136,3.67136
chr11,73468405,73468492,RNA209,Yes,0,0,0
chr11,74168344,74168613,RNA210,Yes,0,0,0
chr11,76446900,76447008,RNA211,Yes,0.119568,0.364155,0.0925934
chr11,83198479,83198558,RNA212,Yes,0,0,0
chr11,93788001,93788167,RNA213,Yes,0,0,0
chr11,94972055,94972193,RNA214,Yes,0,0,0
chr11,101922641,101922760,RNA215,Yes,0,0,0
chr11,102722429,102722673,RNA216,Yes,26.2402,14.56954,8.65333
chr11,103089227,103089318,RNA217,Yes,3.57269,1.96940,1.9694
chr11,105034208,105034474,RNA218,Yes,1229.77,22.50120,18.3338
chr11,107815790,107815965,RNA219,Yes,0,0,0
chr11,108461479,108461568,RNA220,Yes,0,0,0
chr11,110279681,110279756,RNA221,Yes,0,0,0
chr11,110435834,110435958,RNA222,Yes,1423.99,10.91703,10.917
chr11,111964549,111964678,RNA223,Yes,94.2698,19.78516,14.8235
chr11,112026198,112026299,RNA224,Yes,0.0573795,0.263424,0.0573795
chr11,113202379,113202453,RNA225,Yes,82.4691,18.15830,18.1583
chr11,116837345,116837407,RNA226,Yes,8.71579,8.38317,2.1634
chr11,117181416,117181537,RNA227,Yes,2868.75,12.4024,10.6599
chr11,118663339,118663439,RNA228,Yes,6.78305,0.455323,0.368812
chr11,124675238,124675418,RNA229,Yes,0.346488,0.346057,0.305684
chr11,126210890,126211055,RNA230,Yes,1619.63,23.12634,23.1263
chr11,126271437,126271657,RNA231,Yes,0.906353,0.26856,0.264898
chr11,130188114,130188273,RNA232,Yes,107.424,9.55243,9.55243
chr11,130461489,130461621,RNA233,Yes,4.40634,1.95812,1.95812
chr11,134234897,134235053,RNA234,Yes,52.6558,13.10593,13.1059
chr12,2959948,2960040,RNA235,Yes,4279.87,12.98152,12.9815
chr12,6225426,6225534,RNA236,Yes,2.04708,0.841586,0.524274
chr12,9203768,9203951,RNA237,Yes,2.99317,3.46677,2.99317
chr12,9862499,9862573,RNA238,Yes,0,0,0
chr12,10089124,10089222,RNA239,Yes,218.923,15.67356,15.6736
chr12,10169074,10169175,RNA240,Yes,42.1884,11.93148,11.9315
chr12,10309388,10309480,RNA241,Yes,0,0,0
chr12,10388771,10388875,RNA242,Yes,43.8081,6.97765,6.97765
chr12,10450970,10451187,RNA243,Yes,0,0,0
chr12,16354231,16354378,RNA244,Yes,0,0,0
chr12,20699552,20699705,RNA245,Yes,0,0,0
chr12,31960777,31960871,RNA246,Yes,12.917,2.35576,2.22004
chr12,45302014,45302093,RNA247,Yes,0,0,0
chr12,49129500,49129722,RNA248,Yes,33.1125,2.49770,1.93597
chr12,49566722,49566841,RNA249,Yes,4.14433,1.67888,0.322082
chr12,49963492,49963656,RNA250,Yes,69.9524,10.51705,7.8763
chr12,51118621,51118772,RNA251,Yes,181.013,24.33742,23.5315
chr12,51345795,51345877,RNA252,Yes,64.307,4.28605,4.28605
chr12,53300150,53300262,RNA253,Yes,1648.88,14.55224,13.3272
chr12,54499355,54499465,RNA254,Yes,0.0295302,0.0560055,0.0295302
chr12,56023671,56023764,RNA255,Yes,0.141279,0.115583,0.109369
chr12,56216429,56216613,RNA256,Yes,7.27056,3.53916,1.89533
chr12,56315130,56315242,RNA257,Yes,72.4591,14.64085,14.6409
chr12,57048210,57048343,RNA258,Yes,51.3657,19.59347,7.6606
chr12,69586270,69586344,RNA259,Yes,10.715,24.37162,6.91627
chr12,101476828,101476907,RNA260,Yes,0,0,0
chr12,102061248,102061346,RNA261,Yes,7461.89,27.90050,27.9005
chr12,102118363,102118583,RNA262,Yes,0,0,0
chr12,103590897,103591030,RNA263,Yes,11.1661,17.93961,4.3163
chr12,104288931,104289040,RNA264,Yes,5530.98,60.6559,16.1378
chr12,107022084,107022192,RNA265,Yes,0,0,0
chr12,112446276,112446398,RNA266,Yes,28.0494,11.19082,11.1908
chr12,118052310,118052478,RNA267,Yes,2578.3,23.62148,23.6215
chr12,120325861,120326020,RNA268,Yes,4711.39,37.24138,37.2414
chr12,120727026,120727189,RNA269,Yes,19.108,2.44765,2.44765
chr12,123586747,123586939,RNA270,Yes,2.45736,1.39912,1.39912
chr12,123973886,123974020,RNA271,Yes,4041.55,14.80816,14.7222
chr12,125073876,125073979,RNA272,Yes,1.22266,0.450632,0.450632
chr13,20868596,20868701,RNA273,Yes,0.183386,0.174624,0.0969056
chr13,25274071,25274187,RNA274,Yes,0,0,0
chr13,33167551,33167622,RNA275,Yes,44.7988,6.89679,6.89679
chr13,33821132,33821269,RNA276,Yes,1.31441,0.70102,0.70102
chr13,36201879,36202093,RNA277,Yes,0,0,0
chr13,43667442,43667544,RNA278,Yes,0,0,0
chr13,44982072,44982154,RNA279,Yes,0,0,0
chr13,48691212,48691301,RNA280,Yes,0,0,0
chr13,49669777,49669846,RNA281,Yes,2869.19,33.56564,33.5656
chr13,49931018,49931134,RNA282,Yes,0,0,0
chr13,49997667,49997763,RNA283,Yes,4396.41,19.71761,19.7176
chr13,60439688,60439772,RNA284,Yes,0,0,0
chr13,71681795,71681910,RNA285,Yes,0.0712921,0.819859,0.0712921
chr13,103058264,103058382,RNA286,Yes,0,0,0
chr13,112785135,112785257,RNA287,Yes,107.537,4.01484,3.98691
chr13,113106845,113106910,RNA288,Yes,87.7001,4.50928,4.50928
chr14,24188552,24188638,RNA289,Yes,6100.46,34.24896,34.249
chr14,24211680,24211829,RNA290,Yes,0,0,0
chr14,39176078,39176149,RNA291,Yes,29.934,4.32770,4.3277
chr14,54436369,54436437,RNA292,Yes,0,0,0
chr14,59479182,59479351,RNA293,Yes,0.0718227,0.133385,0.0718227
chr14,64804939,64805090,RNA294,Yes,4.28748,2.69657,0.392878
chr14,73409937,73410068,RNA295,Yes,0.240386,0.257433,0.172932
chr14,73858816,73858899,RNA296,Yes,0.156884,0.164827,0.156884
chr14,81062148,81062219,RNA297,Yes,0,0,0
chr14,91416738,91416838,RNA298,Yes,128.118,9.69503,9.69503
chr14,103797371,103797518,RNA299,Yes,0.066067,0.149413,0.066067
chr14,104092633,104092741,RNA300,Yes,57.6262,3.44727,3.44727
chr14,104586415,104586541,RNA301,Yes,292.618,5.51356,5.51356
chr14,104735020,104735122,RNA302,Yes,169.68,11.98798,11.0477
chr15,30630703,30630773,RNA303,Yes,0,0,0
chr15,31689359,31689481,RNA304,Yes,0,0,0
chr15,41342386,41342454,RNA305,Yes,0,0,0
chr15,41536945,41537201,RNA306,Yes,15.3037,5.79277,4.41246
chr15,45131471,45131662,RNA307,Yes,54.0847,5.67086,5.67086
chr15,51576056,51576181,RNA308,Yes,0.221915,0.229251,0.221915
chr15,52433175,52433285,RNA309,Yes,0.441416,0.352606,0.352606
chr15,53732997,53733161,RNA310,Yes,1.84123,1.71236,1.28427
chr15,56464026,56464247,RNA311,Yes,0.627893,0.472763,0.372221
chr15,59107322,59107450,RNA312,Yes,0.0597523,0.0831337,0.0597523
chr15,59272306,59272449,RNA313,Yes,39.5956,7.28273,7.28273
chr15,64848593,64848742,RNA314,Yes,5.49328,3.74415,3.74415
chr15,65129032,65129170,RNA315,Yes,0.0995647,0.089171,0.0788874
chr15,75620894,75621056,RNA316,Yes,2091.91,14.5008,11.6595
chr15,75725108,75725218,RNA317,Yes,21.545,0.676882,0.676882
chr15,76134168,76134301,RNA318,Yes,1.95406,0.84473,0.717703
chr15,82261688,82261797,RNA319,Yes,200,20.72129,17.3502
chr15,82627193,82627367,RNA320,Yes,0,0,0
chr15,83163999,83164075,RNA321,Yes,14.4526,6.23819,6.23819
chr15,83559253,83559321,RNA322,Yes,133.323,25.61454,20.8864
chr15,89910744,89910819,RNA323,Yes,19.6164,8.05586,8.05586
chr16,642120,642249,RNA324,Yes,3876.16,13.55153,11.5854
chr16,787556,787744,RNA325,Yes,48.546,13.81089,6.6116
chr16,1413846,1414055,RNA326,Yes,6565.14,14.97248,14.9725
chr16,1941257,1941405,RNA327,Yes,265.613,18.5967,8.16747
chr16,1961153,1961291,RNA328,Yes,705.776,8.61703,8.61703
chr16,2460283,2460381,RNA329,Yes,6565.91,38.19932,38.1993
chr16,3021215,3021319,RNA330,Yes,1855.59,21.327,6.50359
chr16,4332215,4332452,RNA331,Yes,6.74668,1.65917,1.48415
chr16,5062425,5062574,RNA332,Yes,175.982,20.13864,16.7597
chr16,5095452,5095514,RNA333,Yes,3.83071,1.54944,0.823363
chr16,10895282,10895428,RNA334,Yes,428.884,22.51280,22.5128
chr16,14744837,14744930,RNA335,Yes,0,0,0
chr16,16333647,16333884,RNA336,Yes,0,0,0
chr16,20460107,20460291,RNA337,Yes,50.4954,10.73364,10.7336
chr16,23642955,23643023,RNA338,Yes,0.134985,0.134985,0.134985
chr16,23755661,23755733,RNA339,Yes,383.988,16.19829,16.1983
chr16,25128475,25128566,RNA340,Yes,32.9572,5.89809,5.89809
chr16,28608708,28608859,RNA341,Yes,8.11106,1.24186,0.75663
chr16,28952132,28952204,RNA342,Yes,1.44149,0.779335,0.779335
chr16,30748803,30748915,RNA343,Yes,4709.52,35.42341,28.2828
chr16,31001529,31001603,RNA344,Yes,0.98879,0.715611,0.415828
chr16,31355893,31355998,RNA345,Yes,14.9037,1.15136,1.03804
chr16,31394236,31394341,RNA346,Yes,8.76272,5.77164,5.77164
chr16,46618205,46618372,RNA347,Yes,0,0,0
chr16,46885467,46885577,RNA348,Yes,2.11763,0.533169,0.533169
chr16,48252131,48252365,RNA349,Yes,169.475,12.53219,12.5322
chr16,49377731,49377850,RNA350,Yes,56.2128,6.00338,3.68275
chr16,50066367,50066539,RNA351,Yes,12092,22.3651,21.2924
chr16,55828767,55828971,RNA352,Yes,18.3947,3.03951,2.39774
chr16,56514453,56514680,RNA353,Yes,116.519,27.00773,18.9173
chr16,66995628,66995829,RNA354,Yes,1.80511,0.914641,0.350299
chr16,67538424,67538550,RNA355,Yes,2917.31,13.17113,13.1711
chr16,68645636,68645750,RNA356,Yes,1921.62,20.05609,20.0561
chr16,69718370,69718534,RNA357,Yes,13.0265,3.36936,2.23973
chr16,74300115,74300206,RNA358,Yes,0.0736664,0.103133,0.0736664
chr16,75414578,75414695,RNA359,Yes,16.442,8.23378,4.83481
chr16,77816921,77817050,RNA360,Yes,2.91471,0.59423,0.59423
chr16,80543276,80543351,RNA361,Yes,39.4146,8.79252,8.79252
chr16,80997314,80997429,RNA362,Yes,2850.86,18.03629,18.0363
chr16,81066193,81066281,RNA363,Yes,23.5385,9.35057,9.35057
chr16,84149007,84149142,RNA364,Yes,0.0560581,0.122062,0.0560581
chr16,84194006,84194221,RNA365,Yes,437.395,20.51541,17.5784
chr16,85633914,85634132,RNA366,Yes,3.23715,2.16195,2.16195
chr16,85801205,85801278,RNA367,Yes,0,0,0
chr16,88901504,88901656,RNA368,Yes,13.576,5.38278,2.83304
chr16,89689252,89689324,RNA369,Yes,4.47013,0.628473,0.558643
chr16,89815877,89815986,RNA370,Yes,560.12,23.09853,23.0985
chr17,998779,998975,RNA371,Yes,1.0873,0.345691,0.176373
chr17,1684472,1684582,RNA372,Yes,9828.5,32.95065,32.9507
chr17,1709804,1709886,RNA373,Yes,1031.44,8.04733,8.04733
chr17,2343545,2343620,RNA374,Yes,504.434,23.71257,23.7126
chr17,3777540,3777660,RNA375,Yes,26.2821,3.98525,3.98525
chr17,4780789,4780869,RNA376,Yes,15.2105,3.62517,3.62517
chr17,6641753,6641834,RNA377,Yes,723.922,22.34562,20.7658
chr17,7015062,7015156,RNA378,Yes,6930.5,20.97860,20.9786
chr17,7241601,7241679,RNA379,Yes,4.5429,0.983648,0.904435
chr17,7719721,7719900,RNA380,Yes,5.70934,3.29949,2.63591
chr17,9568371,9568470,RNA381,Yes,0,0,0
chr17,17907447,17907531,RNA382,Yes,26.6227,7.97149,5.435
chr17,19360320,19360388,RNA383,Yes,2.98019,0.33122,0.33122
chr17,21172018,21172196,RNA384,Yes,446.678,17.14766,14.2067
chr17,28331859,28331987,RNA385,Yes,4.88762,2.90352,0.301256
chr17,29621224,29621484,RNA386,Yes,6.74117,0.978598,0.749004
chr17,32351786,32351912,RNA387,Yes,0,0,0
chr17,34959587,34959650,RNA388,Yes,0.14776,0.14776,0.14776
chr17,37411269,37411390,RNA389,Yes,0.535563,0.440376,0.331192
chr17,37987449,37987521,RNA390,Yes,0,0,0
chr17,38005560,38005632,RNA391,Yes,0,0,0
chr17,38753150,38753334,RNA392,Yes,88.1688,14.13558,8.75475
chr17,39870694,39870819,RNA393,Yes,0,0,0
chr17,40053469,40053635,RNA394,Yes,1.09661,0.350529,0.218739
chr17,42232000,42232137,RNA395,Yes,7.45655,6.69178,6.69178
chr17,42659834,42659946,RNA396,Yes,2007.35,23.02208,22.0522
chr17,42979550,42979663,RNA397,Yes,1180.91,15.63178,15.6318
chr17,43781119,43781189,RNA398,Yes,0.112395,0.112395,0.112395
chr17,44074160,44074266,RNA399,Yes,2.28851,1.3449,0.583636
chr17,44386010,44386131,RNA400,Yes,868.993,21.90445,20.5952
chr17,44900990,44901141,RNA401,Yes,646.241,13.6965,13.6965
chr17,45962321,45962470,RNA402,Yes,24.0688,3.02572,2.99401
chr17,46299794,46299865,RNA403,Yes,0,0,0
chr17,46929520,46929584,RNA404,Yes,490.191,22.08403,22.084
chr17,47840670,47840843,RNA405,Yes,4363.42,28.79609,20.4727
chr17,47943306,47943430,RNA406,Yes,0.313278,0.291306,0.138605
