Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr1,120945289,120945362,RNA48,Yes,9.24362,3.43515,3.43515
chr1,120952291,120952364,RNA49,Yes,285.583,12.26941,12.2694
chr1,121006695,121006768,RNA50,Yes,12.4672,4.71811,4.71811
chr1,121016845,121016915,RNA51,Yes,3097.4,19.49703,19.497
chr1,121020729,121020801,RNA52,Yes,2343.19,17.92013,17.9201
chr1,121048432,121048505,RNA53,Yes,565.2,13.72361,13.7236
chr1,143661182,143661253,RNA54,Yes,235.648,12.70510,12.7051
chr1,143691474,143691545,RNA55,Yes,234.431,19.70694,19.7069
chr1,143720510,143720644,RNA56,Yes,1804.82,18.82921,18.8292
chr1,143735920,143735993,RNA57,Yes,819.666,15.14689,15.1469
chr1,143789868,143789941,RNA58,Yes,0,0,0
chr1,143800041,143800111,RNA59,Yes,2704.8,18.53164,18.5316
chr1,143803994,143804066,RNA60,Yes,2256.06,16.88801,16.888
chr1,143831708,143831781,RNA61,Yes,472.717,25.41322,25.4132
chr1,144419267,144419340,RNA62,Yes,1184.48,6.95791,6.95791
chr1,144567515,144567588,RNA63,Yes,111.563,4.22019,3.81127
chr1,145129239,145129312,RNA64,Yes,736.575,17.57322,17.5732
chr1,145157157,145157229,RNA65,Yes,2833.8,19.10856,19.1086
chr1,145459658,145459729,RNA66,Yes,1339.46,20.57936,20.5794
chr1,145475381,145475454,RNA67,Yes,889.08,13.94223,13.9422
chr1,146035692,146035763,RNA68,Yes,10134.1,27.3464,26.1909
chr1,146038044,146038115,RNA69,Yes,12566.7,28.5716,28.5716
chr1,146039401,146039473,RNA70,Yes,5793.37,14.8403,14.8403
chr1,146049198,146049273,RNA71,Yes,0.398994,0.194273,0.127362
chr1,146370101,146370174,RNA72,Yes,1122.06,12.42811,12.4281
chr1,146486572,146486645,RNA73,Yes,2596.4,17.81213,17.8121
chr1,147005201,147005272,RNA74,Yes,0,0,0
chr1,147084616,147084756,RNA75,Yes,8982.09,19.63526,19.6353
chr1,148048516,148048589,RNA76,Yes,952.655,13.16405,13.164
chr1,148328812,148328883,RNA77,Yes,0.292204,0.404597,0.165258
chr1,149740248,149740321,RNA78,Yes,2036.66,22.38202,22.382
chr1,150045406,150045476,RNA79,Yes,0,0,0
chr1,150261694,150261797,RNA80,Yes,0.741057,2.11595,0.369778
chr1,150551929,150552014,RNA81,Yes,167.96,9.20027,9.20027
chr1,153671250,153671321,RNA82,Yes,10604.2,59.023,35.2606
chr1,153689705,153689793,RNA83,Yes,21.7144,3.68715,3.68715
chr1,154193665,154193743,RNA84,Yes,0.164749,0.181851,0.125897
chr1,154259727,154259862,RNA85,Yes,1.36117,0.699878,0.699878
chr1,155195177,155195272,RNA86,Yes,1521.95,20.75524,14.9494
chr1,155919909,155920042,RNA87,Yes,2.9085,2.78287,2.78287
chr1,155925958,155926086,RNA88,Yes,2.61079,2.71692,2.61079
chr1,156936131,156936244,RNA89,Yes,1.75472,9.40876,1.41548
chr1,161440171,161440242,RNA90,Yes,1047.28,14.92083,14.9208
chr1,161440825,161440896,RNA91,Yes,1352.41,16.91429,14.9208
chr1,161441533,161441615,RNA92,Yes,0,0,0
chr1,161443304,161443374,RNA93,Yes,785.448,9.82375,9.82375
chr1,161480566,161480636,RNA94,Yes,47.8809,8.35984,8.35984
chr1,161523145,161523216,RNA95,Yes,3.25954,0.415669,0.415669
chr1,161523847,161523917,RNA96,Yes,11781.7,15.82642,15.8264
chr1,161540241,161540314,RNA97,Yes,12185.7,43.049,43.049
chr1,161604798,161604869,RNA98,Yes,0.227511,0.141266,0.141266
chr1,161611946,161612029,RNA99,Yes,3127.05,28.56315,22.4259
chr1,161612718,161612789,RNA100,Yes,9652.97,28.56315,28.5632
chr1,161621675,161621748,RNA101,Yes,7807.3,19.58210,19.5821
chr1,167714725,167714796,RNA102,Yes,15600.2,24.2561,24.2561
chr1,173864146,173864222,RNA103,Yes,5.98587,4.79458,2.30313
chr1,173864369,173864445,RNA104,Yes,30.926,4.79458,4.79458
chr1,173864833,173864903,RNA105,Yes,11.0864,2.82628,2.82628
chr1,173865350,173865430,RNA106,Yes,0.0766643,0.170365,0.0766643
chr1,173866205,173866290,RNA107,Yes,3.54319,0.600028,0.600028
chr1,173866635,173866715,RNA108,Yes,15.5177,2.44305,2.44305
chr1,173867674,173867745,RNA109,Yes,8514.58,18.69076,18.6908
chr1,180215141,180215213,RNA110,Yes,4.78565,3.25655,3.25655
chr1,193057281,193057415,RNA111,Yes,0.916666,0.769749,0.315942
chr1,193136503,193136583,RNA112,Yes,3.83981,3.83981,3.83981
chr1,198858873,198858982,RNA113,Yes,1.20766,2.62867,1.13346
chr1,201808611,201808702,RNA114,Yes,111.866,8.99374,8.99374
chr1,201978461,201978595,RNA115,Yes,2.05983,1.0207,0.925858
chr1,202003124,202003236,RNA116,Yes,0.423566,0.197217,0.157222
chr1,203729581,203729705,RNA117,Yes,14.5431,3.46611,2.40392
chr1,204506527,204506599,RNA118,Yes,10801.4,16.15089,16.1509
chr1,205474143,205474215,RNA119,Yes,0.716684,0.461385,0.461385
chr1,212352818,212352950,RNA120,Yes,1.55103,0.642927,0.42552
chr1,220200546,220200676,RNA121,Yes,0,0,0
chr1,222465005,222465077,RNA122,Yes,8351,32.20291,32.2029
chr1,231019828,231019924,RNA123,Yes,16.7297,3.02961,3.02961
chr1,235127803,235127937,RNA124,Yes,429.864,20.82046,20.8205
chr1,241132272,241132346,RNA125,Yes,17.1386,13.17816,9.26033
chr1,244854087,244854217,RNA126,Yes,6.93162,3.33131,1.98544
chr10,5853711,5853783,RNA127,Yes,792.2,19.74783,19.7478
chr10,7186680,7186784,RNA128,Yes,411.564,18.28255,18.2826
chr10,12725254,12725353,RNA129,Yes,9.90568,7.64120,4.39948
chr10,20551970,20552046,RNA130,Yes,76.0375,12.42866,12.4287
chr10,22563650,22563722,RNA131,Yes,17.4936,12.77038,12.7704
chr10,28073237,28073378,RNA132,Yes,0.471525,6.97987,0.19801
chr10,32901334,32901472,RNA133,Yes,0,0,0
chr10,67764503,67764584,RNA134,Yes,24316.8,45.1842,45.1842
chr10,73126080,73126207,RNA135,Yes,0,0,0
chr10,100974985,100975084,RNA136,Yes,6.53137,0.366036,0.279546
chr10,104048089,104048186,RNA137,Yes,4.39871,0.830924,0.52254
chr10,112634170,112634254,RNA138,Yes,211.396,11.31579,11.3158
chr10,119060011,119060138,RNA139,Yes,0.0155066,0.179031,0.0155066
chr11,568089,568198,RNA140,Yes,4043.96,24.18568,23.9638
chr11,811681,811814,RNA141,Yes,21.6777,4.14885,1.97221
chr11,1880045,1880147,RNA142,Yes,372.229,6.21003,6.21003
chr11,2134134,2134209,RNA143,Yes,11.534,2.65823,2.5519
chr11,2173063,2173138,RNA144,Yes,49.7792,10.00287,10.0029
chr11,2963771,2963893,RNA145,Yes,67.4677,7.04043,4.22684
chr11,8684227,8684356,RNA146,Yes,19.3376,2.71508,2.71508
chr11,8685439,8685569,RNA147,Yes,2.95395,0.513166,0.513166
chr11,9275243,9275316,RNA148,Yes,178.56,10.82904,10.829
chr11,10801467,10801608,RNA149,Yes,0.202364,0.222917,0.202364
chr11,12163683,12163767,RNA150,Yes,497.146,8.90538,8.90538
chr11,16925938,16926022,RNA151,Yes,4710.89,28.7574,18.9037
chr11,17074653,17074744,RNA152,Yes,0,0,0
chr11,17075778,17075868,RNA153,Yes,4.657,2.84288,1.32668
chr11,27514970,27515047,RNA154,Yes,98.0075,13.94118,9.67742
chr11,34941837,34941920,RNA155,Yes,46.5983,4.01064,4.01064
chr11,43581394,43581483,RNA156,Yes,114.565,5.75667,5.75667
chr11,46451805,46451889,RNA157,Yes,147.135,14.57917,14.5792
chr11,46451807,46451887,RNA158,Yes,147.016,14.57917,14.5792
chr11,46762389,46762499,RNA159,Yes,89.6322,9.02498,9.02498
chr11,47179611,47179737,RNA160,Yes,727.486,6.14566,6.14566
chr11,50274708,50274779,RNA161,Yes,0,0,0
chr11,59550629,59550701,RNA162,Yes,14203.7,26.21712,26.2171
chr11,59551755,59551837,RNA163,Yes,1002.3,8.43350,8.4335
chr11,59556429,59556501,RNA164,Yes,3123.45,11.4158,11.4158
chr11,59566380,59566452,RNA165,Yes,7859.89,21.56080,21.5608
chr11,62854621,62854695,RNA166,Yes,3.91784,2.42925,1.1818
chr11,62855012,62855083,RNA167,Yes,66.6282,20.54820,15.8685
chr11,62855292,62855366,RNA168,Yes,488.06,22.21754,20.9511
chr11,64891137,64891246,RNA169,Yes,2.62178,0.955279,0.753781
chr11,64898363,64898437,RNA170,Yes,3.4382,1.33236,1.02628
chr11,66053144,66053228,RNA171,Yes,0.488492,0.426503,0.426503
chr11,66348120,66348201,RNA172,Yes,9954.28,18.2532,18.2532
chr11,70283955,70284070,RNA173,Yes,0,0,0
chr11,74399237,74399333,RNA174,Yes,3.58033,11.84320,2.5907
chr11,76235513,76235584,RNA175,Yes,14930.9,23.7219,23.3899
chr11,76235825,76235896,RNA176,Yes,15241.2,23.38992,23.3899
chr11,79402022,79402109,RNA177,Yes,2.0884,2.11268,2.0884
chr11,83041464,83041598,RNA178,Yes,24.3174,3.40828,3.38285
chr11,88176502,88176593,RNA179,Yes,0,0,0
chr11,90869121,90869202,RNA180,Yes,0,0,0
chr11,93730513,93730646,RNA181,Yes,26.2979,6.27973,3.67232
chr11,93730979,93731099,RNA182,Yes,0.314892,0.458359,0.232999
chr11,93731503,93731573,RNA183,Yes,0,0,0
chr11,93732004,93732133,RNA184,Yes,12.9744,17.12493,8.09784
chr11,93732361,93732499,RNA185,Yes,100.927,17.12493,17.1249
chr11,93733228,93733300,RNA186,Yes,0.46548,0.46548,0.46548
chr11,93733466,93733597,RNA187,Yes,3.6895,2.47074,2.47074
chr11,93735110,93735236,RNA188,Yes,17.2446,4.36882,4.36882
chr11,100934274,100934378,RNA189,Yes,0,0,0
chr11,109165311,109165393,RNA190,Yes,5.43048,2.79720,2.7972
chr11,119190567,119190641,RNA191,Yes,4.50522,0.760669,0.670662
chr11,122559947,122560019,RNA192,Yes,317.626,17.86179,17.8618
chr11,123058077,123058161,RNA193,Yes,6.97996,3.29228,3.29228
chr11,123058909,123058995,RNA194,Yes,12.1278,2.20551,2.20551
chr11,123059335,123059422,RNA195,Yes,18.1947,2.20551,2.20551
chr11,133898504,133898581,RNA196,Yes,657.111,9.02831,9.02831
chr11,134151288,134151363,RNA197,Yes,8.33505,2.69880,2.6988
chr12,6581473,6581609,RNA198,Yes,6.65898,3.12500,2.4762
chr12,27690373,27690445,RNA199,Yes,8.25393,4.31248,2.95483
chr12,47187812,47187891,RNA200,Yes,0,0,0
chr12,48654382,48654518,RNA201,Yes,0.110575,0.0937395,0.0675476
chr12,48654444,48654530,RNA202,Yes,0.119845,0.0937395,0.080605
chr12,48656648,48656782,RNA203,Yes,0.3905,2.61001,0.370076
chr12,48667457,48667593,RNA204,Yes,0,0,0
chr12,54337216,54337314,RNA205,Yes,602.03,11.99087,11.9909
chr12,56190364,56190445,RNA206,Yes,11528.3,23.3517,19.9684
chr12,56512865,56512980,RNA207,Yes,0,0,0
chr12,56643680,56643754,RNA208,Yes,0.738295,0.629043,0.629043
chr12,56645027,56645101,RNA209,Yes,2.49031,0.521009,0.521009
chr12,57824609,57824692,RNA210,Yes,17.3542,5.44998,5.44998
chr12,62260359,62260454,RNA211,Yes,17756.7,42.6382,33.1928
chr12,62603686,62603769,RNA212,Yes,15057.4,17.14635,17.1464
chr12,68627234,68627375,RNA213,Yes,1.34486,2.4237,0.245811
chr12,69584723,69584822,RNA214,Yes,0.070626,0.696435,0.0565566
chr12,80935736,80935833,RNA215,Yes,3.30656,0.499028,0.499028
chr12,94834398,94834513,RNA216,Yes,15.7413,4.62601,2.547
chr12,95308420,95308513,RNA217,Yes,9.76921,3.20915,3.20915
chr12,98503503,98503574,RNA218,Yes,18605.5,22.11296,22.113
chr12,98504252,98504323,RNA219,Yes,15758.7,23.549,22.113
chr12,104591633,104591716,RNA220,Yes,34.6468,4.17387,4.17387
chr12,112037599,112037715,RNA221,Yes,0,0,0
chr12,119713634,119713724,RNA222,Yes,175.769,10.4188,10.4188
chr12,122376377,122376447,RNA223,Yes,0.277663,0.423386,0.0982329
chr12,123364764,123364843,RNA224,Yes,12672.2,28.9884,17.1302
chr12,123536409,123536534,RNA225,Yes,0.387608,0.535944,0.132914
chr12,123616710,123616840,RNA226,Yes,0.33889,0.289649,0.155335
chr12,124927843,124927915,RNA227,Yes,17130.9,27.1923,27.1923
chr12,124939966,124940037,RNA228,Yes,14020,17.398,16.6906
chr13,27255064,27255135,RNA229,Yes,0,0,0
chr13,27255401,27255526,RNA230,Yes,0.699889,0.479755,0.479755
chr13,41455925,41455997,RNA231,Yes,16.5866,4.31538,4.31538
chr13,44917927,44917998,RNA232,Yes,19306.1,43.0123,30.7164
chr13,45336314,45336447,RNA233,Yes,5.82616,5.57957,0.581262
chr13,45337480,45337609,RNA234,Yes,5.17429,3.18242,0.548217
chr13,51552589,51552667,RNA235,Yes,93.2124,14.96933,14.9693
chr13,66218250,66218324,RNA236,Yes,76.4896,5.14328,5.14328
chr13,77698012,77698116,RNA237,Yes,7100.38,22.54762,20.1068
chr13,84783654,84783778,RNA238,Yes,0.826471,0.462559,0.375213
chr13,87618665,87618740,RNA239,Yes,0,0,0
chr13,90231182,90231277,RNA240,Yes,0.680346,0.249234,0.249234
chr13,95210344,95210448,RNA241,Yes,0.0696445,0.10685,0.0655349
chr13,107531171,107531248,RNA242,Yes,0,0,0
chr14,20326441,20326539,RNA243,Yes,0,0,0
chr14,20625370,20625451,RNA244,Yes,5031.7,19.14644,19.1464
chr14,20631160,20631232,RNA245,Yes,2398.62,8.88805,8.88805
chr14,20633006,20633077,RNA246,Yes,5111.31,16.71470,16.7147
chr14,20681690,20681762,RNA247,Yes,8414.89,20.2641,20.2641
chr14,21392150,21392253,RNA248,Yes,0,0,0
chr14,22956950,22957029,RNA249,Yes,10708.7,27.65330,27.6533
chr14,23417987,23418063,RNA250,Yes,12.8372,3.70218,3.70218
chr14,24143489,24143565,RNA251,Yes,0.92707,0.802298,0.263914
chr14,31014646,31014742,RNA252,Yes,32.6813,5.13499,5.13499
chr14,32202045,32202151,RNA253,Yes,2516.21,12.73132,12.7313
chr14,35762800,35762931,RNA254,Yes,5.64511,5.64511,5.64511
chr14,45110875,45110975,RNA255,Yes,0,0,0
chr14,58239895,58239967,RNA256,Yes,6934.65,16.6429,16.6429
chr14,71398337,71398407,RNA257,Yes,0,0,0
chr14,72516820,72516898,RNA258,Yes,1354.97,19.06211,19.0621
chr14,72962971,72963042,RNA259,Yes,757.933,17.45071,17.4507
chr14,81202695,81202834,RNA260,Yes,0,0,0
chr14,88979098,88979170,RNA261,Yes,378.272,15.75343,15.7534
chr14,91126426,91126552,RNA262,Yes,4.75305,2.5135,2.5135
chr14,93948226,93948302,RNA263,Yes,0.114988,0.208074,0.114988
chr14,100881007,100881120,RNA264,Yes,21.2845,4.96437,3.99786
chr14,100897920,100897996,RNA265,Yes,1.4865,1.43591,1.43591
chr14,100911139,100911213,RNA266,Yes,46.3083,5.48499,5.48499
chr14,100927342,100927413,RNA267,Yes,0,0,0
chr14,100929919,100929990,RNA268,Yes,0,0,0
chr14,100936491,100936565,RNA269,Yes,0,0,0
chr14,100938187,100938264,RNA270,Yes,0,0,0
chr14,100939556,100939630,RNA271,Yes,0,0,0
chr14,100941126,100941202,RNA272,Yes,0,0,0
chr14,100943451,100943524,RNA273,Yes,0,0,0
chr14,100945649,100945720,RNA274,Yes,0,0,0
chr14,100949833,100949904,RNA275,Yes,0.311734,0.311734,0.311734
chr14,100951856,100951933,RNA276,Yes,12.5125,6.23562,6.23562
chr14,100953349,100953423,RNA277,Yes,2.65519,2.46995,2.46995
chr14,100954374,100954448,RNA278,Yes,0,0,0
chr14,100957166,100957237,RNA279,Yes,0,0,0
chr14,100963054,100963130,RNA280,Yes,0,0,0
chr14,100966029,100966100,RNA281,Yes,2.05944,2.05944,2.05944
chr14,100967052,100967123,RNA282,Yes,5.21819,2.78820,2.7882
chr14,100968111,100968185,RNA283,Yes,33.8024,7.01757,7.01757
chr14,100968948,100969022,RNA284,Yes,0.0223471,0.0516777,0.0223471
chr14,100969879,100969952,RNA285,Yes,5.63944,3.15917,3.15917
chr14,100972103,100972177,RNA286,Yes,84.424,10.26773,9.11454
chr14,100972670,100972741,RNA287,Yes,114.732,10.26773,10.2677
chr14,100974806,100974880,RNA288,Yes,0,0,0
chr14,100975825,100975896,RNA289,Yes,75.5714,12.34935,12.3493
chr14,100976477,100976551,RNA290,Yes,0,0,0
chr14,100981004,100981075,RNA291,Yes,33.6493,8.00367,8.00367
chr14,100981975,100982046,RNA292,Yes,130.983,12.53240,12.5324
chr14,100982926,100982997,RNA293,Yes,219.712,10.01206,10.0121
chr14,100983876,100983947,RNA294,Yes,1.47754,0.761683,0.761683
chr14,100984777,100984848,RNA295,Yes,16.2814,5.40382,5.40382
chr14,100986057,100986128,RNA296,Yes,0.0194939,0.0494309,0.0194939
chr14,100987046,100987117,RNA297,Yes,3.28491,1.30157,1.30157
chr14,100989130,100989201,RNA298,Yes,38.0108,8.05339,8.05339
chr14,100991919,100991990,RNA299,Yes,0,0,0
chr14,100993236,100993310,RNA300,Yes,34.9409,5.44333,5.44333
chr14,101025732,101025817,RNA301,Yes,66.3548,2.20718,2.11634
chr14,101030052,101030129,RNA302,Yes,23.8517,2.66150,2.45411
chr14,101041363,101041445,RNA303,Yes,149.43,15.78650,15.7865
chr14,101045920,101045994,RNA304,Yes,0.103801,0.384063,0.103801
chr14,101047321,101047398,RNA305,Yes,50.9134,11.58553,11.5855
chr14,101047901,101047979,RNA306,Yes,0.259314,0.189248,0.186822
chr14,101054306,101054381,RNA307,Yes,0.208026,0.24378,0.208026
chr14,101060573,101060674,RNA308,Yes,8.74194,0.97539,0.840187
chr14,101065300,101065378,RNA309,Yes,16.9402,0.489079,0.489079
chr14,101065447,101065537,RNA310,Yes,24.3512,2.15692,2.15692
chr14,103337849,103337974,RNA311,Yes,3.37668,2.36533,2.36533
chr14,104117405,104117514,RNA312,Yes,644.091,14.97147,14.9715
chr14,104117418,104117503,RNA313,Yes,641.877,14.97147,14.9715
chr14,104865314,104865411,RNA314,Yes,4992.4,23.9004,20.1161
chr14,105150778,105150864,RNA315,Yes,34.9672,3.03175,3.03175
chr14,105858165,105858242,RNA316,Yes,961.653,23.446,16.3081
chr15,24981994,24982068,RNA317,Yes,0,0,0
chr15,25051476,25051572,RNA318,Yes,1.04029,0.487559,0.264094
chr15,25054209,25054305,RNA319,Yes,2.12053,0.280351,0.207344
chr15,25056859,25056955,RNA320,Yes,3.54348,0.332465,0.24623
chr15,25059537,25059634,RNA321,Yes,10.4391,0.302763,0.259338
chr15,25062332,25062428,RNA322,Yes,5.15073,0.421599,0.239791
chr15,25065025,25065122,RNA323,Yes,0.442322,0.264168,0.120803
chr15,25070431,25070527,RNA324,Yes,0.73019,0.160902,0.149834
chr15,25074113,25074216,RNA325,Yes,0,0,0
chr15,25075928,25076021,RNA326,Yes,0.142753,0.250971,0.140055
chr15,25077050,25077143,RNA327,Yes,0.362283,0.169445,0.123653
chr15,25079057,25079150,RNA328,Yes,0.132675,0.122217,0.0348373
chr15,25080141,25080234,RNA329,Yes,0.96315,0.246646,0.13903
chr15,25081286,25081379,RNA330,Yes,4.66853,2.33083,1.52882
chr15,25082767,25082860,RNA331,Yes,1.76889,0.244786,0.13264
chr15,25083587,25083680,RNA332,Yes,1.2064,0.208927,0.208927
chr15,25085384,25085477,RNA333,Yes,1.27834,0.194213,0.161421
chr15,25087661,25087754,RNA334,Yes,1.52438,0.250455,0.250455
chr15,25088803,25088896,RNA335,Yes,2.11526,0.25699,0.25699
chr15,25089922,25090015,RNA336,Yes,8.10868,4.63970,4.6397
chr15,25091785,25091878,RNA337,Yes,3.24816,0.299738,0.264469
chr15,25094036,25094129,RNA338,Yes,0.428463,0.158588,0.0835571
chr15,25097662,25097755,RNA339,Yes,0.707839,0.199017,0.177927
chr15,25099498,25099595,RNA340,Yes,0.172492,0.163636,0.163636
chr15,25101574,25101667,RNA341,Yes,0.104796,0.224804,0.0650386
chr15,25104641,25104733,RNA342,Yes,0.842034,3.69343,0.762774
chr15,25106520,25106604,RNA343,Yes,26.1952,4.96114,4.96114
chr15,25108268,25108352,RNA344,Yes,5.441,2.89362,2.89362
chr15,25170723,25170804,RNA345,Yes,21.1249,2.65985,2.65985
chr15,25172635,25172716,RNA346,Yes,7.87833,0.482815,0.302601
chr15,25174927,25175008,RNA347,Yes,5.14131,0.400922,0.294743
chr15,25176832,25176913,RNA348,Yes,15.9769,0.624222,0.404163
chr15,25178738,25178819,RNA349,Yes,15.2559,2.13169,0.407151
chr15,25180497,25180578,RNA350,Yes,2.52261,0.322835,0.322835
chr15,25182385,25182466,RNA351,Yes,6.18244,0.324575,0.2487
chr15,25184306,25184387,RNA352,Yes,4.35472,0.395967,0.263978
chr15,25185631,25185712,RNA353,Yes,2.04224,0.404647,0.244786
chr15,25187536,25187616,RNA354,Yes,1.31816,0.463881,0.221875
chr15,25189414,25189495,RNA355,Yes,0.821519,0.643556,0.524379
chr15,25193321,25193402,RNA356,Yes,0.411906,0.422334,0.411906
chr15,25194921,25195001,RNA357,Yes,0,0,0
chr15,25197576,25197656,RNA358,Yes,0,0,0
chr15,25199448,25199529,RNA359,Yes,0.14562,0.427362,0.0823069
chr15,25201323,25201404,RNA360,Yes,0,0,0
chr15,25206262,25206343,RNA361,Yes,0,0,0
chr15,25208083,25208163,RNA362,Yes,0,0,0
chr15,25209918,25209999,RNA363,Yes,0,0,0
chr15,25211796,25211877,RNA364,Yes,0,0,0
chr15,25213659,25213729,RNA365,Yes,0,0,0
chr15,25215541,25215622,RNA366,Yes,0,0,0
chr15,25218617,25218698,RNA367,Yes,0,0,0
chr15,25220503,25220578,RNA368,Yes,0,0,0
chr15,25222354,25222427,RNA369,Yes,0,0,0
chr15,25225203,25225284,RNA370,Yes,0,0,0
chr15,25227109,25227190,RNA371,Yes,0,0,0
chr15,25228967,25229048,RNA372,Yes,0,0,0
chr15,25230838,25230919,RNA373,Yes,0,0,0
chr15,25232387,25232468,RNA374,Yes,0,0,0
chr15,25234247,25234328,RNA375,Yes,0.226565,0.419534,0.170921
chr15,25237986,25238067,RNA376,Yes,0.679763,0.361762,0.241175
chr15,25239838,25239919,RNA377,Yes,7.52715,1.87904,0.371789
chr15,25241746,25241827,RNA378,Yes,3.79979,0.394634,0.36053
chr15,25243614,25243695,RNA379,Yes,9.66857,0.490713,0.278457
chr15,25245478,25245559,RNA380,Yes,5.7212,0.38654,0.319525
chr15,25247345,25247426,RNA381,Yes,3.34208,0.854723,0.580367
chr15,25250859,25250940,RNA382,Yes,8.37462,2.27937,2.27937
chr15,25266591,25266661,RNA383,Yes,0,0,0
chr15,25269783,25269858,RNA384,Yes,0,0,0
chr15,36972821,36972901,RNA385,Yes,57.484,8.94942,8.94942
chr15,43793659,43793759,RNA386,Yes,1.57165,0.86137,0.461942
chr15,45537251,45537379,RNA387,Yes,16.2227,6.28999,6.28999
chr15,50360329,50360410,RNA388,Yes,0.0384455,0.283099,0.0384455
chr15,51314032,51314107,RNA389,Yes,9.66585,5.53691,4.81796
chr15,52277117,52277200,RNA390,Yes,21.15,5.12390,5.1239
chr15,57278567,57278657,RNA391,Yes,0.214611,0.214611,0.214611
chr15,59171183,59171262,RNA392,Yes,33.8264,10.99983,8.21506
chr15,62304658,62304734,RNA393,Yes,0,0,0
chr15,65285461,65285591,RNA394,Yes,7.34855,1.98202,1.98202
chr15,65696833,65696936,RNA395,Yes,0,0,0
chr15,66347206,66347342,RNA396,Yes,0,0,0
chr15,66496958,66497034,RNA397,Yes,871.603,21.07138,15.2048
chr15,66502811,66502910,RNA398,Yes,0.516942,0.680079,0.142484
chr15,67839939,67840045,RNA399,Yes,8312.74,24.79001,24.79
chr15,70079372,70079468,RNA400,Yes,500.371,12.54826,12.5483
chr15,80841978,80842073,RNA401,Yes,6.20727,11.18617,5.76971
chr15,82755945,82756071,RNA402,Yes,0,0,0
chr15,89335073,89335145,RNA403,Yes,20328.1,64.4925,51.9791
chr15,89850637,89850721,RNA404,Yes,53.4653,6.91599,6.91599
