Chromosome,Start,End,ID,Functional,methylome
chr1,15526715,15526810,RNA1195,No,0.537594
chr1,15670866,15671051,RNA1196,No,75.0301
chr1,15674620,15674770,RNA1197,No,0
chr1,15679075,15679225,RNA1198,No,86.3628
chr1,15681625,15681775,RNA1199,No,83.5226
chr1,15752881,15753031,RNA1200,No,78.4192
chr1,15753223,15753373,RNA1201,No,89.8759
chr1,15754103,15754288,RNA1202,No,73.6438
chr1,15754855,15755040,RNA1203,No,83.9917
chr1,15786939,15787124,RNA1204,No,72.235
chr1,15787015,15787200,RNA1205,No,69.1748
chr1,15806645,15806795,RNA1206,No,86.3308
chr1,15940570,15940704,RNA1207,No,69.1917
chr1,15940624,15940809,RNA1208,No,69.1917
chr1,16012201,16012376,RNA1209,No,90.386
chr1,16080745,16080879,RNA1210,No,69.0414
chr1,16440402,16440497,RNA1211,No,8.67293
chr1,16738700,16738885,RNA1212,No,0
chr1,16739768,16739918,RNA1213,No,2.00188
chr1,17403683,17403800,RNA1214,No,69.3891
chr1,17698504,17698631,RNA1215,No,73.6447
chr1,18075419,18075520,RNA1216,No,68.188
chr1,18489524,18489651,RNA1217,No,0
chr1,18491036,18491163,RNA1218,No,0
chr1,18491492,18491619,RNA1219,No,58.9737
chr1,18748991,18749118,RNA1220,No,49.0056
chr1,18749633,18749760,RNA1221,No,0
chr1,18821688,18821815,RNA1222,No,74.0211
chr1,18903504,18903594,RNA1223,No,55.9511
chr1,18903532,18903622,RNA1224,No,58.2531
chr1,18958343,18958444,RNA1225,No,0
chr1,18964493,18964583,RNA1226,No,74.5075
chr1,19052268,19052369,RNA1227,No,81.3409
chr1,19062895,19062996,RNA1228,No,0
chr1,19071567,19071668,RNA1229,No,75.3177
chr1,19264180,19264362,RNA1230,No,82.9871
chr1,19264637,19264738,RNA1231,No,0
chr1,19264955,19265056,RNA1232,No,81.5421
chr1,19292516,19292617,RNA1233,No,0
chr1,19662041,19662123,RNA1234,No,12.2068
chr1,19681609,19681743,RNA1235,No,78.282
chr1,19681730,19681857,RNA1236,No,83.7246
chr1,19958956,19959046,RNA1237,No,87.2669
chr1,20004363,20004497,RNA1238,No,52.3759
chr1,20216657,20216758,RNA1239,No,0
chr1,20445258,20445353,RNA1240,No,73.0226
chr1,20736942,20737127,RNA1241,No,0
chr1,20738325,20738475,RNA1242,No,0
chr1,21178296,21178466,RNA1243,No,87.1566
chr1,21178426,21178592,RNA1244,No,90.7756
chr1,21178528,21178630,RNA1245,No,90.7089
chr1,21387843,21387982,RNA1246,No,28.5094
chr1,21388358,21388497,RNA1247,No,31.374
chr1,21393865,21394004,RNA1248,No,82.3496
chr1,21437663,21437777,RNA1249,No,80.9091
chr1,21581263,21581435,RNA1250,No,78.3163
chr1,21581373,21581545,RNA1251,No,75.1643
chr1,21585392,21585564,RNA1252,No,69.8947
chr1,22284123,22284262,RNA1253,No,0
chr1,22531935,22532107,RNA1254,No,76.7594
chr1,22926924,22927023,RNA1255,No,77.8271
chr1,22931654,22931751,RNA1256,No,0
chr1,22974917,22975018,RNA1257,No,81.5508
chr1,23183635,23183817,RNA1258,No,84.1744
chr1,23487717,23487799,RNA1259,No,0
chr1,23491040,23491167,RNA1260,No,60.2368
chr1,23869000,23869217,RNA1261,No,43.8088
chr1,23869478,23869568,RNA1262,No,76.0376
chr1,23869966,23870067,RNA1263,No,0
chr1,23870124,23870341,RNA1264,No,75.782
chr1,23870136,23870353,RNA1265,No,77.5287
chr1,23963666,23963767,RNA1266,No,0
chr1,23964114,23964215,RNA1267,No,0
chr1,23985999,23986100,RNA1268,No,0
chr1,23988222,23988323,RNA1269,No,0
chr1,24008611,24008793,RNA1270,No,0
chr1,24113776,24113877,RNA1271,No,60.9117
chr1,24145096,24145278,RNA1272,No,82.4271
chr1,24149055,24149237,RNA1273,No,0
chr1,24190234,24190416,RNA1274,No,30.6241
chr1,24190850,24191032,RNA1275,No,73.4862
chr1,24192573,24192755,RNA1276,No,70.5188
chr1,24193238,24193339,RNA1277,No,52.2218
chr1,24478965,24479047,RNA1278,No,0
chr1,24493828,24494045,RNA1279,No,80.1692
chr1,24494422,24494504,RNA1280,No,0
chr1,24494574,24494656,RNA1281,No,0
chr1,24609443,24609525,RNA1282,No,0
chr1,24609626,24609708,RNA1283,No,72.4417
chr1,24704805,24704887,RNA1284,No,37.4962
chr1,24849215,24849317,RNA1285,No,30.9173
chr1,24896419,24896589,RNA1286,No,71.5188
chr1,24986605,24986706,RNA1287,No,0
chr1,25028580,25028746,RNA1288,No,73.7886
chr1,25194185,25194367,RNA1289,No,64.5301
chr1,25430712,25430826,RNA1290,No,0.353383
chr1,25615114,25615196,RNA1291,No,55.4699
chr1,25789354,25789456,RNA1292,No,82.2068
chr1,25791296,25791398,RNA1293,No,80.9305
chr1,25791386,25791488,RNA1294,No,71.995
chr1,25799748,25799918,RNA1295,No,16.6617
chr1,25875735,25875837,RNA1296,No,1.84211
chr1,25877041,25877143,RNA1297,No,0
chr1,25879793,25879963,RNA1298,No,0
chr1,25883492,25883662,RNA1299,No,89.4233
chr1,25908339,25908509,RNA1300,No,73.3947
chr1,25908811,25908981,RNA1301,No,87.1754
chr1,25954905,25955007,RNA1302,No,0
chr1,25955034,25955200,RNA1303,No,0
chr1,26004698,26004868,RNA1304,No,0
chr1,26036914,26037080,RNA1305,No,79.6391
chr1,26050691,26050857,RNA1306,No,71.5624
chr1,26079699,26079865,RNA1307,No,70.5602
chr1,26085269,26085435,RNA1308,No,84.0188
chr1,26169253,26169419,RNA1309,No,38.4624
chr1,26279649,26279788,RNA1310,No,2.01504
chr1,26321297,26321411,RNA1311,No,39.109
chr1,26402269,26402383,RNA1312,No,0
chr1,26407415,26407529,RNA1313,No,70.4286
chr1,26478002,26478116,RNA1314,No,82.0188
chr1,26479675,26479789,RNA1315,No,88.5075
chr1,26508293,26508465,RNA1316,No,74.7097
chr1,26576019,26576133,RNA1317,No,90.1214
chr1,26818106,26818203,RNA1318,No,20.1147
chr1,26826538,26826640,RNA1319,No,0.54377
chr1,26874813,26874983,RNA1320,No,70.9586
chr1,26874895,26874994,RNA1321,No,0
chr1,27087336,27087502,RNA1322,No,80.0226
chr1,27310617,27310707,RNA1323,No,0
chr1,27490603,27490717,RNA1324,No,5.79135
chr1,27640352,27640449,RNA1325,No,0
chr1,27763484,27763581,RNA1326,No,0
chr1,27769988,27770085,RNA1327,No,78.4812
chr1,27770854,27770953,RNA1328,No,0
chr1,27826558,27826655,RNA1329,No,77.297
chr1,27827384,27827481,RNA1330,No,89.7218
chr1,27859436,27859535,RNA1331,No,73.4925
chr1,27863180,27863279,RNA1332,No,49.5233
chr1,27919885,27919984,RNA1333,No,0
chr1,27924507,27924606,RNA1334,No,81.5376
chr1,27926738,27926835,RNA1335,No,75.985
chr1,27969614,27969713,RNA1336,No,76.6222
chr1,28256671,28256732,RNA1337,No,0
chr1,28364207,28364424,RNA1338,No,80.9248
chr1,28549313,28549410,RNA1339,No,0
chr1,28552008,28552109,RNA1340,No,83.4248
chr1,29124720,29124819,RNA1341,No,0.905421
chr1,29184931,29185113,RNA1342,No,87.6939
chr1,29590084,29590166,RNA1343,No,0
chr1,30099624,30099694,RNA1344,No,74.0376
chr1,30823198,30823300,RNA1345,No,55.8271
chr1,30869266,30869436,RNA1346,No,66.3147
chr1,31067169,31067335,RNA1347,No,62.8195
chr1,31087044,31087167,RNA1348,No,82
chr1,31107183,31107273,RNA1349,No,84.4135
chr1,31408945,31409059,RNA1350,No,69.0376
chr1,31950548,31950638,RNA1351,No,81.75
chr1,32106031,32106121,RNA1352,No,89.906
chr1,32107057,32107147,RNA1353,No,68.7218
chr1,32177297,32177387,RNA1354,No,0
chr1,32177339,32177429,RNA1355,No,84.8496
chr1,32291062,32291123,RNA1356,No,83.0056
chr1,32291335,32291425,RNA1357,No,0
chr1,32413634,32413897,RNA1358,No,79.7607
chr1,32413742,32414005,RNA1359,No,73.5865
chr1,32463966,32464229,RNA1360,No,49.3954
chr1,32774995,32775092,RNA1361,No,0
chr1,32885826,32885925,RNA1362,No,9.67669
chr1,33238114,33238204,RNA1363,No,83.3947
chr1,33238272,33238333,RNA1364,No,87.8148
chr1,33245392,33245453,RNA1365,No,0
chr1,33253649,33253710,RNA1366,No,0
chr1,33303487,33303548,RNA1367,No,64.3797
chr1,33304505,33304768,RNA1368,No,85.5155
chr1,33306147,33306208,RNA1369,No,64.2462
chr1,33306648,33306709,RNA1370,No,26.1165
chr1,34166322,34166392,RNA1371,No,5.51504
chr1,34166560,34166692,RNA1372,No,4.00376
chr1,34300475,34300536,RNA1373,No,0
chr1,34971611,34971681,RNA1374,No,0
chr1,34972002,34972072,RNA1375,No,0
chr1,34972855,34972978,RNA1376,No,0
chr1,34973364,34973434,RNA1377,No,77.891
chr1,35567518,35567588,RNA1378,No,0
chr1,35568047,35568171,RNA1379,No,65.1504
chr1,35568187,35568312,RNA1380,No,58.5094
chr1,35568872,35568942,RNA1381,No,0
chr1,35569242,35569312,RNA1382,No,0
chr1,35719189,35719258,RNA1383,No,6.26165
chr1,35867655,35867778,RNA1384,No,79.4474
chr1,35869062,35869185,RNA1385,No,65.7632
chr1,35869394,35869517,RNA1386,No,82.2791
chr1,36088641,36088809,RNA1387,No,1.04205
chr1,36088709,36088832,RNA1388,No,0.92159
chr1,36095038,36095161,RNA1389,No,80.9267
chr1,36126058,36126128,RNA1390,No,69.5188
chr1,36187972,36188095,RNA1391,No,17.8665
chr1,37154048,37154171,RNA1392,No,0
chr1,37154157,37154420,RNA1393,No,72.6805
chr1,37154267,37154357,RNA1394,No,72.6805
chr1,37788748,37788832,RNA1395,No,0
chr1,37990379,37990511,RNA1396,No,13.6172
chr1,38277430,38277491,RNA1397,No,0
chr1,38277962,38278115,RNA1398,No,0
chr1,38837012,38837144,RNA1399,No,74.7895
chr1,38837220,38837345,RNA1400,No,81.8759
chr1,38837331,38837463,RNA1401,No,0
chr1,38837994,38838126,RNA1402,No,86.4737
chr1,39559773,39559905,RNA1403,No,61.8177
chr1,39559785,39559909,RNA1404,No,61.8177
chr1,39559789,39559921,RNA1405,No,61.8177
chr1,39559796,39559928,RNA1406,No,61.8177
chr1,39691801,39691870,RNA1407,No,1.71241
chr1,39974217,39974385,RNA1408,No,73.4173
chr1,39976421,39976546,RNA1409,No,73.7932
chr1,40000252,40000384,RNA1410,No,0
chr1,40000406,40000531,RNA1411,No,61.208
chr1,40000722,40000847,RNA1412,No,83.7218
chr1,40098814,40098939,RNA1413,No,81.2434
chr1,40104908,40104978,RNA1414,No,0
chr1,40105773,40105898,RNA1415,No,46.8008
chr1,40241061,40241186,RNA1416,No,83.8296
chr1,40343570,40343694,RNA1417,No,83.3383
chr1,40436025,40436149,RNA1418,No,83.1729
chr1,40436035,40436159,RNA1419,No,83.1729
chr1,40463899,40464023,RNA1420,No,0
chr1,40472570,40472694,RNA1421,No,75.0235
chr1,40554355,40554479,RNA1422,No,78.2907
chr1,40593437,40593506,RNA1423,No,0
chr1,40668040,40668109,RNA1424,No,0
chr1,40668086,40668155,RNA1425,No,0
chr1,40773149,40773218,RNA1426,No,0
chr1,40782390,40782459,RNA1427,No,0
chr1,40882249,40882318,RNA1428,No,80.6109
chr1,40882897,40883065,RNA1429,No,69.9662
chr1,40918456,40918624,RNA1430,No,79.6607
chr1,40922650,40922818,RNA1431,No,82.3083
chr1,41013806,41013974,RNA1432,No,80.0812
chr1,41013888,41014013,RNA1433,No,73.817
chr1,41013937,41014105,RNA1434,No,73.817
chr1,41014033,41014201,RNA1435,No,71.2594
chr1,41014392,41014515,RNA1436,No,87.5902
chr1,41347474,41347570,RNA1437,No,0
chr1,41465431,41465555,RNA1438,No,84.2199
chr1,41503414,41503483,RNA1439,No,0
chr1,41505719,41505803,RNA1440,No,84.5038
chr1,42058044,42058212,RNA1441,No,88.9662
chr1,42345974,42346127,RNA1442,No,86.5918
chr1,42360726,42360879,RNA1443,No,79.1053
chr1,42657930,42658014,RNA1444,No,1.5094
chr1,42729504,42729588,RNA1445,No,0
chr1,42730856,42730940,RNA1446,No,80.5526
chr1,42889877,42889961,RNA1447,No,0
chr1,42890242,42890326,RNA1448,No,0
chr1,42890957,42891041,RNA1449,No,81.9436
chr1,42919288,42919441,RNA1450,No,85.515
chr1,42920811,42920964,RNA1451,No,81.8515
chr1,42921560,42921713,RNA1452,No,50.4887
chr1,43281041,43281194,RNA1453,No,79.1861
chr1,43287095,43287248,RNA1454,No,78.7556
chr1,43333028,43333181,RNA1455,No,90.0661
chr1,43645083,43645167,RNA1456,No,77.985
chr1,43978768,43978900,RNA1457,No,3.70175
chr1,44220885,44221038,RNA1458,No,84.7735
chr1,45015885,45015981,RNA1459,No,0
chr1,45016092,45016216,RNA1460,No,0
chr1,45016132,45016257,RNA1461,No,0
chr1,45765662,45765731,RNA1462,No,81.2774
chr1,45782636,45782804,RNA1463,No,0
chr1,46037913,46038009,RNA1464,No,0
chr1,46038231,46038327,RNA1465,No,82.8534
chr1,46038248,46038344,RNA1466,No,85.7838
chr1,46186244,46186340,RNA1467,No,79.7556
chr1,46186420,46186516,RNA1468,No,79.312
chr1,46188092,46188188,RNA1469,No,0
chr1,46188247,46188400,RNA1470,No,75.0627
chr1,46188460,46188593,RNA1471,No,83.0414
chr1,47182776,47182872,RNA1472,No,37.6992
chr1,47183167,47183320,RNA1473,No,0
chr1,47212927,47213080,RNA1474,No,73.188
chr1,47215152,47215305,RNA1475,No,81.0376
chr1,47234433,47234586,RNA1476,No,78.203
chr1,47237689,47237842,RNA1477,No,38.844
chr1,47332286,47332439,RNA1478,No,82.4699
chr1,47748334,47748418,RNA1479,No,63.9586
chr1,48217587,48217740,RNA1480,No,0
chr1,48249444,48249564,RNA1481,No,72.0789
chr1,48273776,48273929,RNA1482,No,72.6053
chr1,50325203,50325336,RNA1483,No,55.4098
chr1,51017359,51017492,RNA1484,No,77.5263
chr1,51079290,51079423,RNA1485,No,72.7218
chr1,51099296,51099429,RNA1486,No,75.3752
chr1,51100348,51100444,RNA1487,No,75.5564
chr1,51149811,51149944,RNA1488,No,0
chr1,51158491,51158624,RNA1489,No,76.2368
chr1,51279393,51279526,RNA1490,No,89.1667
chr1,52001004,52001075,RNA1491,No,70.188
chr1,52117378,52117511,RNA1492,No,0
chr1,52118283,52118436,RNA1493,No,82.9173
chr1,52368226,52368346,RNA1494,No,0
chr1,53162034,53162154,RNA1495,No,71.8985
chr1,53225857,53225977,RNA1496,No,0
chr1,53226646,53226766,RNA1497,No,0
chr1,53369997,53370117,RNA1498,No,0
chr1,53371468,53371588,RNA1499,No,65.3734
chr1,53409576,53409696,RNA1500,No,78.5338
chr1,53739355,53739423,RNA1501,No,1.27318
chr1,53741977,53742073,RNA1502,No,70.797
chr1,53744722,53744818,RNA1503,No,0
chr1,53746836,53746932,RNA1504,No,0
chr1,54424810,54424930,RNA1505,No,86.7586
chr1,54744052,54744148,RNA1506,No,80.3496
chr1,55065520,55065653,RNA1507,No,0
chr1,56715471,56715542,RNA1508,No,0
chr1,56918752,56918823,RNA1509,No,0
chr1,56919003,56919099,RNA1510,No,0
chr1,56919259,56919327,RNA1511,No,0
chr1,56919434,56919554,RNA1512,No,60.6466
chr1,56919610,56919681,RNA1513,No,63.718
chr1,56920966,56921034,RNA1514,No,0
chr1,56921625,56921693,RNA1515,No,0
chr1,56923844,56923912,RNA1516,No,54.1654
chr1,56923910,56923981,RNA1517,No,0
chr1,60307028,60307146,RNA1518,No,0
chr1,60307694,60307762,RNA1519,No,64.0451
chr1,60308428,60308499,RNA1520,No,0
chr1,60309006,60309074,RNA1521,No,0
chr1,60309909,60309980,RNA1522,No,71.4699
chr1,60310582,60310653,RNA1523,No,0
chr1,60310713,60310781,RNA1524,No,0
chr1,60311059,60311127,RNA1525,No,0
chr1,60312120,60312191,RNA1526,No,0
chr1,61463805,61463923,RNA1527,No,74.8759
chr1,62181348,62181419,RNA1528,No,0
chr1,62181711,62181800,RNA1529,No,55.8471
chr1,62322884,62323002,RNA1530,No,85.0056
chr1,62423663,62423781,RNA1531,No,89.5301
chr1,62433076,62433194,RNA1532,No,84.5639
chr1,62452717,62452835,RNA1533,No,76.1541
chr1,62453213,62453331,RNA1534,No,0
chr1,62454089,62454207,RNA1535,No,87.3195
chr1,63116998,63117069,RNA1536,No,55.8233
chr1,63317617,63317739,RNA1537,No,2.15106
chr1,63439744,63439862,RNA1538,No,0
chr1,63660410,63660478,RNA1539,No,0
chr1,65419264,65419353,RNA1540,No,74.188
chr1,66375721,66375792,RNA1541,No,77.4248
chr1,66751170,66751259,RNA1542,No,0
chr1,66752182,66752271,RNA1543,No,14.2914
chr1,66752321,66752410,RNA1544,No,4.53534
chr1,66779437,66779526,RNA1545,No,0
chr1,66796547,66796636,RNA1546,No,0
chr1,66803750,66803821,RNA1547,No,0
chr1,66805253,66805324,RNA1548,No,82.7143
chr1,66808732,66808803,RNA1549,No,0
chr1,66810991,66811080,RNA1550,No,68.7143
chr1,66994870,66994941,RNA1551,No,0
chr1,66997705,66997776,RNA1552,No,0
chr1,67091079,67091201,RNA1553,No,75.1241
chr1,67091629,67091700,RNA1554,No,0
chr1,67432869,67432987,RNA1555,No,68.7444
chr1,67700957,67701079,RNA1556,No,53.8509
chr1,67701015,67701104,RNA1557,No,57.0263
chr1,67701148,67701270,RNA1558,No,48.0789
chr1,67701244,67701366,RNA1559,No,58.0414
chr1,68238750,68238872,RNA1560,No,71.6353
chr1,68238770,68238841,RNA1561,No,71.6353
chr1,68241603,68241725,RNA1562,No,0
chr1,68395257,68395379,RNA1563,No,0
chr1,68959303,68959425,RNA1564,No,0
chr1,70808612,70808683,RNA1565,No,0
chr1,70810851,70810940,RNA1566,No,56.2669
chr1,72899695,72899755,RNA1567,No,48.5489
chr1,72900608,72900737,RNA1568,No,58.4406
chr1,73128143,73128265,RNA1569,No,0
chr1,76681067,76681196,RNA1570,No,79.9962
chr1,76681540,76681600,RNA1571,No,0
chr1,77560449,77560509,RNA1572,No,0
chr1,77560481,77560610,RNA1573,No,93.0677
chr1,77560865,77560925,RNA1574,No,0
chr1,77562018,77562078,RNA1575,No,0
chr1,77683508,77683568,RNA1576,No,0.478947
chr1,77689665,77689794,RNA1577,No,0
chr1,77693274,77693334,RNA1578,No,0
chr1,77694571,77694700,RNA1579,No,0
chr1,77764442,77764571,RNA1580,No,0
