H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
0,0,0,4.23308,4.23308,4.23308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76305,3.76305,3.76305,53.8138,5.85851,5.85851,0,0,0,7.26972,4.10734,3.24277,3.63536,3.63536,3.63536,0,0,0,10560.9,163.49097,163.491,16.8511,8.02447,8.02447,3259.97,119.91380,119.914,0,0,0,3547.3,38.84169,38.8417,1236.77,52.94833,52.9483,18023.6,322.39304,322.393,7.30439,7.30439,7.30439,7.37864,4.29888,4.29888,740.349,30.76731,30.7673,2195.39,110.92844,110.928,2.59593,2.59593,2.59593,0,0,0,0,0,0,0,0,0,0,0,0,617.127,30.10812,30.1081,0,0,0,2.68883,4.23833,2.68883,0,0,0
74.6635,8.95213,8.95213,0,0,0,0,0,0,2.27174,2.96314,2.27174,6.4475,6.44750,6.4475,0,0,0,0,0,0,0,0,0,11.603,5.54594,5.54594,4.70019,4.70019,4.70019,13.314,4.99625,4.57633,0,0,0,0,0,0,3275.77,72.72083,72.7208,295.337,20.23693,20.2369,32.3664,8.00528,5.88028,2.27204,2.27204,2.27204,2171.01,64.77769,64.7777,667.788,28.80744,28.8074,4490.82,185.17311,185.173,0,0,0,0,0,0,72.0823,31.08081,31.0808,689.066,32.64314,32.6431,0,0,0,0,0,0,6.53967,7.09121,6.53967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57271,5.74186,3.57271
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6502,12.27387,12.2739,0,0,0,2060.98,25.63222,25.6322,0,0,0,31.4968,4.52162,4.52162,0,0,0,72.0429,45.80531,45.8053,0,0,0,2.39203,3.59923,2.39203,58.5202,16.41523,16.4152,0.380915,2.92035,0.380915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9144,5.85756,5.85756,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77754,4.77754,4.77754,0,0,0,0,0,0,0,0,0,0,0,0,1.19601,3.89558,1.19601,3.60043,4.80057,3.60043,0,0,0,204.321,43.66086,43.6609,9.63348,3.99226,3.99226,3.49705,4.15275,3.49705,0,0,0,32.513,12.80012,10.4045,17.8417,17.84166,17.8417,230.742,43.39663,43.3966,0,0,0,0,0,0,0,0,0,42.6326,18.80964,18.8096,0,0,0,0,0,0,1.28364,3.33083,0.859983,0,0,0,0,0,0,1.58344,3.09820,0.856082,0,0,0,0,0,0,0,0,0
7.73219,4.12525,4.12525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41156,3.65147,3.65147,0,0,0,1.29862,3.43894,1.29862,0,0,0,0,0,0,1037.99,35.00677,35.0068,18.7238,6.74599,5.00052,1152.54,27.86513,27.8651,0,0,0,477.514,8.87837,8.87837,23.4943,4.66222,4.66222,12.1939,8.97145,8.97145,0,0,0,0,0,0,7.4435,4.70686,4.70686,41.2662,13.06558,13.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03098,5.53924,5.53924,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0083,7.27699,6.7055,62.6084,14.74539,13.5874,1371.85,14.00486,14.0049,0,0,0,10.426,5.21302,5.21302,0,0,0,0,0,0,0,0,0,10.0226,5.01128,5.01128,23.3763,5.87876,5.87876,0,0,0,2.44401,3.59081,1.222,0,0,0,15.602,5.03154,3.87244,0,0,0,0,0,0,139.728,5.70038,5.70038,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0083,7.27699,6.7055,62.6084,14.74539,13.5874,1371.85,14.00486,14.0049,0,0,0,10.426,5.21302,5.21302,0,0,0,0,0,0,0,0,0,10.0226,5.01128,5.01128,23.3763,5.87876,5.87876,0,0,0,2.44401,3.59081,1.222,0,0,0,15.602,5.03154,3.87244,0,0,0,0,0,0,139.728,5.70038,5.70038,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16545,5.16545,5.16545,3.55518,6.34355,3.55518,0,0,0,136.88,35.49656,35.4966,15.9775,9.48291,5.94498,13.2431,6.80631,6.80631,0,0,0,6.31595,6.60634,6.31595,0,0,0,109.945,21.28308,21.2831,0,0,0,0,0,0,0,0,0,1.99475,3.94614,1.99475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.22889,3.22889,3.22889,0,0,0,0,0,0,3.41129,3.41129,3.41129,0,0,0,0,0,0,4.03596,4.03596,4.03596,0,0,0,0,0,0,3.95654,3.95654,3.95654,0,0,0,0,0,0,1147.94,45.53230,45.5323,40.8993,8.59806,8.59806,120.406,12.88103,12.881,0,0,0,674.139,17.57505,17.5751,32.8476,4.54886,4.35541,248.638,28.05884,28.0588,0,0,0,0,0,0,25.3051,18.33520,18.3352,112.003,30.31104,30.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9204,4.59838,3.82668,0,0,0,2.52096,4.68178,2.52096,1.83994,5.19983,1.83994
1.3738,5.86589,1.3738,0,0,0,0,0,0,1.69798,5.85584,1.69798,0,0,0,0,0,0,0,0,0,3.75193,3.86693,3.75193,1.11257,1.87051,1.11257,3.39606,3.95472,3.39606,0.179808,2.84520,0.179808,0,0,0,0,0,0,1225.75,151.64091,151.641,81.7253,13.36043,5.96184,691.817,17.16168,17.1617,0.935135,4.41318,0.935135,564.67,16.10649,16.1065,42.9581,18.85950,18.8595,237.05,51.62428,51.6243,0,0,0,13.3741,7.91462,7.91462,57.8475,12.53556,12.5356,63.2248,15.08301,15.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8469,9.15623,9.15623,0,0,0,3.43114,3.43114,3.43114,0,0,0
0,0,0,6.78277,5.23158,3.6955,0,0,0,3.31191,3.72392,3.31191,3.24311,3.24311,3.24311,2.31786,4.06491,2.31786,3.43766,4.39049,3.43766,0,0,0,0,0,0,4.21691,4.21691,4.21691,3.95654,3.95654,3.95654,3.83849,3.83849,3.83849,0,0,0,100.541,14.74864,14.7486,7240.03,256.69952,256.7,31.135,6.06361,6.012,0,0,0,170.17,15.27144,15.2714,0,0,0,338.949,63.39388,63.3939,0,0,0,0,0,0,0,0,0,1.178,4.01203,1.178,0,0,0,0,0,0,44.509,11.55517,11.4568,0,0,0,0,0,0,135.824,9.14047,9.14047,0,0,0,0,0,0,0,0,0
0,0,0,3.13931,3.13931,3.13931,0,0,0,0,0,0,8.60297,4.92217,4.92217,3.6222,3.62220,3.6222,0,0,0,0,0,0,0,0,0,0.866905,4.47901,0.866905,5.51591,5.51591,5.51591,6.00245,6.00245,6.00245,0,0,0,157.144,18.97135,18.9714,31.6105,19.59697,19.597,62.679,6.38974,6.38974,1.32642,2.56993,1.32642,159.426,11.59814,11.5981,0,0,0,2.59325,2.77210,2.59325,0,0,0,5.88467,3.77997,3.77997,0,0,0,9.12044,4.79622,4.79622,0,0,0,0,0,0,7.63797,4.08183,4.08183,0,0,0,0,0,0,26.034,5.62987,5.62987,0,0,0,7.73779,4.09473,4.09473,5.1903,5.19030,5.1903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36979,3.55523,3.55523,0,0,0,0,0,0,0,0,0,0,0,0,226.043,50.43940,22.7207,1.00976,10.88300,1.00976,1095.81,19.24907,18.5062,0.789126,4.50266,0.789126,743.809,23.48695,23.487,10.648,6.89214,6.89214,7.94511,4.19468,3.3298,0,0,0,8.52874,5.37863,3.99239,617.025,36.96037,36.9604,9.15194,4.76873,3.98214,3.37809,3.44921,3.37809,0,0,0,0,0,0,0,0,0,0,0,0,317.255,24.75210,24.7521,0,0,0,0,0,0,0,0,0
195.139,17.49733,17.4973,8.49369,8.49369,8.49369,6.97435,6.97435,6.97435,20.2152,5.53280,5.5328,0,0,0,3.96335,3.96335,3.96335,0,0,0,15.5321,7.45388,7.45388,4.24789,4.87091,4.24789,35.7747,7.77318,7.77318,55.9428,11.61417,11.6142,16.5624,8.84992,8.84992,5.68753,5.68753,5.68753,4404.83,87.57639,87.5764,56.0518,13.22682,13.2268,42.366,24.77371,24.7737,38.9177,11.69550,11.6955,441.856,16.30958,16.3096,1382.03,48.65366,48.6537,21431.5,229.33284,229.333,24.363,24.36303,24.363,17.9492,8.98912,8.98912,44.1798,7.57993,7.57993,989.477,32.25455,32.2546,0,0,0,0,0,0,0,0,0,0,0,0,5.77003,6.05149,5.77003,0,0,0,15.9987,10.20003,10.2,47.6341,16.47314,16.4731,40.6047,10.61422,10.6142
2.92748,2.92748,2.92748,4.58489,4.58489,4.58489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14712,5.20554,2.09971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7812,28.88929,12.878,208.747,15.04488,15.0449,68.7101,13.11224,13.1122,0,0,0,55.3728,8.26678,8.26678,0,0,0,0.610373,3.82286,0.610373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40155,4.63526,4.40155,0,0,0
6.39834,6.39834,6.39834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5333,5.86075,4.63525,0,0,0,0,0,0,0,0,0,0,0,0,3749.05,94.11396,94.114,50.0338,23.79308,23.7931,204.235,22.03485,22.0348,0,0,0,2440.76,51.70880,51.7088,766.238,47.94366,47.9437,1050.05,76.05598,72.4639,0,0,0,0,0,0,153.379,25.19411,25.1941,1039.07,70.64973,70.6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2026,9.40529,9.40529,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12852,5.12852,5.12852,4.47587,4.47587,4.47587,0,0,0,4.21702,4.21702,4.21702,0,0,0,9859.7,144.46069,144.461,30.4191,18.78669,16.7996,1096.72,70.76245,70.7625,7.38766,7.38766,7.38766,2256.55,31.77968,31.7797,1283.7,42.76313,42.7631,35455.1,321.07602,321.076,0,0,0,0,0,0,901.581,51.21417,51.2142,3883.88,81.61386,81.6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.18,19.70380,19.7038,2.00103,2.70269,2.00103,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7848,8.17909,7.96454,94.9239,8.54562,8.54562,113.918,20.99954,20.9995,0,0,0,107.686,12.96680,8.11743,11.3363,4.39557,4.39557,0,0,0,0,0,0,0,0,0,81.0099,15.57059,15.5706,3.5989,3.59890,3.5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1716,5.34254,5.34254,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.98871,2.98871,2.98871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85758,2.47677,1.85758,0,0,0,0,0,0,0,0,0,122.848,24.71039,24.7104,354.327,18.08535,18.0853,13.9411,8.59825,8.59825,0,0,0,36.8029,8.83589,8.83589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.722,34.48833,34.4883,7.11706,6.98231,6.66865,204.336,9.58446,9.58446,0,0,0,457.701,16.37700,16.377,25.7232,14.70129,14.7013,170.288,33.64532,33.6453,0,0,0,9.87478,5.35673,5.35673,123.211,10.82081,10.8208,28.7779,5.73482,5.73482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.743,8.21365,8.21365,0,0,0,0,0,0,0,0,0
90.2703,22.53749,22.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13271,6.13271,6.13271,23.3958,7.83782,7.83782,5.23782,5.23782,5.23782,0,0,0,5.29935,5.29935,5.29935,0,0,0,5667.81,113.41529,113.415,24.6492,9.06738,8.98641,976.955,80.62100,80.621,4.76225,4.76225,4.76225,2585.13,22.84187,22.8419,1312.3,65.23972,65.2397,28719.2,209.38892,209.389,8.4032,5.49703,5.49703,0,0,0,667.996,29.30772,29.3077,1928.46,85.15066,85.1507,2.88975,2.88975,2.88975,0,0,0,10.986,10.98596,10.986,0,0,0,0,0,0,246.183,18.02191,18.0219,3.91569,3.91569,3.91569,2.19225,3.95674,2.19225,0,0,0
3.9746,4.71470,3.9746,2.63355,3.20197,2.31708,0,0,0,0,0,0,0,0,0,3.3791,4.84337,3.3791,0,0,0,0,0,0,0,0,0,2.55876,3.63724,2.55876,0,0,0,3.38279,3.38279,3.38279,0,0,0,849.805,55.81961,55.8196,249.338,18.15311,18.1531,110.046,12.19351,12.1935,0,0,0,118.812,19.44845,19.4485,18.3916,15.37904,15.379,1393.73,90.47668,90.4767,3.64105,3.64105,3.64105,0,0,0,0,0,0,127.925,59.06767,59.0677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03163,4.71728,4.03163,5.51767,5.51767,5.51767
249.043,22.75885,22.7588,8.08568,8.08568,8.08568,0,0,0,0,0,0,3.99127,4.86436,3.99127,0,0,0,0,0,0,0,0,0,7.5992,3.63359,3.63359,7.71949,7.71949,7.71949,0,0,0,4.68306,4.68306,4.68306,7.42983,4.29019,4.29019,7141.15,189.50786,189.508,25.1923,9.73176,9.73176,71.4676,26.64795,26.648,15.5324,9.02596,9.02596,2405.42,20.50804,20.508,1421.65,49.83016,49.8302,35500.6,304.23724,304.237,22.1347,14.21654,14.2165,15.785,4.75837,4.75837,275.433,11.28463,11.2846,1691.45,45.80828,45.8083,4.27161,4.27161,4.27161,0,0,0,0,0,0,0,0,0,0,0,0,2.08559,2.08559,2.08559,3.73895,3.73895,3.73895,30.8804,18.43204,18.432,3.77363,5.88687,3.77363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09006,3.09006,3.09006,0,0,0,0,0,0,0,0,0,0,0,0,1175.58,59.46868,59.4687,0,0,0,1061.76,15.74924,15.7492,0,0,0,910.551,36.78145,36.7814,144.33,9.99724,9.99724,45.7534,13.64795,13.6479,0,0,0,5.55209,4.53111,4.53111,29.3069,11.29641,11.2964,37.2656,4.48814,4.05099,0,0,0,0,0,0,3.52112,3.43190,3.4319,0,0,0,0,0,0,103.287,16.51539,16.5154,0,0,0,0,0,0,0,0,0
512.974,28.20139,28.2014,1.8883,3.70666,1.8883,5.48459,5.48459,5.48459,0.952944,4.81010,0.952944,0,0,0,0,0,0,0,0,0,5.62317,5.16328,2.97132,0.634543,4.20385,0.634543,17.448,6.36184,6.36184,7.45499,6.88961,6.23965,8.09074,6.11985,4.39574,0,0,0,14572.7,159.62074,159.621,120.383,55.76377,55.7638,507.071,57.44361,57.4436,9.85538,5.20495,3.69071,1068.91,49.89471,49.8947,1298.87,58.83714,58.8371,50372.4,506.05136,506.051,24.3319,18.85965,18.8596,10.0362,4.85850,4.8585,294.353,15.68588,15.6859,2625.86,90.58704,90.587,0,0,0,0,0,0,0,0,0,0,0,0,4.15616,4.15616,4.15616,0,0,0,0,0,0,38.7485,8.55942,8.55942,6.7415,6.03876,6.03876
