Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr1,11851580,11852467,RNA1101,No,11.2981,12.77042,2.10596
chr1,11852585,11852771,RNA1102,No,10.278,3.82189,1.77946
chr1,11861961,11862848,RNA1103,No,22.4851,16.88041,4.26292
chr1,11930739,11931626,RNA1104,No,78.2331,6.24239,1.93394
chr1,12147806,12148040,RNA1105,No,6.40866,11.75717,2.26099
chr1,12512639,12512859,RNA1106,No,10.4608,9.21615,7.91751
chr1,12515650,12515870,RNA1107,No,0.567025,0.4525,0.150148
chr1,12516706,12516926,RNA1108,No,9.57873,5.53977,1.28422
chr1,12548503,12548723,RNA1109,No,56.7928,7.44828,5.34606
chr1,12549265,12549485,RNA1110,No,1371.68,11.79276,11.7883
chr1,12631756,12632337,RNA1111,No,9.25523,9.28681,1.28417
chr1,12631985,12632205,RNA1112,No,0.047233,0.13855,0.047233
chr1,12697388,12697574,RNA1113,No,90.8331,14.83270,14.8327
chr1,12813993,12814179,RNA1114,No,0,0,0
chr1,12818775,12818961,RNA1115,No,0,0,0
chr1,12819563,12820450,RNA1116,No,0,0,0
chr1,12877999,12878185,RNA1117,No,0,0,0
chr1,12878508,12878694,RNA1118,No,3.43383,2.98359,2.14947
chr1,12923332,12923518,RNA1119,No,0,0,0
chr1,13066965,13067154,RNA1120,No,0,0,0
chr1,13350591,13351069,RNA1121,No,33.9986,4.47711,4.47711
chr1,13526206,13526426,RNA1122,No,0.0951937,0.643511,0.0760513
chr1,13825269,13825455,RNA1123,No,11.5457,4.77739,2.18322
chr1,13879689,13880167,RNA1124,No,0.0261305,0.10475,0.011226
chr1,13880198,13880676,RNA1125,No,0.224418,0.175257,0.0645298
chr1,13885672,13885783,RNA1126,No,0.871133,0.417267,0.387194
chr1,13891681,13892159,RNA1127,No,8.32646,10.34102,2.53117
chr1,15220849,15221427,RNA1128,No,224.935,15.14379,15.1438
chr1,15221152,15221630,RNA1129,No,192.701,15.14379,12.134
chr1,15221217,15221695,RNA1130,No,152.782,15.14379,10.0747
chr1,15222365,15222843,RNA1131,No,5.22919,2.07866,0.869732
chr1,15225003,15225462,RNA1132,No,50.3716,12.39114,7.53187
chr1,15225285,15225457,RNA1133,No,19.3688,5.37217,5.37217
chr1,15430482,15430691,RNA1134,No,27.9043,3.94591,2.49076
chr1,15431306,15431424,RNA1135,No,4806.86,19.33439,19.3344
chr1,15431374,15431852,RNA1136,No,974.756,19.33439,13.8333
chr1,15673966,15674425,RNA1137,No,0.615441,0.262818,0.103066
chr1,15679497,15679956,RNA1138,No,1.70748,0.571446,0.273896
chr1,15680241,15680700,RNA1139,No,197.464,15.22959,8.89069
chr1,15751874,15752333,RNA1140,No,53.7708,14.8833,4.54392
chr1,15754180,15754639,RNA1141,No,16.8863,6.37711,4.77612
chr1,15804763,15805222,RNA1142,No,0.458029,0.239734,0.0564581
chr1,16082812,16083390,RNA1143,No,24.9543,10.93845,2.65428
chr1,16098561,16098795,RNA1144,No,0.0410049,0.151396,0.0245857
chr1,16121896,16122474,RNA1145,No,95.4361,7.89149,5.21498
chr1,16123086,16123664,RNA1146,No,758.793,22.49047,22.2782
chr1,16189348,16189926,RNA1147,No,66.7775,13.24478,4.91017
chr1,16190989,16191567,RNA1148,No,9.48272,7.68419,1.95428
chr1,16194729,16195307,RNA1149,No,66.7762,9.81046,3.54698
chr1,16460093,16460674,RNA1150,No,2.11455,3.17716,1.21399
chr1,16737474,16738361,RNA1151,No,0,0,0
chr1,16738666,16739125,RNA1152,No,0,0,0
chr1,17054070,17054153,RNA1153,No,27675.9,69.7508,69.7508
chr1,17057154,17057343,RNA1154,No,0.93964,0.275084,0.177543
chr1,17154465,17155043,RNA1155,No,0.215944,0.14453,0.0578789
chr1,17406535,17406755,RNA1156,No,856.858,23.79938,19.8903
chr1,17754347,17754533,RNA1157,No,0.373997,0.200381,0.143283
chr1,17983274,17983463,RNA1158,No,0,0,0
chr1,18054497,18054686,RNA1159,No,0,0,0
chr1,18064492,18064681,RNA1160,No,254.459,22.39658,22.3966
chr1,18074804,18074993,RNA1161,No,0.145752,0.362462,0.145752
chr1,18084351,18084540,RNA1162,No,0.110073,0.130039,0.0660387
chr1,18101044,18101216,RNA1163,No,5.4577,10.80164,1.64836
chr1,18105496,18105685,RNA1164,No,0.0195579,0.0786477,0.0195579
chr1,18748917,18749120,RNA1165,No,13.9587,11.75221,9.37861
chr1,19068633,19068805,RNA1166,No,22.9743,3.68028,2.30184
chr1,19069789,19069961,RNA1167,No,9.34141,4.22049,4.22049
chr1,19070644,19070816,RNA1168,No,68.0526,8.59969,8.59969
chr1,19071373,19071562,RNA1169,No,51.4297,3.87682,3.87682
chr1,19264724,19264842,RNA1170,No,0.305308,0.195335,0.168849
chr1,19264733,19264883,RNA1171,No,0.325956,0.195335,0.186219
chr1,19264750,19264922,RNA1172,No,0.336792,0.195335,0.195335
chr1,19265099,19265271,RNA1173,No,0.056057,0.1358,0.056057
chr1,19334541,19334750,RNA1174,No,0,0,0
chr1,19335002,19335174,RNA1175,No,6.33036,2.58325,1.54695
chr1,19335333,19335811,RNA1176,No,0.0179163,0.276258,0.0179163
chr1,20126964,20127082,RNA1177,No,164.404,13.91111,11.9325
chr1,20213969,20214178,RNA1178,No,0.958543,0.261113,0.252127
chr1,20215282,20215454,RNA1179,No,3.35814,3.36054,2.81348
chr1,20215627,20215836,RNA1180,No,1.85378,3.06944,1.54206
chr1,20218081,20218199,RNA1181,No,0.447507,0.668428,0.447507
chr1,20220262,20220380,RNA1182,No,36.7745,5.62011,3.66736
chr1,20220763,20220972,RNA1183,No,2.80997,1.36253,1.12132
chr1,20432283,20432401,RNA1184,No,19.1145,7.34472,5.8784
chr1,20432787,20432905,RNA1185,No,64.3945,10.97249,10.9725
chr1,20433743,20433952,RNA1186,No,15.289,21.41099,6.46553
chr1,20435184,20435302,RNA1187,No,4.99246,2.88822,2.4966
chr1,20439201,20439410,RNA1188,No,21.9865,5.59249,2.30072
chr1,20555414,20555623,RNA1189,No,150.082,5.40903,5.40903
chr1,20737074,20737533,RNA1190,No,0.0982137,0.535805,0.0360577
chr1,20789864,20790442,RNA1191,No,2.38138,3.23550,0.794881
chr1,21178302,21178385,RNA1192,No,2.68968,0.343215,0.327179
chr1,21203946,21204064,RNA1193,No,0.19696,0.187186,0.101733
chr1,21428044,21428253,RNA1194,No,1824.97,16.35688,16.3569
chr1,21940170,21940253,RNA1195,No,90.9419,5.40756,5.40756
chr1,21974262,21974345,RNA1196,No,69.006,7.86384,7.66614
chr1,21974410,21974493,RNA1197,No,14.9549,9.72516,7.66614
chr1,22108201,22108284,RNA1198,No,78.0371,10.93957,6.36297
chr1,22108577,22108660,RNA1199,No,316.377,10.93957,10.9396
chr1,22114747,22114830,RNA1200,No,773.264,9.20519,9.20519
chr1,22625145,22625348,RNA1201,No,5.8163,7.65177,2.45078
chr1,23005505,23005588,RNA1202,No,0.0977562,0.147523,0.0977562
chr1,23005600,23005789,RNA1203,No,0.148268,0.151561,0.0590331
chr1,23190746,23190896,RNA1204,No,0.0617736,0.176503,0.0423607
chr1,23486250,23486453,RNA1205,No,0.0343286,0.211173,0.0343286
chr1,23490381,23490584,RNA1206,No,82.6365,15.91133,15.9113
chr1,23498189,23498392,RNA1207,No,26.2001,15.97189,14.477
chr1,23868476,23868679,RNA1208,No,8054.95,43.5943,34.942
chr1,23869573,23870079,RNA1209,No,10.5838,2.10992,0.704697
chr1,23869884,23870087,RNA1210,No,15.2358,1.89778,1.37425
chr1,23870063,23870266,RNA1211,No,3.23554,1.89778,0.345901
chr1,24116346,24116496,RNA1212,No,2.4108,0.433345,0.392899
chr1,24191543,24191715,RNA1213,No,37.6304,8.14202,7.30485
chr1,24192215,24192365,RNA1214,No,458.887,17.73082,16.5897
chr1,24192791,24192941,RNA1215,No,2.86049,6.82397,0.986412
chr1,24478171,24478321,RNA1216,No,0.230183,0.231563,0.102183
chr1,24478210,24478360,RNA1217,No,0.211471,0.110106,0.108705
chr1,24478723,24478873,RNA1218,No,0.25342,0.192952,0.145357
chr1,24609605,24609808,RNA1219,No,2.57212,8.62372,0.594739
chr1,25213742,25213892,RNA1220,No,1.43759,0.262865,0.164874
chr1,25216752,25216961,RNA1221,No,2.36704,3.44667,2.27579
chr1,25216903,25217021,RNA1222,No,2.57178,3.44667,2.51198
chr1,25790262,25791054,RNA1223,No,1.97571,5.18855,1.0744
chr1,26875054,26875137,RNA1224,No,22.2439,4.61257,4.61257
chr1,27638809,27639315,RNA1225,No,0.394648,0.267371,0.0718626
chr1,28542823,28543329,RNA1226,No,0.612666,2.59386,0.159327
chr1,28547693,28548199,RNA1227,No,0,0,0
chr1,28550182,28550688,RNA1228,No,0,0,0
chr1,28551711,28551914,RNA1229,No,2.99677,6.13237,1.05731
chr1,29124787,29124879,RNA1230,No,4134.67,22.2192,14.9506
chr1,29141139,29141645,RNA1231,No,0.574848,0.297298,0.107083
chr1,29142256,29142762,RNA1232,No,2.03575,3.48455,1.03297
chr1,29142921,29143427,RNA1233,No,0.873002,0.285172,0.127933
chr1,29191374,29191524,RNA1234,No,57.1566,8.19512,8.19512
chr1,29590722,29591228,RNA1235,No,102.873,17.29117,17.2912
chr1,29723496,29724288,RNA1236,No,0,0,0
chr1,30657392,30657502,RNA1237,No,303.181,25.86613,25.8661
chr1,30659351,30660143,RNA1238,No,19.1289,3.92701,3.14359
chr1,30660047,30660503,RNA1239,No,11.2957,3.02968,2.31212
chr1,30687689,30688481,RNA1240,No,5.4977,1.68327,0.850136
chr1,30689003,30689795,RNA1241,No,16.0092,4.73188,2.71844
chr1,30758732,30759524,RNA1242,No,157.532,14.83503,9.04712
chr1,30758806,30759598,RNA1243,No,159.335,14.83503,9.04712
chr1,30821547,30822339,RNA1244,No,25.3214,5.14045,2.04193
chr1,31721691,31722483,RNA1245,No,1.5153,4.15959,1.43905
chr1,32455213,32455511,RNA1246,No,4.09036,5.36132,1.56522
chr1,32873648,32873740,RNA1247,No,11.9003,0.40194,0.40194
chr1,33238082,33238561,RNA1248,No,14.4677,26.59622,2.4081
chr1,33512899,33513405,RNA1249,No,34.6021,17.76805,5.39603
chr1,33513200,33513292,RNA1250,No,0.0196853,0.0862403,0.0196853
chr1,33513227,33513319,RNA1251,No,0.0449949,0.0862403,0.0449949
chr1,33513860,33513952,RNA1252,No,0,0,0
chr1,34166076,34166168,RNA1253,No,38.7316,5.00000,2.98913
chr1,34166201,34166293,RNA1254,No,216.062,5.00000,5
chr1,34166428,34166605,RNA1255,No,87.0633,5.00000,5
chr1,34166535,34166627,RNA1256,No,58.585,5.00000,5
chr1,34297082,34297192,RNA1257,No,0.196012,0.119478,0.119478
chr1,34695804,34696260,RNA1258,No,18.4744,20.59254,3.25145
chr1,34865339,34865431,RNA1259,No,63.8583,6.55110,6.20319
chr1,34968981,34969091,RNA1260,No,0.361937,0.402152,0.361937
chr1,34971703,34971813,RNA1261,No,0,0,0
chr1,34974087,34974197,RNA1262,No,0,0,0
chr1,35567350,35567806,RNA1263,No,8.23436,13.68390,3.48099
chr1,35567956,35568066,RNA1264,No,30.5353,13.68390,13.6839
chr1,35568183,35568639,RNA1265,No,13.9741,13.68390,5.58159
chr1,35568274,35568384,RNA1266,No,20.8376,13.68390,11.8179
chr1,35568786,35569242,RNA1267,No,1812.36,14.54333,11.8968
chr1,35569339,35569449,RNA1268,No,49.7775,14.54333,10.7092
chr1,35647862,35648318,RNA1269,No,0.0143074,0.30669,0.0121062
chr1,35650590,35651046,RNA1270,No,54.0171,12.44225,4.31113
chr1,35656589,35657045,RNA1271,No,78.8613,15.63169,15.6317
chr1,35718897,35719689,RNA1272,No,4213.36,20.93676,12.5832
chr1,36336477,36336587,RNA1273,No,0.233795,0.177628,0.177628
chr1,36465455,36465753,RNA1274,No,2.27051,3.55364,1.5264
chr1,36572585,36573041,RNA1275,No,35.4015,6.93523,4.93459
chr1,37153105,37153403,RNA1276,No,98.423,20.23793,17.5214
chr1,37153606,37154085,RNA1277,No,80.7567,20.23793,14.7031
chr1,37153643,37153941,RNA1278,No,109.107,20.23793,20.2379
chr1,37153700,37153998,RNA1279,No,89.4772,20.23793,17.2498
chr1,37484526,37484824,RNA1280,No,78.025,8.34787,4.03387
chr1,37487948,37488246,RNA1281,No,11.0636,6.12245,3.88712
chr1,37556568,37556866,RNA1282,No,1322.1,20.6283,12.4784
chr1,37802606,37802783,RNA1283,No,5.04716,2.60919,2.60919
chr1,37947184,37947663,RNA1284,No,1328.01,36.18331,28.5764
chr1,38036622,38037101,RNA1285,No,0.706663,0.621245,0.127102
chr1,38042536,38043015,RNA1286,No,1.84116,1.35975,0.320291
chr1,38272853,38273332,RNA1287,No,2.07249,5.75211,0.528378
chr1,38274556,38274854,RNA1288,No,50.2232,28.84040,9.08874
chr1,38279253,38279732,RNA1289,No,0.14303,0.405185,0.0593692
chr1,38287840,38288319,RNA1290,No,18.7247,11.44136,4.80107
chr1,38729576,38729753,RNA1291,No,4.51028,4.71642,1.19909
chr1,38730984,38731240,RNA1292,No,118.626,12.35133,9.50473
chr1,38732262,38732387,RNA1293,No,0.111874,0.0896853,0.0896853
chr1,38832913,38833392,RNA1294,No,19.8704,3.45800,1.60266
chr1,38833174,38833351,RNA1295,No,39.469,3.45800,3.458
chr1,38834610,38834787,RNA1296,No,4.7378,2.71801,2.71801
chr1,38836389,38836481,RNA1297,No,4.27962,3.1892,2.80788
chr1,39584808,39584985,RNA1298,No,0.415526,0.248641,0.248641
chr1,39585001,39585178,RNA1299,No,0.841665,0.248641,0.176503
chr1,39597504,39597681,RNA1300,No,121.627,8.64865,3.36457
chr1,39902995,39903172,RNA1301,No,0.526987,0.18519,0.172635
chr1,40344534,40344644,RNA1302,No,1027.27,31.18224,30.2997
chr1,40550843,40551299,RNA1303,No,0.0247448,0.0854822,0.0247448
chr1,42051830,42052012,RNA1304,No,0.569144,10.84020,0.357369
chr1,42356408,42356664,RNA1305,No,0,0,0
chr1,42426632,42426930,RNA1306,No,0,0,0
chr1,42428475,42428600,RNA1307,No,0.628612,0.513563,0.349223
chr1,42919973,42920452,RNA1308,No,0.209421,0.245468,0.1563
chr1,43280525,43280781,RNA1309,No,3.46101,4.31395,0.281768
chr1,43331018,43331143,RNA1310,No,277.543,28.51945,26.5576
chr1,43332012,43332268,RNA1311,No,0.527865,0.313045,0.0477859
chr1,43333800,43333925,RNA1312,No,3.12064,0.231563,0.210736
chr1,43335338,43335463,RNA1313,No,2.33107,0.246852,0.205509
chr1,43336611,43336867,RNA1314,No,2.11442,0.315394,0.0957595
chr1,43459425,43459681,RNA1315,No,0.01597,0.120245,0.01597
chr1,43468824,43468949,RNA1316,No,91.2143,16.36691,16.3669
chr1,43469733,43469989,RNA1317,No,9.93689,5.84439,5.84439
chr1,43469975,43470100,RNA1318,No,9.53788,5.84439,5.84439
chr1,43470741,43470997,RNA1319,No,0.101878,0.133748,0.101878
chr1,43522036,43522161,RNA1320,No,114.923,8.55498,8.55498
chr1,43646895,43647072,RNA1321,No,0.878954,0.268876,0.268876
chr1,44360644,44360900,RNA1322,No,2.98533,2.52977,0.433989
chr1,44402841,44402966,RNA1323,No,0,0,0
chr1,45763878,45764060,RNA1324,No,0.0829243,0.0903527,0.0432088
chr1,46522449,46522642,RNA1325,No,2730.45,27.28786,26.526
chr1,46617538,46617720,RNA1326,No,2.33306,0.895365,0.501798
chr1,46628333,46628515,RNA1327,No,0.073578,0.14096,0.073578
chr1,46630738,46630920,RNA1328,No,8.31404,6.49649,4.89021
chr1,46723516,46723698,RNA1329,No,0,0,0
chr1,46724135,46724317,RNA1330,No,32.0871,6.37333,3.67692
chr1,46756701,46756883,RNA1331,No,15.2374,11.41905,1.7814
chr1,47729033,47729215,RNA1332,No,40.137,5.49382,5.49382
chr1,48294799,48294924,RNA1333,No,111.989,18.01508,18.0151
chr1,48294878,48295134,RNA1334,No,77.4529,18.01508,17.2976
chr1,50432577,50432770,RNA1335,No,0.752358,0.306806,0.144162
chr1,51279390,51279572,RNA1336,No,0.737886,0.353998,0.198394
chr1,51279454,51279647,RNA1337,No,0.611897,0.353998,0.155462
chr1,51279552,51279745,RNA1338,No,0.402659,0.155462,0.115992
chr1,51279624,51279817,RNA1339,No,0.262229,0.155462,0.0900314
chr1,51883392,51883585,RNA1340,No,5.51065,0.608972,0.593196
chr1,51887153,51887346,RNA1341,No,0,0,0
chr1,51901049,51901242,RNA1342,No,0.196835,2.51476,0.096381
chr1,52602118,52602311,RNA1343,No,3286.71,20.13100,20.131
chr1,55065109,55065302,RNA1344,No,766.111,12.04819,12.0482
chr1,56822328,56822519,RNA1345,No,0,0,0
chr1,60307895,60308086,RNA1346,No,0,0,0
chr1,60309901,60310092,RNA1347,No,0,0,0
chr1,60310088,60310279,RNA1348,No,0.166299,0.32084,0.166299
chr1,60311626,60311817,RNA1349,No,0,0,0
chr1,61462889,61463080,RNA1350,No,181.647,18.94622,18.9462
chr1,61466723,61466914,RNA1351,No,9.0737,3.82332,2.22193
chr1,61467644,61467835,RNA1352,No,0.0488338,0.0840293,0.0488338
chr1,62181704,62181895,RNA1353,No,30.233,7.43629,7.31949
chr1,64181865,64182013,RNA1354,No,0,0,0
chr1,65418731,65418922,RNA1355,No,2.61015,1.98738,0.284281
chr1,68235881,68236029,RNA1356,No,0,0,0
chr1,68675214,68675310,RNA1357,No,0.355011,11.36035,0.355011
chr1,68958393,68958541,RNA1358,No,4.7516,2.47686,2.47686
chr1,68968199,68968347,RNA1359,No,0,0,0
chr1,68973153,68973301,RNA1360,No,0,0,0
chr1,69566398,69566546,RNA1361,No,0.120705,0.217857,0.120705
chr1,69566757,69566905,RNA1362,No,335.056,16.03312,12.6417
chr1,69567686,69567834,RNA1363,No,2726.35,17.28135,17.0632
chr1,70253933,70254081,RNA1364,No,11.6789,3.42223,3.42223
chr1,72901235,72901331,RNA1365,No,0,0,0
chr1,73614645,73614741,RNA1366,No,0,0,0
chr1,73619839,73619935,RNA1367,No,4.07983,5.75976,4.07983
chr1,73619931,73620027,RNA1368,No,5.75976,5.75976,5.75976
chr1,73739388,73739484,RNA1369,No,0,0,0
chr1,73747136,73747232,RNA1370,No,0,0,0
chr1,73783367,73783463,RNA1371,No,116.083,18.79815,18.7981
chr1,74003391,74003539,RNA1372,No,3.99889,2.07347,2.07347
chr1,74777623,74777719,RNA1373,No,24.3493,8.12964,8.12964
chr1,78217058,78217154,RNA1374,No,0,0,0
chr1,79413313,79413932,RNA1375,No,0,0,0
chr1,81259274,81259893,RNA1376,No,20.5631,4.39052,2.33317
chr1,81260502,81261121,RNA1377,No,0.405054,0.889918,0.258781
chr1,81261480,81262099,RNA1378,No,0.133456,0.921436,0.0893153
chr1,81261981,81262600,RNA1379,No,0.0804807,0.275235,0.0804807
chr1,84005402,84006021,RNA1380,No,0.00558483,0.0531848,0.00558483
chr1,84007860,84008479,RNA1381,No,1.17433,2.69065,1.03888
chr1,84008169,84008788,RNA1382,No,8.171,4.11486,1.56133
chr1,84008317,84008402,RNA1383,No,0.980252,2.69065,0.917986
chr1,84802446,84803065,RNA1384,No,113.443,15.03291,15.0329
chr1,86820143,86820228,RNA1385,No,0,0,0
chr1,86840720,86841239,RNA1386,No,48.7313,15.45020,6.84715
chr1,87293759,87293844,RNA1387,No,6.4711,2.93883,2.93883
chr1,87350848,87350933,RNA1388,No,0.05709,0.0638507,0.05709
chr1,87351453,87351538,RNA1389,No,9.45145,3.86873,3.86873
chr1,87374162,87374247,RNA1390,No,0.647837,0.364171,0.364171
chr1,87377768,87377853,RNA1391,No,0,0,0
chr1,87385350,87385435,RNA1392,No,23.3011,13.38645,11.3391
chr1,87562460,87563079,RNA1393,No,1.07881,3.30586,1.07881
chr1,88850094,88850179,RNA1394,No,1.44361,2.49575,0.792768
chr1,89937666,89937942,RNA1395,No,0.156278,0.276909,0.0703557
chr1,89938577,89939096,RNA1396,No,74.9061,15.69778,7.92467
chr1,90653726,90653800,RNA1397,No,0.252494,0.34601,0.252494
chr1,90656089,90656334,RNA1398,No,0,0,0
chr1,90765273,90765792,RNA1399,No,0.0876176,0.189287,0.0572602
chr1,90766237,90766756,RNA1400,No,0,0,0
chr1,90767736,90768255,RNA1401,No,21.6457,8.51312,2.82502
chr1,90908159,90908678,RNA1402,No,0.783323,3.72466,0.617188
chr1,90908714,90909233,RNA1403,No,0,0,0
chr1,90914352,90914871,RNA1404,No,1.42113,2.67720,1.36181
chr1,91908042,91908561,RNA1405,No,39.1416,14.82111,14.8211
chr1,92246239,92246324,RNA1406,No,0,0,0
chr1,92965758,92965924,RNA1407,No,0.235158,0.482147,0.123233
chr1,93559405,93559681,RNA1408,No,6.76964,8.65294,4.42052
chr1,94413850,94414126,RNA1409,No,0.0555696,0.239644,0.0555696
