H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91559,3.71931,1.45862,0,0,0,0,0,0,0,0,0,0,0,0,408.859,41.58416,34.6925,2.59445,6.62424,1.30457,2461.19,33.92462,33.9246,0,0,0,691.436,45.87442,21.6172,241.343,24.14840,18.0569,4.24866,15.25725,2.74905,0,0,0,1.18917,3.16998,0.753227,0,0,0,63.6287,9.71479,5.96337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.139,8.88778,8.88778,0,0,0,0,0,0,0,0,0
54.7818,11.49989,11.4999,6.88113,4.89109,4.89109,0,0,0,0,0,0,3.55644,4.15859,3.55644,1.59041,4.23470,1.59041,0,0,0,4.7552,5.58989,4.7552,0,0,0,6.92301,3.74547,3.63513,2.94314,3.89558,2.30856,0,0,0,0,0,0,1262.29,29.25009,29.2501,13.5496,7.45410,3.46772,9.7493,6.31187,2.635,0,0,0,1084.54,25.58437,25.5844,186.996,22.70144,22.7014,121.216,11.75325,11.7532,0,0,0,4.47796,4.62444,4.47796,0,0,0,89.0328,12.04522,12.0452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01901,3.21715,1.01901,4.93595,5.92850,4.93595,3.26568,4.29593,3.26568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37264,3.94177,3.37264,80.1167,11.15210,8.44883,12.0675,4.92128,4.92128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5394,11.33561,11.3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.42445,5.02202,4.35102,0,0,0,0,0,0,0,0,0,0,0,0,1.15699,3.13107,1.15699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6355,7.75713,4.61147,84.9276,10.96502,5.73412,8.0885,4.27538,2.32908,0,0,0,0,0,0,10.8417,10.84172,10.8417,55.2842,22.17373,22.1737,0,0,0,0,0,0,0.309461,3.29404,0.309461,10.3196,6.73171,5.55067,0,0,0,0,0,0,85.7842,10.14919,6.9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32246,3.83914,1.32246
94.3137,9.07422,9.07422,10.4102,6.41114,6.27177,5.57186,5.57186,5.57186,9.12903,7.44384,7.44384,7.60341,4.62134,3.62465,8.60295,5.60095,3.40927,4.21438,4.98358,4.21438,5.9194,5.91940,5.9194,0.948508,2.98845,0.948508,2.43605,3.55925,1.98727,12.8705,5.14598,5.14598,8.99004,6.90090,3.28543,0,0,0,684.91,38.97935,38.9793,23.8628,10.39951,5.74577,3.00269,3.61580,3.00269,13.3051,9.07928,9.07928,899.511,15.67408,15.1946,113.77,21.07611,21.0761,152.938,18.54811,18.5481,7.2138,7.21380,7.2138,2.00128,2.91325,2.00128,16.3377,12.67319,12.6732,81.576,21.20551,21.2055,4.54546,4.82889,4.54546,0,0,0,2.69095,5.81145,2.69095,0,0,0,0,0,0,0,0,0,2.88211,2.88211,2.88211,28.151,10.88404,10.884,15.8375,8.81203,8.81203
91.8022,19.28942,19.2894,16.6182,7.54765,7.54765,8.8898,8.88980,8.8898,21.6182,8.44281,6.67621,10.0137,7.78980,2.04905,5.77664,7.17371,2.5523,0,0,0,46.39,17.38614,17.3861,0.329739,2.51209,0.329739,22.5432,7.64928,7.64928,46.4437,9.45702,9.45702,17.6087,5.91346,5.36852,8.99092,6.72090,4.44886,5713.74,170.66928,170.669,1456.97,57.49006,57.4901,267.788,39.19322,39.1932,39.0878,13.23425,13.2342,1636.03,48.04266,48.0427,1283.32,39.30342,39.3034,20684.2,205.39395,205.394,29.6235,20.73493,20.7349,12.3713,7.89043,7.89043,386.09,32.35881,32.3588,1381.35,92.48557,92.4856,0,0,0,0,0,0,6.13046,4.51663,4.51663,0,0,0,2.00877,4.38897,2.00877,83.5111,6.25677,6.25677,2.47259,5.32205,2.47259,19.8693,8.47094,5.09661,20.9464,10.35352,4.15061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62808,10.53110,1.38567,523.225,15.80701,15.807,11.6989,5.48786,4.09736,0,0,0,1.96555,2.30528,1.96555,0,0,0,0.945364,7.48413,0.945364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28591,3.28591,3.28591,14.7802,6.36812,3.32362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.938,19.28830,19.2883,2.56147,6.51668,2.56147,6.42003,6.42003,6.42003,6.53109,5.76677,3.38301,1.12721,3.67939,1.12721,5.49539,5.49539,5.49539,0,0,0,22.8283,6.48078,6.48078,7.37949,4.95413,3.48797,23.1754,8.76226,5.47008,30.4528,12.80392,12.5079,9.64417,7.88798,4.85667,0.283865,5.45651,0.283865,17302.9,187.50694,187.507,195.937,23.56555,23.5656,355.034,23.36011,23.3601,14.8456,6.68502,5.34079,879.403,27.92688,27.9269,1375.59,51.56693,51.5669,39351.1,413.69095,413.691,30.1827,15.21899,15.131,8.62694,8.51103,6.49397,235.218,36.96037,36.9604,3120.37,73.22687,73.2269,0,0,0,0,0,0,5.43568,7.58365,5.43568,0,0,0,5.68581,6.03463,5.68581,0,0,0,6.51286,5.82217,3.601,49.4478,15.09519,14.5717,19.4441,7.94303,6.51971
5.63418,5.73049,5.63418,4.25181,4.25181,4.25181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.336,5.85287,5.85287,458.663,16.50003,16.5,0,0,0,0,0,0,26.9133,7.45003,7.45003,0,0,0,22.835,8.17466,8.17466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5163,4.46209,4.46209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76814,3.76814,3.76814
0,0,0,3.518,5.70094,2.81217,0,0,0,5.89574,5.89574,5.89574,6.93115,6.93115,6.93115,5.17396,5.17396,5.17396,8.63939,8.63939,8.63939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.563,12.05643,9.01602,175.757,20.95773,7.8581,0,0,0,4.91058,4.91058,4.91058,23.6572,11.22099,7.12499,2.33373,2.33373,2.33373,15.895,5.02649,5.02649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07671,5.49423,1.43897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43296,7.15449,3.39889
364.314,23.76631,23.7663,7.66698,7.34780,5.42338,9.69283,9.69283,9.69283,1.58665,4.29931,1.58665,7.85567,4.59405,4.59405,6.58399,4.80847,4.80847,0,0,0,10.6353,6.01882,6.01882,10.6388,4.21416,4.21416,10.3527,7.83526,6.80921,31.1219,25.66590,25.6659,10.7465,6.07247,6.07247,1.14626,4.58505,1.14626,21644.7,164.79607,164.796,75.8743,18.36741,18.3674,378.901,37.91539,37.9154,22.0623,11.56644,11.5664,1829.84,34.28616,34.2862,1331.12,49.41238,49.4124,40452.3,328.45273,328.453,24.7682,19.17327,19.1733,5.05299,5.05299,5.05299,101.796,10.63055,10.6305,4166.32,135.60934,135.609,0,0,0,0,0,0,17.6817,5.54093,5.54093,0,0,0,0,0,0,6.33003,4.77086,3.74853,0.809204,2.61435,0.809204,37.958,19.61006,19.6101,18.9135,12.05410,11.9106
43.6867,7.71888,7.19131,0,0,0,0,0,0,0,0,0,5.4012,5.40120,5.4012,3.15022,3.15022,3.15022,0.999798,2.71945,0.999798,0,0,0,4.58642,4.58642,4.58642,0,0,0,0,0,0,0,0,0,0,0,0,2623.78,86.62454,86.6245,188.129,35.26959,35.2696,47.8113,16.64478,16.6448,0,0,0,1508.19,62.39347,62.3935,142.422,18.57691,18.5769,5996.19,241.78619,241.786,0,0,0,0,0,0,2.98696,2.98696,2.98696,36.9632,6.61817,6.61817,0,0,0,0,0,0,5.82719,5.53232,2.8204,0,0,0,0,0,0,2.02632,3.41628,2.02632,0,0,0,0,0,0,0,0,0
11.0358,5.76086,5.76086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95861,6.95861,6.95861,0,0,0,0,0,0,0,0,0,0,0,0,265.335,65.61694,65.6169,24.8776,12.50071,3.11663,5.19123,4.87071,4.87071,0,0,0,229.429,17.56719,17.5672,95.1697,31.20968,31.2097,179.058,32.01516,32.0152,0,0,0,0,0,0,12.1146,5.24632,5.14768,53.6914,29.77899,29.779,0,0,0,0,0,0,3.10491,6.01079,3.10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.388,29.75227,29.7523,21.1336,12.92249,12.9225,10.0566,10.05659,10.0566,24.4034,8.22478,8.22478,10.7722,5.68803,4.45595,7.80396,5.40202,5.19958,7.0021,6.78292,6.19426,18.1626,6.46894,6.46894,49.0569,8.09718,8.09718,24.1394,8.47820,8.4782,39.8446,12.50351,10.6539,13.6638,11.80875,11.7389,4.83021,3.79531,2.76413,18284,224.08472,224.085,203.168,62.55375,62.5538,421.838,60.97320,60.9732,53.4285,15.31312,15.3131,1207.98,39.56886,37.3836,1486.64,70.20061,70.2006,50096.3,600.23383,600.234,40.0767,20.49509,20.4951,9.05795,5.93757,3.74188,38.4796,9.91432,8.99524,3140.63,84.02276,84.0228,1.35906,2.88302,1.35906,0,0,0,7.38581,6.97521,4.85437,0,0,0,2.94048,5.28660,2.94048,0,0,0,24.6503,9.59982,9.59982,60.1143,19.48630,19.4863,44.5589,17.24115,17.2412
391.55,28.24725,23.3672,7.10499,8.21247,2.33015,9.11936,9.11936,9.11936,7.97906,5.85584,3.84728,6.56438,4.44033,2.65412,10.6556,9.83601,7.87625,0,0,0,8.51377,8.12016,5.25302,2.63699,3.96799,2.63699,6.48202,4.79651,1.59431,18.4584,10.29674,6.54421,6.70091,5.04792,2.51152,8.74097,5.43557,5.43557,16289.4,149.42934,149.429,45.2408,21.81294,6.79419,91.7036,30.27840,25.5438,19.3973,11.45681,8.20614,1495.98,31.39148,31.3915,1613.74,61.37719,61.3772,20792.7,158.58266,158.583,6.26301,8.72859,6.26301,6.31887,6.11760,3.7261,21.7823,12.05706,12.0571,1711.8,43.93743,43.9374,0,0,0,0,0,0,5.11015,4.44832,3.12448,0,0,0,3.98507,7.23148,3.98507,10.0094,5.28657,1.74925,3.73256,5.95557,3.73256,33.9132,12.83751,8.62849,14.7415,8.39471,5.95993
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5449,3.54490,3.5449,0,0,0,0,0,0,3.45705,3.45705,3.45705,164.378,9.31321,9.31321,3.16133,3.16133,3.16133,0,0,0,64.8927,17.69198,17.692,0,0,0,3.55259,3.55259,3.55259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1336,4.13498,4.13498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3238,31.00744,31.0074,0,0,0,109.436,6.43875,6.43875,0,0,0,10.5574,10.55737,10.5574,4.27923,7.91657,4.27923,0,0,0,0,0,0,0,0,0,11.9417,3.81935,3.28225,3.93402,5.45845,3.93402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207568,3.29144,0.207568,0,0,0,0,0,0,0,0,0
265.498,36.30376,36.3038,6.70287,3.92931,3.65916,2.16246,3.30516,2.16246,5.65702,4.18275,4.05531,11.2704,5.40120,5.4012,6.34725,4.61255,3.57164,0,0,0,10.1303,5.75818,4.88878,2.07662,2.68084,2.07662,12.4814,5.21084,5.14243,23.8419,6.41948,6.27901,0,0,0,13.1007,8.30229,8.30229,2343.56,55.81256,47.8765,2078.06,54.40314,54.4031,107.33,22.55419,22.5542,8.56578,4.49995,3.29865,1714.18,38.00333,25.8754,1010.52,61.35169,61.3517,13054.5,316.97882,316.979,6.41249,6.41249,6.41249,7.50316,7.50316,7.50316,5.25946,6.87373,2.89802,857.512,38.71503,38.715,0,0,0,0,0,0,10.729,7.58757,7.58757,0,0,0,5.26877,5.26877,5.26877,4.29662,3.56288,2.76076,0,0,0,29.008,8.52864,8.52864,15.5319,9.26687,9.26687
434.265,30.01742,30.0174,13.6153,16.75298,13.6153,6.62938,7.34142,6.62938,14.4848,13.26978,10.2519,26.9921,9.47825,7.41776,15.6115,7.00519,5.09787,4.49208,6.30579,4.49208,11.5901,9.76585,8.16543,5.19098,4.05104,2.0617,18.0386,8.92615,7.01554,32.7926,11.94192,10.2245,16.0334,10.37167,7.90883,11.8017,8.87698,7.09565,10141.8,337.68283,337.683,236.358,22.95902,22.959,174.421,73.53083,73.5308,23.7657,17.00320,14.2167,1259.52,61.26791,54.7996,1656.2,60.01180,60.0118,29349.8,227.64053,227.641,13.3506,9.69466,8.55983,13.676,7.90216,7.61145,107.645,18.76357,18.7636,2105.42,63.82056,63.8206,3.05917,4.23469,3.05917,0,0,0,0,0,0,0,0,0,0.448985,2.35520,0.448985,0,0,0,5.04405,6.76310,5.04405,36.9665,14.78515,11.9666,23.8952,14.33617,11.2676
267.292,19.89125,19.8912,0.381577,3.00257,0.381577,3.05785,3.05785,3.05785,0,0,0,1.91091,3.42253,1.91091,4.68727,4.68727,4.68727,0.247669,5.40368,0.247669,1.42192,3.70935,1.42192,0,0,0,0,0,0,9.75452,7.97682,7.97682,6.91307,4.80897,4.80897,13.8765,9.31174,9.31174,1108.8,57.89521,57.8952,1568.79,70.00029,70.0003,41.8777,12.80128,12.8013,1.62827,3.58519,1.62827,870.638,29.57051,29.5705,1358.92,41.79814,41.7981,13701.9,129.39317,129.393,6.14198,6.14198,6.14198,1.20009,5.53889,1.20009,45.0173,39.08932,39.0893,378.7,39.24361,39.2436,0.313608,3.67151,0.313608,0,0,0,13.6641,27.12546,9.83298,0,0,0,0,0,0,45.7263,6.23913,3.98732,0,0,0,0,0,0,2.22725,3.90175,2.22725
