Chromosome,Start,End,ID,Functional,methylome
chr1,11539775,11539909,RNA1090,No,67.7274
chr1,11597458,11597592,RNA1091,No,59.2519
chr1,11601878,11602012,RNA1092,No,76.8759
chr1,11617046,11617337,RNA1093,No,49.6406
chr1,11618049,11618183,RNA1094,No,65.7556
chr1,11619537,11619671,RNA1095,No,67.5927
chr1,11732412,11732546,RNA1096,No,70.282
chr1,11732763,11733131,RNA1097,No,64.5451
chr1,11757780,11758148,RNA1098,No,76.7019
chr1,11759167,11759535,RNA1099,No,81.5286
chr1,11759523,11759596,RNA1100,No,62.188
chr1,11850134,11850502,RNA1101,No,56.5297
chr1,11852665,11852917,RNA1102,No,65.3321
chr1,11860631,11860999,RNA1103,No,52.9831
chr1,11928861,11929229,RNA1104,No,85.6642
chr1,12149274,12149577,RNA1105,No,63.0714
chr1,12512397,12512743,RNA1106,No,87.4298
chr1,12517548,12517894,RNA1107,No,88.6288
chr1,12517699,12518045,RNA1108,No,89.8888
chr1,12547471,12547817,RNA1109,No,75.7228
chr1,12549867,12550213,RNA1110,No,42.0705
chr1,12632141,12632275,RNA1111,No,55.4812
chr1,12632638,12632984,RNA1112,No,75.7105
chr1,12693250,12693502,RNA1113,No,40.3158
chr1,12813690,12813942,RNA1114,No,58.7293
chr1,12819331,12819699,RNA1115,No,56.0075
chr1,12821405,12821657,RNA1116,No,68.6872
chr1,12877964,12878216,RNA1117,No,39.594
chr1,12878867,12879119,RNA1118,No,0
chr1,12925002,12925254,RNA1119,No,47.0009
chr1,13067999,13068084,RNA1120,No,31.4248
chr1,13352270,13352388,RNA1121,No,67.5752
chr1,13525247,13525593,RNA1122,No,69.2556
chr1,13825204,13825456,RNA1123,No,55.2782
chr1,13872550,13872668,RNA1124,No,0
chr1,13873521,13873639,RNA1125,No,63.2237
chr1,13877823,13877996,RNA1126,No,71.609
chr1,13883323,13883441,RNA1127,No,72.312
chr1,15220625,15220743,RNA1128,No,0
chr1,15220649,15220819,RNA1129,No,0
chr1,15221208,15221326,RNA1130,No,65.6692
chr1,15222774,15223950,RNA1131,No,81.4603
chr1,15224898,15225016,RNA1132,No,85.0865
chr1,15225345,15225791,RNA1133,No,73.7227
chr1,15430477,15430558,RNA1134,No,0
chr1,15431099,15431456,RNA1135,No,23.0291
chr1,15431398,15431516,RNA1136,No,40.1579
chr1,15673986,15674156,RNA1137,No,81.0545
chr1,15679180,15679350,RNA1138,No,90.4662
chr1,15680062,15680232,RNA1139,No,79.8797
chr1,15752862,15753032,RNA1140,No,78.1504
chr1,15754099,15754269,RNA1141,No,72.4687
chr1,15804367,15804537,RNA1142,No,0
chr1,16087294,16088470,RNA1143,No,71.9586
chr1,16100850,16101153,RNA1144,No,72.6758
chr1,16121926,16123102,RNA1145,No,72.5255
chr1,16121981,16123157,RNA1146,No,68.0862
chr1,16189807,16190983,RNA1147,No,55.1383
chr1,16190187,16191363,RNA1148,No,56.9479
chr1,16195916,16197092,RNA1149,No,81.9607
chr1,16460561,16460695,RNA1150,No,88.8722
chr1,16737636,16738004,RNA1151,No,10.3092
chr1,16738692,16738862,RNA1152,No,0
chr1,17054094,17054253,RNA1153,No,0.397243
chr1,17061453,17061538,RNA1154,No,79.4981
chr1,17159769,17160945,RNA1155,No,69.4727
chr1,17404979,17405325,RNA1156,No,78.3891
chr1,17750182,17750434,RNA1157,No,66.3289
chr1,17975993,17976078,RNA1158,No,28.0902
chr1,18056546,18056631,RNA1159,No,0
chr1,18062985,18063070,RNA1160,No,0
chr1,18076138,18076223,RNA1161,No,0
chr1,18096317,18096763,RNA1162,No,75.0648
chr1,18096941,18097026,RNA1163,No,58.7782
chr1,18105167,18105252,RNA1164,No,73.2632
chr1,18749468,18749685,RNA1165,No,0
chr1,19069287,19069372,RNA1166,No,84.5808
chr1,19069928,19070374,RNA1167,No,75.4352
chr1,19070928,19071374,RNA1168,No,62.9518
chr1,19071602,19072048,RNA1169,No,74.8875
chr1,19263966,19264412,RNA1170,No,84.2623
chr1,19263995,19264352,RNA1171,No,84.2623
chr1,19264040,19264486,RNA1172,No,84.2623
chr1,19264471,19264605,RNA1173,No,0
chr1,19334902,19335020,RNA1174,No,78.4624
chr1,19334943,19335389,RNA1175,No,83.8367
chr1,19336493,19336574,RNA1176,No,83.0602
chr1,20121607,20121964,RNA1177,No,79.5226
chr1,20214843,20215289,RNA1178,No,68.2599
chr1,20215140,20215497,RNA1179,No,67.7133
chr1,20215546,20215627,RNA1180,No,0
chr1,20217191,20217272,RNA1181,No,0
chr1,20220148,20220229,RNA1182,No,50.3008
chr1,20220527,20220884,RNA1183,No,83.4947
chr1,20431518,20431875,RNA1184,No,57.8672
chr1,20431841,20431922,RNA1185,No,0
chr1,20432757,20433114,RNA1186,No,62.6429
chr1,20433965,20434322,RNA1187,No,60.5376
chr1,20440443,20440524,RNA1188,No,72.5526
chr1,20555048,20555129,RNA1189,No,0
chr1,20736961,20737131,RNA1190,No,0
chr1,20794619,20795795,RNA1191,No,87.9991
chr1,21178375,21178534,RNA1192,No,90.0536
chr1,21203222,21203579,RNA1193,No,86.4263
chr1,21428150,21428231,RNA1194,No,4.2218
chr1,21940355,21940514,RNA1195,No,73.9135
chr1,21974243,21974402,RNA1196,No,73.6504
chr1,21974417,21974576,RNA1197,No,67.0639
chr1,22107421,22107580,RNA1198,No,83.7707
chr1,22108344,22108503,RNA1199,No,66.8188
chr1,22116958,22117117,RNA1200,No,73.9248
chr1,22616289,22616506,RNA1201,No,71.3177
chr1,23005812,23005897,RNA1202,No,85.6353
chr1,23009742,23009901,RNA1203,No,68.8158
chr1,23186805,23186939,RNA1204,No,79.4704
chr1,23488455,23488672,RNA1205,No,80.0614
chr1,23494275,23494492,RNA1206,No,0
chr1,23495390,23495607,RNA1207,No,79.2072
chr1,23868475,23868692,RNA1208,No,10.059
chr1,23868522,23869127,RNA1209,No,24.3919
chr1,23868717,23868934,RNA1210,No,31.9751
chr1,23869337,23869554,RNA1211,No,68.0602
chr1,24114545,24114679,RNA1212,No,76.5173
chr1,24190369,24190503,RNA1213,No,34.9211
chr1,24192812,24192946,RNA1214,No,0
chr1,24193005,24193451,RNA1215,No,55.4699
chr1,24477868,24478002,RNA1216,No,87.1397
chr1,24478295,24478429,RNA1217,No,79.0301
chr1,24478895,24479029,RNA1218,No,0
chr1,24609854,24610071,RNA1219,No,59.9286
chr1,25210008,25210142,RNA1220,No,64.4962
chr1,25216679,25217036,RNA1221,No,65.8252
chr1,25216896,25216977,RNA1222,No,0
chr1,25790699,25791132,RNA1223,No,74.0169
chr1,26874818,26874977,RNA1224,No,70.9586
chr1,27638912,27639517,RNA1225,No,78.4568
chr1,28540830,28541435,RNA1226,No,81.5702
chr1,28549066,28549283,RNA1227,No,89.5714
chr1,28549563,28550168,RNA1228,No,72.8526
chr1,28551004,28551609,RNA1229,No,85.4774
chr1,29124724,29124857,RNA1230,No,0.845575
chr1,29140119,29140724,RNA1231,No,83.6531
chr1,29141247,29141852,RNA1232,No,78.5899
chr1,29143551,29144156,RNA1233,No,87.7834
chr1,29192366,29192500,RNA1234,No,79.3985
chr1,29589432,29590037,RNA1235,No,79.234
chr1,29724035,29724468,RNA1236,No,70.2256
chr1,30655834,30656177,RNA1237,No,75.3459
chr1,30656036,30656373,RNA1238,No,53.7358
chr1,30656478,30656911,RNA1239,No,63.7213
chr1,30686292,30686725,RNA1240,No,53.3741
chr1,30687010,30687443,RNA1241,No,56.6861
chr1,30757938,30758371,RNA1242,No,65.8972
chr1,30758364,30758797,RNA1243,No,74.659
chr1,30819651,30820084,RNA1244,No,84.9769
chr1,31720927,31721360,RNA1245,No,67.2387
chr1,32456270,32456361,RNA1246,No,0
chr1,32872589,32872722,RNA1247,No,8.09023
chr1,33237885,33237963,RNA1248,No,0
chr1,33512784,33512917,RNA1249,No,0
chr1,33512953,33513558,RNA1250,No,73.9615
chr1,33512962,33513095,RNA1251,No,0
chr1,33513076,33513209,RNA1252,No,90.6729
chr1,34166165,34166298,RNA1253,No,8.9906
chr1,34166312,34166596,RNA1254,No,6.44032
chr1,34166457,34166590,RNA1255,No,4.31109
chr1,34166614,34166747,RNA1256,No,4.31892
chr1,34301118,34301461,RNA1257,No,64.9774
chr1,34692357,34692694,RNA1258,No,60.7425
chr1,34865046,34865179,RNA1259,No,82.6837
chr1,34968756,34969099,RNA1260,No,71.394
chr1,34969079,34969422,RNA1261,No,75.0376
chr1,34970964,34971307,RNA1262,No,30.309
chr1,35568047,35568390,RNA1263,No,65.0865
chr1,35568215,35568552,RNA1264,No,61.0132
chr1,35568230,35568567,RNA1265,No,65.13
chr1,35568342,35568685,RNA1266,No,63.5169
chr1,35568379,35568722,RNA1267,No,63.5169
chr1,35568943,35569280,RNA1268,No,4.09148
chr1,35648177,35648514,RNA1269,No,76.1353
chr1,35652392,35652729,RNA1270,No,67.0391
chr1,35654306,35654643,RNA1271,No,73.2932
chr1,35719694,35720127,RNA1272,No,82.6617
chr1,36338234,36338577,RNA1273,No,80.7569
chr1,36465143,36465234,RNA1274,No,56.1692
chr1,36574030,36574367,RNA1275,No,38.9925
chr1,37152946,37153037,RNA1276,No,0
chr1,37153892,37153970,RNA1277,No,0
chr1,37154047,37154138,RNA1278,No,0
chr1,37154401,37154492,RNA1279,No,0
chr1,37488832,37488923,RNA1280,No,0
chr1,37488982,37489073,RNA1281,No,0
chr1,37556510,37556601,RNA1282,No,0
chr1,37802159,37802443,RNA1283,No,86.5451
chr1,37947130,37947208,RNA1284,No,1.34962
chr1,38038481,38038559,RNA1285,No,0
chr1,38041096,38041174,RNA1286,No,0
chr1,38275894,38275985,RNA1287,No,0
chr1,38278425,38278503,RNA1288,No,58.718
chr1,38287109,38287187,RNA1289,No,0
chr1,38287413,38287491,RNA1290,No,0
chr1,38732010,38732106,RNA1291,No,74.1353
chr1,38732605,38733025,RNA1292,No,61.8083
chr1,38733027,38733311,RNA1293,No,51.6955
chr1,38832609,38832893,RNA1294,No,80.1974
chr1,38832815,38832948,RNA1295,No,60.2632
chr1,38833280,38833358,RNA1296,No,0
chr1,38836268,38836552,RNA1297,No,78.2772
chr1,39591463,39591747,RNA1298,No,76.9041
chr1,39596962,39597246,RNA1299,No,43.1034
chr1,39598380,39598664,RNA1300,No,73.4308
chr1,39903731,39904015,RNA1301,No,79.1425
chr1,40343932,40344275,RNA1302,No,50.2763
chr1,40553060,40553397,RNA1303,No,53.9298
chr1,42057986,42058068,RNA1304,No,0
chr1,42360063,42360159,RNA1305,No,0
chr1,42424372,42424792,RNA1306,No,71.8972
chr1,42424512,42424603,RNA1307,No,63.9135
chr1,42923592,42923670,RNA1308,No,33.0489
chr1,43279759,43279855,RNA1309,No,0
chr1,43331060,43331480,RNA1310,No,81.8147
chr1,43331845,43331941,RNA1311,No,0
chr1,43331886,43332306,RNA1312,No,84.7506
chr1,43332897,43332993,RNA1313,No,84.5019
chr1,43334404,43334824,RNA1314,No,50.5088
chr1,43458004,43458100,RNA1315,No,69.9586
chr1,43460109,43460529,RNA1316,No,75.7707
chr1,43464037,43464133,RNA1317,No,84.9348
chr1,43464051,43464147,RNA1318,No,84.9348
chr1,43471335,43471755,RNA1319,No,87.1111
chr1,43513156,43513576,RNA1320,No,73.812
chr1,43648103,43648387,RNA1321,No,84.5545
chr1,44378301,44378397,RNA1322,No,0
chr1,44398594,44399014,RNA1323,No,57.609
chr1,45764659,45764741,RNA1324,No,0
chr1,46521469,46521609,RNA1325,No,47.9925
chr1,46617620,46617702,RNA1326,No,0
chr1,46627709,46627791,RNA1327,No,81.4699
chr1,46630523,46630605,RNA1328,No,0
chr1,46719973,46720055,RNA1329,No,0
chr1,46726892,46726974,RNA1330,No,0
chr1,46755141,46755223,RNA1331,No,0
chr1,47729043,47729125,RNA1332,No,0
chr1,48294804,48295224,RNA1333,No,68.6673
chr1,48294819,48294915,RNA1334,No,0
chr1,50432067,50432207,RNA1335,No,0
chr1,51279393,51279533,RNA1336,No,89.1667
chr1,51279397,51279537,RNA1337,No,89.1667
chr1,51279497,51279579,RNA1338,No,0
chr1,51279906,51280046,RNA1339,No,87.1692
chr1,51886305,51886445,RNA1340,No,89.3477
chr1,51888863,51889003,RNA1341,No,0
chr1,51897856,51897996,RNA1342,No,0
chr1,52602013,52602153,RNA1343,No,26.1391
chr1,55065219,55065359,RNA1344,No,0
chr1,56820876,56821113,RNA1345,No,32.7895
chr1,60308576,60308813,RNA1346,No,55.2444
chr1,60308791,60309028,RNA1347,No,81.0038
chr1,60308793,60309030,RNA1348,No,81.0038
chr1,60309337,60309574,RNA1349,No,56.3985
chr1,61464336,61464573,RNA1350,No,77.8665
chr1,61466535,61466772,RNA1351,No,73.7845
chr1,61467294,61467531,RNA1352,No,83.995
chr1,62181465,62181702,RNA1353,No,63.0902
chr1,64183474,64183591,RNA1354,No,0
chr1,65418337,65418574,RNA1355,No,86.0401
chr1,68237005,68237122,RNA1356,No,0
chr1,68677548,68677639,RNA1357,No,0
chr1,68962681,68962798,RNA1358,No,0
chr1,68965313,68965430,RNA1359,No,0
chr1,68968810,68968927,RNA1360,No,0
chr1,69566727,69566844,RNA1361,No,32.0402
chr1,69567018,69567135,RNA1362,No,2.92105
chr1,69567518,69567635,RNA1363,No,2.21704
chr1,70254837,70254954,RNA1364,No,0
chr1,72901259,72901350,RNA1365,No,0
chr1,73614599,73614690,RNA1366,No,0
chr1,73619288,73619379,RNA1367,No,65.312
chr1,73619329,73619420,RNA1368,No,65.312
chr1,73739165,73739256,RNA1369,No,0
chr1,73742725,73742816,RNA1370,No,0
chr1,73781721,73781812,RNA1371,No,0
chr1,73998318,73998435,RNA1372,No,1.92857
chr1,74768341,74768432,RNA1373,No,0
chr1,78214539,78214630,RNA1374,No,69.562
chr1,79407887,79407999,RNA1375,No,75.0263
chr1,81257575,81257687,RNA1376,No,0
chr1,81259821,81259933,RNA1377,No,71.188
chr1,81260844,81260956,RNA1378,No,80.11
chr1,81261045,81261157,RNA1379,No,60.5564
chr1,84004209,84004310,RNA1380,No,64.6316
chr1,84004887,84004999,RNA1381,No,0
chr1,84005769,84005881,RNA1382,No,0
chr1,84006084,84006196,RNA1383,No,0
chr1,84808257,84808369,RNA1384,No,0
chr1,86820126,86820227,RNA1385,No,36.5263
chr1,86840949,86841619,RNA1386,No,80.0962
chr1,87294042,87294143,RNA1387,No,79.3797
chr1,87350583,87350684,RNA1388,No,0
chr1,87351105,87351206,RNA1389,No,0
chr1,87373203,87373304,RNA1390,No,69.297
chr1,87377079,87377180,RNA1391,No,0
chr1,87379537,87379638,RNA1392,No,0
chr1,87563765,87563877,RNA1393,No,0
chr1,88844467,88844568,RNA1394,No,0
chr1,89936668,89936847,RNA1395,No,0
chr1,89937590,89938260,RNA1396,No,84.1015
chr1,90652703,90653080,RNA1397,No,64.8947
chr1,90652720,90652821,RNA1398,No,0
chr1,90759918,90760588,RNA1399,No,54.5602
chr1,90761643,90762313,RNA1400,No,34.9279
chr1,90763052,90763722,RNA1401,No,67.4455
chr1,90905315,90905985,RNA1402,No,82.8872
chr1,90908174,90908844,RNA1403,No,81.4749
chr1,90914361,90915031,RNA1404,No,86.1015
chr1,91915541,91916211,RNA1405,No,77.136
chr1,92245984,92246085,RNA1406,No,0
chr1,92966053,92966747,RNA1407,No,70.591
chr1,93556305,93556484,RNA1408,No,79.891
chr1,94413048,94413227,RNA1409,No,0
chr1,94413432,94413533,RNA1410,No,0
chr1,94414384,94414563,RNA1411,No,0
chr1,94414631,94415008,RNA1412,No,74.7293
chr1,94416656,94416835,RNA1413,No,0
chr1,94896313,94896492,RNA1414,No,83.109
chr1,94896665,94896844,RNA1415,No,0
chr1,94896670,94896849,RNA1416,No,0
chr1,95093224,95093601,RNA1417,No,62.906
chr1,95094339,95094716,RNA1418,No,74.4756
chr1,95097216,95097593,RNA1419,No,71.1692
chr1,95105922,95106592,RNA1420,No,76.9352
chr1,95115531,95115632,RNA1421,No,0
chr1,95116176,95116277,RNA1422,No,0
chr1,95116713,95116814,RNA1423,No,7.61278
chr1,95857334,95857711,RNA1424,No,0
chr1,95857488,95857865,RNA1425,No,54.6729
chr1,95857494,95857871,RNA1426,No,54.6729
chr1,95857604,95857705,RNA1427,No,0
chr1,95857646,95857747,RNA1428,No,0
chr1,95857778,95857879,RNA1429,No,54.6729
chr1,95857811,95857990,RNA1430,No,58.3665
chr1,96026330,96026650,RNA1431,No,68.0351
chr1,96231304,96231681,RNA1432,No,68.9135
chr1,96238947,96239954,RNA1433,No,73.4144
chr1,96541185,96541286,RNA1434,No,0
chr1,96606499,96607193,RNA1435,No,22.182
chr1,96606647,96607341,RNA1436,No,22.182
chr1,96606898,96607592,RNA1437,No,20.6325
chr1,96607243,96607937,RNA1438,No,35.1737
chr1,98050388,98051082,RNA1439,No,46.7832
chr1,98051029,98051723,RNA1440,No,0.981203
chr1,98051085,98051779,RNA1441,No,0.981203
chr1,98773730,98774424,RNA1442,No,79.1767
chr1,99815303,99815482,RNA1443,No,85.7256
chr1,100179022,100179342,RNA1444,No,84.0576
chr1,100184903,100185910,RNA1445,No,87.7218
chr1,100337789,100338109,RNA1446,No,77.0219
chr1,100337893,100338270,RNA1447,No,76.5992
chr1,100338572,100338673,RNA1448,No,0
chr1,100339496,100340503,RNA1449,No,78.3202
chr1,100340408,100340728,RNA1450,No,82.5
chr1,100342285,100343292,RNA1451,No,82.3417
chr1,100342481,100343488,RNA1452,No,83.5508
chr1,100342899,100343219,RNA1453,No,84.3534
chr1,102397421,102397741,RNA1454,No,57.4229
chr1,102397923,102398076,RNA1455,No,43.6391
chr1,102398083,102398161,RNA1456,No,0
chr1,102398873,102399880,RNA1457,No,72.0815
chr1,102402682,102403002,RNA1458,No,58.015
chr1,102404305,102405312,RNA1459,No,58.9023
chr1,102407185,102408192,RNA1460,No,52.641
chr1,102410769,102411463,RNA1461,No,63.3459
chr1,102413813,102414820,RNA1462,No,72.5767
chr1,102415340,102415660,RNA1463,No,51.5038
chr1,102426057,102426377,RNA1464,No,63.7199
chr1,103911944,103912093,RNA1465,No,66.7331
chr1,104583571,104583724,RNA1466,No,40.5752
chr1,104911463,104911541,RNA1467,No,0
chr1,105493893,105494046,RNA1468,No,0
chr1,105493962,105494115,RNA1469,No,0
chr1,105510652,105510805,RNA1470,No,0
chr1,105661324,105661477,RNA1471,No,72.5263
chr1,105661687,105661840,RNA1472,No,0
chr1,105700450,105700603,RNA1473,No,46.0789
chr1,105827463,105827541,RNA1474,No,0
chr1,105897312,105898319,RNA1475,No,59.1231
chr1,105901905,105901983,RNA1476,No,72.7669
chr1,105902043,105902363,RNA1477,No,0
chr1,105912959,105913037,RNA1478,No,0
chr1,106407449,106407527,RNA1479,No,0
chr1,106409547,106409625,RNA1480,No,0
chr1,106410792,106410870,RNA1481,No,0
chr1,106519112,106519265,RNA1482,No,67.2105
chr1,106987090,106987168,RNA1483,No,76.0576
chr1,107045816,107045965,RNA1484,No,84.8695
chr1,107570017,107570166,RNA1485,No,84.8308
chr1,107570163,107570312,RNA1486,No,71.0902
chr1,107570251,107570400,RNA1487,No,71.0902
chr1,108110653,108110802,RNA1488,No,75.2519
chr1,108112313,108112410,RNA1489,No,0
chr1,108116968,108117117,RNA1490,No,77.8835
chr1,108123039,108123188,RNA1491,No,76.6328
chr1,109051381,109051530,RNA1492,No,74.4647
chr1,110142708,110143145,RNA1493,No,76.812
chr1,110457495,110457648,RNA1494,No,65.5163
chr1,110934566,110934643,RNA1495,No,75.7744
chr1,111022861,111022939,RNA1496,No,0
chr1,112162668,112162765,RNA1497,No,80.2556
chr1,112362235,112362347,RNA1498,No,0
chr1,112700796,112700942,RNA1499,No,4.94361
chr1,112890099,112890196,RNA1500,No,84.2481
chr1,112900095,112900192,RNA1501,No,89.1992
chr1,112902396,112902493,RNA1502,No,0
chr1,112903554,112903703,RNA1503,No,78.4737
chr1,113211363,113211460,RNA1504,No,79.406
chr1,113213276,113213373,RNA1505,No,87.6391
chr1,113217029,113217126,RNA1506,No,0
chr1,113979067,113979164,RNA1507,No,32.5677
chr1,114086983,114087420,RNA1508,No,70.4987
chr1,114157279,114157459,RNA1509,No,74.7688
chr1,115002038,115002115,RNA1510,No,0
chr1,115002221,115002658,RNA1511,No,73.391
chr1,115093933,115094370,RNA1512,No,80.1779
chr1,115096495,115096932,RNA1513,No,58.3496
chr1,115112186,115112623,RNA1514,No,80.8062
chr1,115112202,115112639,RNA1515,No,77.9139
chr1,115173016,115173453,RNA1516,No,77.0075
chr1,115819554,115819631,RNA1517,No,0
chr1,115844039,115844116,RNA1518,No,60.1316
chr1,115846605,115846682,RNA1519,No,0
chr1,116070174,116070251,RNA1520,No,0
chr1,116070835,116070912,RNA1521,No,0
chr1,116071053,116071130,RNA1522,No,0
chr1,116109600,116110037,RNA1523,No,63.8759
chr1,116341770,116341882,RNA1524,No,73.2556
chr1,116667767,116667913,RNA1525,No,1.32138
chr1,116906178,116906255,RNA1526,No,79.5977
chr1,117216149,117216261,RNA1527,No,55.6737
chr1,117245793,117245905,RNA1528,No,0
chr1,117248044,117248156,RNA1529,No,0
chr1,117351070,117351182,RNA1530,No,81.3521
chr1,117357216,117357328,RNA1531,No,42.1128
chr1,117361495,117361607,RNA1532,No,0
chr1,117531206,117531352,RNA1533,No,0
chr1,117583503,117583649,RNA1534,No,83.3467
chr1,117592352,117592498,RNA1535,No,61.7331
chr1,117629017,117629163,RNA1536,No,0
chr1,117629411,117629557,RNA1537,No,79.5207
chr1,117711809,117711955,RNA1538,No,0
chr1,117721681,117721793,RNA1539,No,79.2162
chr1,117723093,117723273,RNA1540,No,56.5414
chr1,117724400,117724497,RNA1541,No,0
chr1,118991862,118992008,RNA1542,No,49.3747
chr1,119030221,119030401,RNA1543,No,81.7199
chr1,119030665,119030845,RNA1544,No,0
chr1,119030813,119030993,RNA1545,No,84.8195
chr1,119395799,119395979,RNA1546,No,71.9361
chr1,119403374,119403554,RNA1547,No,30.6767
chr1,119408130,119408310,RNA1548,No,72.1109
chr1,120101992,120102429,RNA1549,No,69.8265
chr1,120187407,120187587,RNA1550,No,45.2895
chr1,120911937,120912014,RNA1551,No,35.4906
chr1,121610066,121610178,RNA1552,No,0
chr1,122493735,122493915,RNA1553,No,18.9229
chr1,122496608,122496754,RNA1554,No,6.55263
chr1,145112949,145113243,RNA1555,No,16.7494
chr1,145113274,145113678,RNA1556,No,55.5075
chr1,145864158,145864562,RNA1557,No,48.6729
chr1,145910678,145911082,RNA1558,No,85.4383
chr1,145910849,145911253,RNA1559,No,81.0752
chr1,145983463,145983757,RNA1560,No,61.0188
chr1,145983542,145983946,RNA1561,No,0
chr1,145983999,145984403,RNA1562,No,74.1852
chr1,146041920,146042214,RNA1563,No,87.882
chr1,146042795,146043199,RNA1564,No,81.9098
chr1,146042964,146043258,RNA1565,No,86.3847
chr1,146063475,146063769,RNA1566,No,31.3058
chr1,146063765,146064059,RNA1567,No,8.34962
chr1,146238631,146238925,RNA1568,No,7.75338
chr1,146285792,146286024,RNA1569,No,15.1759
chr1,146445939,146446093,RNA1570,No,4.44737
chr1,146446877,146447135,RNA1571,No,0
chr1,146915780,146916366,RNA1572,No,46.3208
chr1,146923957,146924246,RNA1573,No,49.6504
chr1,146937092,146937496,RNA1574,No,31.603
chr1,147074320,147074614,RNA1575,No,70.9148
chr1,147154556,147154825,RNA1576,No,0
chr1,147154577,147154731,RNA1577,No,0
chr1,147154683,147154837,RNA1578,No,0
