Chromosome,Start,End,ID,Functional,methylome
chr1,207822204,207822703,RNA94,Yes,66.8024
chr1,209372055,209372214,RNA95,Yes,0
chr1,209428820,209429088,RNA96,Yes,47.1147
chr1,210233635,210233885,RNA97,Yes,0.778122
chr1,211133188,211133374,RNA98,Yes,11.8863
chr1,211382755,211382925,RNA99,Yes,2.24347
chr1,211639808,211639889,RNA100,Yes,0
chr1,211675762,211675866,RNA101,Yes,0.542763
chr1,219173470,219173788,RNA102,Yes,11.6767
chr1,219557191,219557324,RNA103,Yes,85.2444
chr1,221978360,221978520,RNA104,Yes,75.6494
chr1,230002717,230002993,RNA105,Yes,64.6404
chr1,231187516,231187627,RNA106,Yes,42.1316
chr1,234959308,234959553,RNA107,Yes,80.906
chr1,234963767,234963999,RNA108,Yes,51.3365
chr1,238485785,238486017,RNA109,Yes,72.5188
chr1,245234387,245234517,RNA110,Yes,58.416
chr10,650077,650442,RNA111,Yes,59.7511
chr10,1526630,1526899,RNA112,Yes,50.7444
chr10,2014135,2014348,RNA113,Yes,78.3218
chr10,3066753,3066933,RNA114,Yes,7.08704
chr10,3141601,3141769,RNA115,Yes,86.0984
chr10,4656156,4656320,RNA116,Yes,64.9023
chr10,5596011,5596118,RNA117,Yes,40.401
chr10,6737382,6737628,RNA118,Yes,52.0555
chr10,9275613,9275860,RNA119,Yes,62.5226
chr10,10462188,10462349,RNA120,Yes,67.0263
chr10,11894182,11894710,RNA121,Yes,81.6857
chr10,17229345,17229985,RNA122,Yes,4.3416
chr10,21173990,21174107,RNA123,Yes,2.63217
chr10,23343957,23344090,RNA124,Yes,7.55219
chr10,26579194,26579307,RNA125,Yes,82.9173
chr10,26589865,26590337,RNA126,Yes,50.4856
chr10,27744615,27744948,RNA127,Yes,7.06557
chr10,30723219,30723336,RNA128,Yes,73.6165
chr10,31707306,31707487,RNA129,Yes,28.7619
chr10,32347364,32347475,RNA130,Yes,0.44812
chr10,33116471,33116807,RNA131,Yes,72.7398
chr10,33904131,33904390,RNA132,Yes,71.3321
chr10,38428146,38428296,RNA133,Yes,86.7331
chr10,42475491,42475880,RNA134,Yes,31.6835
chr10,43778582,43778902,RNA135,Yes,61.8064
chr10,44292750,44292933,RNA136,Yes,19.9428
chr10,45000530,45000803,RNA137,Yes,20.8698
chr10,46597834,46598145,RNA138,Yes,0.321038
chr10,52313634,52314128,RNA139,Yes,2.78402
chr10,62520448,62520597,RNA140,Yes,58.787
chr10,78267342,78267486,RNA141,Yes,57.265
chr10,79826198,79826594,RNA142,Yes,0.192409
chr10,79826393,79826517,RNA143,Yes,0.0871497
chr10,85432403,85432772,RNA144,Yes,56.6341
chr10,85449592,85450176,RNA145,Yes,61.2515
chr10,89829493,89829745,RNA146,Yes,82.7061
chr10,89888134,89888287,RNA147,Yes,55.3872
chr10,91611351,91611460,RNA148,Yes,65.9386
chr10,94108358,94108794,RNA149,Yes,73.1165
chr10,99927205,99927299,RNA150,Yes,48.6297
chr10,100373576,100374012,RNA151,Yes,0.574226
chr10,101229594,101229814,RNA152,Yes,5.68296
chr10,101819068,101819248,RNA153,Yes,5.71554
chr10,102449817,102450022,RNA154,Yes,1.22383
chr10,104665449,104666216,RNA155,Yes,66.5591
chr10,108069182,108069293,RNA156,Yes,64.1917
chr10,117241885,117241998,RNA157,Yes,6.51948
chr10,118046821,118047103,RNA158,Yes,0.435338
chr11,559477,559683,RNA159,Yes,81.8289
chr11,1049880,1049962,RNA160,Yes,48.9799
chr11,1760348,1761194,RNA161,Yes,58.9931
chr11,1996518,1997875,RNA162,Yes,0
chr11,2140512,2140947,RNA163,Yes,8.57261
chr11,2377586,2377992,RNA164,Yes,1.59297
chr11,2903459,2903575,RNA165,Yes,60.1767
chr11,15552773,15552913,RNA166,Yes,0
chr11,17696819,17696939,RNA167,Yes,61.703
chr11,19981237,19981374,RNA168,Yes,54.3353
chr11,22491915,22492019,RNA169,Yes,47.9436
chr11,35137698,35138032,RNA170,Yes,60.3872
chr11,43569306,43569573,RNA171,Yes,0
chr11,44973902,44974407,RNA172,Yes,68.6643
chr11,45771432,45771714,RNA173,Yes,1.36061
chr11,60615751,60615852,RNA174,Yes,70.1417
chr11,64245866,64246089,RNA175,Yes,1.17556
chr11,65181225,65181834,RNA176,Yes,0.503759
chr11,66347991,66348070,RNA177,Yes,0.776171
chr11,67606618,67606706,RNA178,Yes,1.41579
chr11,69012354,69012548,RNA179,Yes,46.9534
chr11,71448562,71448885,RNA180,Yes,0.434837
chr11,73182790,73182911,RNA181,Yes,0
chr11,73308672,73309361,RNA182,Yes,2.22232
chr11,76444205,76444688,RNA183,Yes,0.327068
chr11,77739188,77739709,RNA184,Yes,87.3255
chr11,78429700,78429836,RNA185,Yes,65.9236
chr11,80761978,80762803,RNA186,Yes,66.812
chr11,102452919,102453049,RNA187,Yes,0.438483
chr11,110355114,110355518,RNA188,Yes,41.1301
chr11,111097230,111097318,RNA189,Yes,57.386
chr11,111510601,111510872,RNA190,Yes,71.9699
chr11,112555677,112555802,RNA191,Yes,0
chr11,115760030,115760200,RNA192,Yes,4.58847
chr11,116500542,116500683,RNA193,Yes,29.9026
chr11,118530504,118530775,RNA194,Yes,1.83295
chr11,126940746,126940924,RNA195,Yes,78.3045
chr11,127271070,127271173,RNA196,Yes,66.1992
chr11,128208766,128208942,RNA197,Yes,52.9831
chr11,128526142,128526315,RNA198,Yes,0
chr11,128906149,128906231,RNA199,Yes,51.7444
chr11,130314993,130315115,RNA200,Yes,1.31262
chr12,182068,182399,RNA201,Yes,71.2624
chr12,2740032,2740201,RNA202,Yes,26.8158
chr12,8390270,8390752,RNA203,Yes,1.33133
chr12,9064268,9065070,RNA204,Yes,4.44691
chr12,10214642,10215067,RNA205,Yes,32.0686
chr12,10553379,10553516,RNA206,Yes,0
chr12,11548030,11548360,RNA207,Yes,77.9598
chr12,20127816,20127901,RNA208,Yes,75.1278
chr12,24997232,24997465,RNA209,Yes,72.3835
chr12,25957453,25957585,RNA210,Yes,68.1278
chr12,27446497,27446634,RNA211,Yes,68.7794
chr12,29389281,29389454,RNA212,Yes,84.505
chr12,31005796,31005920,RNA213,Yes,0
chr12,40156239,40156343,RNA214,Yes,0
chr12,49324491,49324576,RNA215,Yes,0
chr12,52059101,52059500,RNA216,Yes,64.5199
chr12,52210930,52211020,RNA217,Yes,0
chr12,52247177,52247448,RNA218,Yes,44.0662
chr12,53054320,53054438,RNA219,Yes,5.03357
chr12,53300143,53300375,RNA220,Yes,4.15213
chr12,53968617,53968756,RNA221,Yes,31.375
chr12,54126071,54126612,RNA222,Yes,5.83327
chr12,55729094,55729355,RNA223,Yes,0.465714
chr12,57726240,57726378,RNA224,Yes,18.1432
chr12,57935839,57936164,RNA225,Yes,1.1297
chr12,58920669,58920825,RNA226,Yes,2.3609
chr12,64883774,64883865,RNA227,Yes,75.0576
chr12,65602869,65602981,RNA228,Yes,39.1729
chr12,67929235,67929387,RNA229,Yes,0
chr12,72272765,72273509,RNA230,Yes,8.10417
chr12,74292315,74292631,RNA231,Yes,78.8285
chr12,92142607,92142831,RNA232,Yes,25.688
chr12,95803097,95803270,RNA233,Yes,0
chr12,110936602,110936698,RNA234,Yes,61.0038
chr12,114408195,114408285,RNA235,Yes,12.8131
chr12,118761591,118761679,RNA236,Yes,55.3647
chr12,118833387,118833536,RNA237,Yes,48.2055
chr12,120201291,120201426,RNA238,Yes,0.406955
chr12,122063289,122063531,RNA239,Yes,26.0414
chr12,122395542,122395665,RNA240,Yes,0
chr12,126449219,126449327,RNA241,Yes,0
chr12,126874457,126874690,RNA242,Yes,8.85213
chr12,127060087,127060397,RNA243,Yes,79.4234
chr12,127284142,127284283,RNA244,Yes,67.891
chr12,129208601,129208953,RNA245,Yes,57.054
chr12,130071335,130071638,RNA246,Yes,65.3316
chr12,132275391,132275836,RNA247,Yes,74.113
chr13,19561339,19561513,RNA248,Yes,78.127
chr13,20949304,20949428,RNA249,Yes,79.8252
chr13,22915718,22916369,RNA250,Yes,4.39286
chr13,24331450,24331536,RNA251,Yes,53.4737
chr13,27917150,27917291,RNA252,Yes,10.4125
chr13,29487500,29487750,RNA253,Yes,83.2
chr13,30882562,30882659,RNA254,Yes,52.8647
chr13,30932276,30932608,RNA255,Yes,45.062
chr13,32911023,32911652,RNA256,Yes,82.3528
chr13,33277553,33277696,RNA257,Yes,0
chr13,33335005,33335266,RNA258,Yes,80.292
chr13,34348043,34348124,RNA259,Yes,0
chr13,40480909,40481006,RNA260,Yes,72.1372
chr13,42812391,42812562,RNA261,Yes,68.203
chr13,44142328,44142696,RNA262,Yes,3.5
chr13,44405614,44405984,RNA263,Yes,61.5244
chr13,44575896,44576270,RNA264,Yes,4.95956
chr13,44640369,44640443,RNA265,Yes,0
chr13,48303291,48303702,RNA266,Yes,0.403964
chr13,50807855,50807986,RNA267,Yes,89.2782
chr13,51453345,51453418,RNA268,Yes,0.259538
chr13,54132613,54132871,RNA269,Yes,71.0967
chr13,60012718,60012858,RNA270,Yes,0
chr13,60267955,60268104,RNA271,Yes,42.062
chr13,62323657,62323954,RNA272,Yes,73.6178
chr13,67372387,67372470,RNA273,Yes,35.8195
chr13,75871038,75871243,RNA274,Yes,61.9301
chr13,79406309,79406477,RNA275,Yes,0.467191
chr13,79804386,79804484,RNA276,Yes,61.9756
chr13,96984059,96984172,RNA277,Yes,33.9837
chr13,102367530,102367641,RNA278,Yes,74.0163
chr13,106376564,106376665,RNA279,Yes,62.3459
chr13,106653880,106654154,RNA280,Yes,81.7768
chr13,109101543,109101958,RNA281,Yes,67.3233
chr13,109167019,109167303,RNA282,Yes,68.4906
chr13,109400696,109400808,RNA283,Yes,79.3227
chr13,110121702,110121927,RNA284,Yes,65.2133
chr13,110463023,110463287,RNA285,Yes,59.6729
chr13,110966027,110966119,RNA286,Yes,82.7914
chr13,112106599,112106882,RNA287,Yes,6.12331
chr13,112197333,112197408,RNA288,Yes,82.6015
chr13,113815610,113815691,RNA289,Yes,54.7049
chr13,114108641,114109779,RNA290,Yes,74.7966
chr14,19015713,19016792,RNA291,Yes,25.1576
chr14,22482853,22482959,RNA292,Yes,53.3045
chr14,23561097,23561873,RNA293,Yes,83.1945
chr14,26873133,26873294,RNA294,Yes,46.8396
chr14,27612588,27612677,RNA295,Yes,74.8816
chr14,28772704,28772855,RNA296,Yes,15.4135
chr14,31944853,31945108,RNA297,Yes,58.0218
chr14,34982424,34982566,RNA298,Yes,0.319549
chr14,44798976,44799126,RNA299,Yes,70.5404
chr14,51328130,51328385,RNA300,Yes,43.3333
chr14,51397000,51397135,RNA301,Yes,0
chr14,56813158,56813469,RNA302,Yes,4.87594
chr14,58828287,58828555,RNA303,Yes,87.2465
chr14,60323196,60323276,RNA304,Yes,75.3872
chr14,70809697,70810665,RNA305,Yes,11.675
chr14,73787360,73787509,RNA306,Yes,0.340226
chr14,85934678,85934861,RNA307,Yes,55.9323
chr14,88024550,88024669,RNA308,Yes,59.9937
chr14,88026087,88026312,RNA309,Yes,86.0404
chr14,90455230,90455378,RNA310,Yes,61.3383
chr14,93926276,93926372,RNA311,Yes,65.3116
chr14,94770641,94771440,RNA312,Yes,27.5787
chr14,95533693,95534872,RNA313,Yes,0.561078
chr14,95573562,95573682,RNA314,Yes,83.5338
chr14,95652097,95652226,RNA315,Yes,39.656
chr14,97458816,97458927,RNA316,Yes,9.41228
chr14,97977976,97978124,RNA317,Yes,38.2336
chr14,98136007,98136197,RNA318,Yes,49.4962
chr14,98711613,98711786,RNA319,Yes,46.2312
chr14,100883057,100884368,RNA320,Yes,85.0168
chr14,101120856,101121144,RNA321,Yes,61.2293
chr14,101442076,101442257,RNA322,Yes,85.968
chr14,103122609,103122909,RNA323,Yes,27.578
chr14,104137530,104138629,RNA324,Yes,2.18062
chr14,105917979,105918817,RNA325,Yes,58.2446
chr14,106287673,106287966,RNA326,Yes,72.7686
chr14,106482439,106482637,RNA327,Yes,32.4773
chr15,20940438,20940766,RNA328,Yes,14.7898
chr15,21003277,21003759,RNA329,Yes,29.3158
chr15,21552773,21552865,RNA330,Yes,16.562
chr15,23975146,23975255,RNA331,Yes,60.3759
chr15,24558157,24558321,RNA332,Yes,66.0226
chr15,25116544,25117515,RNA333,Yes,62.4455
chr15,26115813,26116022,RNA334,Yes,46.6071
chr15,27161022,27161319,RNA335,Yes,70.8434
chr15,32614436,32614746,RNA336,Yes,1.67607
chr15,33310150,33310245,RNA337,Yes,50.0075
chr15,38226750,38226897,RNA338,Yes,63.1541
chr15,41283990,41284110,RNA339,Yes,0.559774
chr15,41921417,41921741,RNA340,Yes,74.9842
chr15,44536043,44536923,RNA341,Yes,0.992843
chr15,47846128,47846236,RNA342,Yes,0
chr15,56917539,56918499,RNA343,Yes,10.1295
chr15,58065225,58065742,RNA344,Yes,11.7575
chr15,60681569,60681995,RNA345,Yes,80.0188
chr15,61729918,61730004,RNA346,Yes,71.1504
chr15,62060503,62060843,RNA347,Yes,1.08102
chr15,63600589,63600827,RNA348,Yes,2.94794
chr15,67838710,67838879,RNA349,Yes,28.2068
chr15,69414152,69415029,RNA350,Yes,0.526396
chr15,71115129,71115504,RNA351,Yes,6.36165
chr15,73927654,73927786,RNA352,Yes,2.02054
chr15,77641764,77641957,RNA353,Yes,68.1504
chr15,82750564,82750848,RNA354,Yes,0.472136
chr15,90081439,90082207,RNA355,Yes,78.0235
chr15,90660234,90660824,RNA356,Yes,37.9522
chr15,90954335,90954493,RNA357,Yes,87.5201
chr15,91022622,91022740,RNA358,Yes,0.426863
chr15,93900351,93900599,RNA359,Yes,86.7206
chr15,95326830,95327100,RNA360,Yes,12.5455
chr15,96783176,96783337,RNA361,Yes,69.1278
chr15,97521581,97521811,RNA362,Yes,60.0481
chr15,98331321,98331558,RNA363,Yes,68.5733
chr15,100849752,100849910,RNA364,Yes,20.6809
chr16,1078458,1078731,RNA365,Yes,39.113
chr16,1714002,1714219,RNA366,Yes,68.2817
chr16,1884097,1884231,RNA367,Yes,50.9211
chr16,3058996,3059370,RNA368,Yes,0.548476
chr16,3134630,3134882,RNA369,Yes,0.407052
chr16,10528092,10528198,RNA370,Yes,89.5739
chr16,11851622,11852087,RNA371,Yes,1.36759
chr16,25066887,25067660,RNA372,Yes,3.94707
chr16,26595368,26595456,RNA373,Yes,68.953
chr16,27453097,27453393,RNA374,Yes,68.594
chr16,46973789,46974125,RNA375,Yes,2.24123
chr16,47965689,47966010,RNA376,Yes,45.9436
chr16,50806672,50806807,RNA377,Yes,1.28289
chr16,52612248,52612696,RNA378,Yes,64.3937
chr16,54270515,54270879,RNA379,Yes,0
chr16,55462175,55462297,RNA380,Yes,69.4323
chr16,68645979,68646168,RNA381,Yes,5.31735
chr16,69727013,69727175,RNA382,Yes,6.89348
chr16,70346199,70346747,RNA383,Yes,15.4644
chr16,70755095,70755249,RNA384,Yes,83.9549
chr16,71426161,71426464,RNA385,Yes,3.37699
chr16,72664892,72664970,RNA386,Yes,0.425837
chr16,72665133,72665333,RNA387,Yes,0.441585
chr16,73092349,73092985,RNA388,Yes,77.8133
chr16,79826988,79827150,RNA389,Yes,64.8722
chr16,85936109,85936223,RNA390,Yes,57.3195
chr16,86196181,86196412,RNA391,Yes,30.1285
chr16,86286431,86286549,RNA392,Yes,11.8014
chr16,88194281,88194511,RNA393,Yes,56.8997
chr16,88561504,88561983,RNA394,Yes,62.8016
chr16,88731180,88731448,RNA395,Yes,79.1745
chr17,1516919,1517093,RNA396,Yes,0.521805
chr17,4610449,4610833,RNA397,Yes,70.1992
chr17,10383132,10383207,RNA398,Yes,77.6817
chr17,15106028,15106187,RNA399,Yes,69.9774
chr17,16988329,16988523,RNA400,Yes,16.7039
chr17,19162445,19162624,RNA401,Yes,0.953276
chr17,20633037,20633251,RNA402,Yes,72.2841
chr17,20868527,20868685,RNA403,Yes,69.0208
chr17,27991393,27991707,RNA404,Yes,78.9831
chr17,28599133,28599246,RNA405,Yes,0.494532
chr17,31571141,31571361,RNA406,Yes,48.0949
chr17,35568114,35568501,RNA407,Yes,0.452495
chr17,36088293,36088611,RNA408,Yes,72.66
chr17,40819185,40819279,RNA409,Yes,0.585526
chr17,43388289,43388898,RNA410,Yes,1.42208
chr17,43444707,43444908,RNA411,Yes,55.6466
chr17,46193573,46193738,RNA412,Yes,0.510788
chr17,48047625,48048053,RNA413,Yes,2.85291
chr17,48628698,48628858,RNA414,Yes,21.3759
chr17,50866679,50867217,RNA415,Yes,0.50913
chr17,51334346,51335162,RNA416,Yes,73.8577
chr17,51435427,51435696,RNA417,Yes,68.585
chr17,52985505,52985721,RNA418,Yes,56.0338
chr17,57084840,57085024,RNA419,Yes,0.380021
chr17,60079309,60079472,RNA420,Yes,19.9131
chr17,68101555,68101959,RNA421,Yes,1.09053
chr17,72025898,72025979,RNA422,Yes,80.6729
chr17,72592203,72592804,RNA423,Yes,2.66347
chr17,73786822,73787814,RNA424,Yes,60.9293
chr17,77088643,77088949,RNA425,Yes,3.83584
chr17,81330144,81330674,RNA426,Yes,57.1082
chr17,81385129,81385382,RNA427,Yes,76.4421
chr17,82458417,82458521,RNA428,Yes,0.35908
chr18,12074,12383,RNA429,Yes,51.0324
chr18,657842,658291,RNA430,Yes,0.455698
chr18,3261271,3261818,RNA431,Yes,0.819146
chr18,3962352,3962430,RNA432,Yes,87.2519
chr18,5238099,5239049,RNA433,Yes,2.78121
chr18,5748818,5748964,RNA434,Yes,60.8271
chr18,6256744,6256873,RNA435,Yes,59.7263
chr18,6729720,6729862,RNA436,Yes,1.12584
chr18,9334137,9334445,RNA437,Yes,1.68911
chr18,9614807,9615014,RNA438,Yes,0.413881
chr18,12749293,12749422,RNA439,Yes,73.8865
chr18,13427380,13427534,RNA440,Yes,69.1485
chr18,14877798,14877931,RNA441,Yes,47.1767
chr18,24015304,24015460,RNA442,Yes,0.81203
chr18,24987357,24987979,RNA443,Yes,40.6499
chr18,36187235,36187435,RNA444,Yes,1.68206
chr18,39841709,39841912,RNA445,Yes,4.96157
chr18,42186668,42186762,RNA446,Yes,85.6391
chr18,51392041,51392257,RNA447,Yes,65.7406
chr18,57071903,57072119,RNA448,Yes,63.0526
chr18,57630331,57630518,RNA449,Yes,1.16761
chr18,58446263,58446337,RNA450,Yes,78.6222
chr18,58671469,58671873,RNA451,Yes,0.407594
chr18,63367295,63367859,RNA452,Yes,0.662559
chr18,64259915,64260055,RNA453,Yes,71.2857
chr18,70650610,70650954,RNA454,Yes,60.2068
chr18,71578807,71578956,RNA455,Yes,71.4301
chr18,72869040,72869140,RNA456,Yes,8.46848
chr18,73264240,73264498,RNA457,Yes,77.743
chr18,73324941,73325193,RNA458,Yes,74.3083
chr18,76528655,76528963,RNA459,Yes,10.1342
chr18,76822016,76822295,RNA460,Yes,0.432143
chr18,80147924,80148254,RNA461,Yes,46.8068
chr19,571697,571774,RNA462,Yes,0.880952
chr19,1269825,1270260,RNA463,Yes,2.54295
chr19,3155017,3155175,RNA464,Yes,35.6692
chr19,8390009,8390691,RNA465,Yes,0.441175
chr19,15827347,15828180,RNA466,Yes,70.9081
chr19,15828947,15829338,RNA467,Yes,67.4812
chr19,19776327,19776413,RNA468,Yes,0.45435
chr19,27793431,27793609,RNA469,Yes,1.50215
chr19,27793532,27793940,RNA470,Yes,1.44256
chr19,29525424,29525750,RNA471,Yes,6.0605
chr19,31167510,31167589,RNA472,Yes,44.6579
chr19,32025861,32026007,RNA473,Yes,87.4762
chr19,32404991,32405539,RNA474,Yes,0.636728
chr19,32691363,32691764,RNA475,Yes,9.26555
chr19,34832725,34832869,RNA476,Yes,72.1274
chr19,34860174,34860654,RNA477,Yes,6.87279
chr19,34898853,34898943,RNA478,Yes,55.6165
chr19,37506839,37507087,RNA479,Yes,6.26645
chr19,38596347,38596436,RNA480,Yes,21.3763
chr19,42132629,42132761,RNA481,Yes,14.5887
chr19,43331344,43331544,RNA482,Yes,57.9699
chr19,43901904,43902144,RNA483,Yes,26.4945
chr19,45090069,45090391,RNA484,Yes,85.0371
chr19,49859206,49859289,RNA485,Yes,70.6767
chr19,50050589,50051194,RNA486,Yes,19.4034
chr19,51415724,51416132,RNA487,Yes,70.848
chr19,56393676,56394053,RNA488,Yes,17.5209
chr19,56477874,56478381,RNA489,Yes,12.4381
chr19,58559186,58559409,RNA490,Yes,0.438095
chr2,951285,951392,RNA491,Yes,9.70677
chr2,6650106,6650519,RNA492,Yes,70.7579
chr2,19868854,19868952,RNA493,Yes,5.82498
chr2,20052114,20052494,RNA494,Yes,1.84633
chr2,24972112,24972232,RNA495,Yes,0.429198
chr2,32574583,32574818,RNA496,Yes,90.2406
chr2,36355088,36355570,RNA497,Yes,3.06432
chr2,37599891,37600362,RNA498,Yes,80.3279
chr2,38131105,38131190,RNA499,Yes,77.8346
chr2,38515447,38515740,RNA500,Yes,62.9549
chr2,39437415,39437535,RNA501,Yes,0.458468
chr2,41953727,41953806,RNA502,Yes,0
chr2,43102035,43102445,RNA503,Yes,70.6429
chr2,45254667,45254941,RNA504,Yes,87.5897
chr2,46394018,46394167,RNA505,Yes,86.1203
chr2,46429190,46429279,RNA506,Yes,86.0752
chr2,46580035,46580238,RNA507,Yes,89.1679
chr2,46816668,46816912,RNA508,Yes,83.8541
chr2,60382943,60383036,RNA509,Yes,78.3083
chr2,61471370,61471808,RNA510,Yes,0.450913
chr2,64932345,64932447,RNA511,Yes,74.1466
chr2,65030720,65030812,RNA512,Yes,0
chr2,66433291,66433470,RNA513,Yes,3.42982
chr2,67086446,67086555,RNA514,Yes,0
chr2,68834957,68835234,RNA515,Yes,71.1842
chr2,69798788,69798998,RNA516,Yes,26.812
chr2,73981109,73981439,RNA517,Yes,3.74549
chr2,74385503,74385750,RNA518,Yes,72.2038
chr2,87455488,87455645,RNA519,Yes,7.86216
chr2,88627829,88628732,RNA520,Yes,16.0468
chr2,95814662,95814900,RNA521,Yes,0
chr2,96208416,96208979,RNA522,Yes,0.386602
chr2,100603739,100603890,RNA523,Yes,76.9323
chr2,104434347,104434523,RNA524,Yes,9.48747
chr2,104510333,104510509,RNA525,Yes,63.1241
chr2,107529419,107529699,RNA526,Yes,57.8158
chr2,107826681,107826769,RNA527,Yes,67.7393
chr2,108217694,108217841,RNA528,Yes,68.0376
chr2,109986969,109987190,RNA529,Yes,0
chr2,113236269,113236622,RNA530,Yes,69.5701
chr2,113979569,113980128,RNA531,Yes,60.4195
chr2,123073152,123073481,RNA532,Yes,70.1438
chr2,127388184,127388311,RNA533,Yes,0.648496
chr2,132037788,132037900,RNA534,Yes,5.81438
chr2,138601599,138602484,RNA535,Yes,82.641
chr2,144667967,144668108,RNA536,Yes,88.3393
chr2,146682289,146682546,RNA537,Yes,75.3872
chr2,156254778,156254931,RNA538,Yes,54.7167
chr2,160271720,160271895,RNA539,Yes,75.3416
chr2,162074857,162074935,RNA540,Yes,56.3045
chr2,173281682,173282036,RNA541,Yes,84.8677
chr2,174326027,174327410,RNA542,Yes,7.09286
