Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr1,8890158,8890251,RNA1131,No,4322.65,25.06739,25.0674
chr1,8976336,8976432,RNA1132,No,2.78535,3.51893,1.17298
chr1,8978600,8978693,RNA1133,No,0,0,0
chr1,8982582,8982681,RNA1134,No,0.0565262,0.0964844,0.0565262
chr1,9027224,9027320,RNA1135,No,0.614093,0.259031,0.259031
chr1,9034765,9034861,RNA1136,No,0.622435,0.695934,0.194606
chr1,9824129,9824269,RNA1137,No,6625.65,57.5795,37.4267
chr1,9914855,9914948,RNA1138,No,0.181324,0.511266,0.113254
chr1,9990448,9990582,RNA1139,No,150.447,10.78859,9.02834
chr1,10024700,10024875,RNA1140,No,8.89647,2.29288,1.8343
chr1,10421439,10421546,RNA1141,No,3.84205,3.15969,3.15969
chr1,10421496,10421636,RNA1142,No,2.46299,3.15969,2.30206
chr1,10423119,10423226,RNA1143,No,27.3952,4.21079,4.21079
chr1,10425843,10425950,RNA1144,No,7.94121,1.84255,1.84255
chr1,10452315,10452455,RNA1145,No,5.86865,2.70957,2.70957
chr1,10454145,10454240,RNA1146,No,0,0,0
chr1,10454410,10454550,RNA1147,No,0.0251209,0.117231,0.0251209
chr1,10630875,10631015,RNA1148,No,15.9962,0.840233,0.840233
chr1,10631677,10631817,RNA1149,No,24.0126,3.79480,3.6882
chr1,10632008,10632148,RNA1150,No,86.8995,5.11871,5.11871
chr1,10798593,10798743,RNA1151,No,5.50651,2.09016,2.09016
chr1,10800477,10800662,RNA1152,No,0.580858,0.455841,0.253793
chr1,10942373,10942548,RNA1153,No,277.288,19.18684,7.07039
chr1,11011357,11011532,RNA1154,No,1.60708,0.455984,0.215101
chr1,11011555,11011730,RNA1155,No,4.93303,3.04590,2.81963
chr1,11048180,11048355,RNA1156,No,1.32234,0.297902,0.127934
chr1,11049250,11049425,RNA1157,No,1.52419,0.29332,0.213445
chr1,11105564,11105739,RNA1158,No,1.80267,2.30900,0.409023
chr1,11105915,11106092,RNA1159,No,11.0666,3.12833,3.12833
chr1,11303408,11303515,RNA1160,No,0.636942,0.597653,0.597653
chr1,11471634,11471774,RNA1161,No,6.62104,2.79070,2.7907
chr1,11585273,11585390,RNA1162,No,0,0,0
chr1,12044050,12044225,RNA1163,No,188.497,13.91838,10.8166
chr1,12516727,12516844,RNA1164,No,3.37946,1.8586,0.617339
chr1,12562863,12562980,RNA1165,No,0.13792,0.283099,0.13792
chr1,12565757,12565874,RNA1166,No,233.965,13.85187,13.8519
chr1,12631711,12631828,RNA1167,No,48.1603,9.28681,8.77769
chr1,12632019,12632136,RNA1168,No,0.0485517,0.13855,0.0485517
chr1,12701993,12702110,RNA1169,No,0,0,0
chr1,12951994,12952093,RNA1170,No,0,0,0
chr1,13620345,13620462,RNA1171,No,445.823,16.37066,16.3707
chr1,13651964,13652091,RNA1172,No,0,0,0
chr1,13877077,13877170,RNA1173,No,0.639137,0.172481,0.172481
chr1,13879644,13879778,RNA1174,No,0.0322353,0.119987,0.0322353
chr1,13880446,13880580,RNA1175,No,0.20309,0.175257,0.104631
chr1,13884145,13884279,RNA1176,No,5.46948,2.39582,2.39582
chr1,13888427,13888561,RNA1177,No,101.69,9.84443,9.2567
chr1,13889173,13889268,RNA1178,No,9.60524,3.95844,2.66674
chr1,15220846,15220980,RNA1179,No,160.284,15.14379,15.1438
chr1,15221287,15221421,RNA1180,No,242.129,15.14379,15.1438
chr1,15221414,15221548,RNA1181,No,143.011,15.14379,13.6746
chr1,15221624,15221725,RNA1182,No,0.644644,0.180442,0.151857
chr1,15221779,15221913,RNA1183,No,0.950279,0.203634,0.180442
chr1,15222898,15223083,RNA1184,No,8.23339,7.23387,3.75379
chr1,15224436,15224570,RNA1185,No,570.508,18.09955,18.0996
chr1,15224500,15224634,RNA1186,No,484.485,18.09955,18.0996
chr1,15225526,15225676,RNA1187,No,44.1663,5.37217,5.37217
chr1,15228170,15228277,RNA1188,No,1.33095,0.289246,0.289246
chr1,15430475,15430570,RNA1189,No,30.8665,3.94591,3.77977
chr1,15430528,15430623,RNA1190,No,30.5628,3.94591,2.51483
chr1,15436841,15436936,RNA1191,No,3.5567,2.47134,2.47134
chr1,15450411,15450551,RNA1192,No,30.2222,3.42744,3.42744
chr1,15451957,15452052,RNA1193,No,18.8442,8.31107,3.06197
chr1,15455357,15455452,RNA1194,No,0.0701424,0.258433,0.0374983
chr1,15526715,15526810,RNA1195,No,24245.2,88.7406,88.7406
chr1,15670866,15671051,RNA1196,No,14.7036,4.38181,4.11765
chr1,15674620,15674770,RNA1197,No,65.0507,7.04950,6.27861
chr1,15679075,15679225,RNA1198,No,14.5638,14.24674,11.9673
chr1,15681625,15681775,RNA1199,No,104.434,8.24589,8.24589
chr1,15752881,15753031,RNA1200,No,0,0,0
chr1,15753223,15753373,RNA1201,No,0.0644881,0.104013,0.0644881
chr1,15754103,15754288,RNA1202,No,11.9209,4.77612,4.77612
chr1,15754855,15755040,RNA1203,No,0,0,0
chr1,15786939,15787124,RNA1204,No,410.298,13.83580,13.8358
chr1,15787015,15787200,RNA1205,No,382.467,13.83580,13.8358
chr1,15806645,15806795,RNA1206,No,1.68724,0.321029,0.321029
chr1,15940570,15940704,RNA1207,No,1.91056,0.613381,0.613381
chr1,15940624,15940809,RNA1208,No,2.35946,2.73171,1.07792
chr1,16012201,16012376,RNA1209,No,5.32927,3.36445,1.48036
chr1,16080745,16080879,RNA1210,No,52.4554,4.07146,3.6157
chr1,16440402,16440497,RNA1211,No,6788.74,25.16337,25.1634
chr1,16738700,16738885,RNA1212,No,0,0,0
chr1,16739768,16739918,RNA1213,No,0,0,0
chr1,17403683,17403800,RNA1214,No,4.6642,9.85711,2.10622
chr1,17698504,17698631,RNA1215,No,16.0971,2.71031,2.71031
chr1,18075419,18075520,RNA1216,No,0.0700149,0.107144,0.0700149
chr1,18489524,18489651,RNA1217,No,0.0864858,0.270156,0.0315262
chr1,18491036,18491163,RNA1218,No,1.49663,7.91966,1.49663
chr1,18491492,18491619,RNA1219,No,29.8971,13.81142,7.5455
chr1,18748991,18749118,RNA1220,No,12.1161,11.75221,8.14326
chr1,18749633,18749760,RNA1221,No,5.56965,3.29134,3.29134
chr1,18821688,18821815,RNA1222,No,0.381121,0.261159,0.168622
chr1,18903504,18903594,RNA1223,No,86.9136,20.48454,14.3392
chr1,18903532,18903622,RNA1224,No,54.9694,20.48454,9.45734
chr1,18958343,18958444,RNA1225,No,3.89209,4.83693,2.15507
chr1,18964493,18964583,RNA1226,No,6.60587,3.28276,3.28276
chr1,19052268,19052369,RNA1227,No,17.1651,7.86207,6.53875
chr1,19062895,19062996,RNA1228,No,46.0607,8.47054,8.42825
chr1,19071567,19071668,RNA1229,No,31.9838,3.87682,3.87682
chr1,19264180,19264362,RNA1230,No,0.231002,0.229306,0.127252
chr1,19264637,19264738,RNA1231,No,0.230652,0.202082,0.126051
chr1,19264955,19265056,RNA1232,No,0.100707,0.195335,0.0910367
chr1,19292516,19292617,RNA1233,No,0.619405,0.240831,0.232211
chr1,19662041,19662123,RNA1234,No,14.2204,4.77048,4.77048
chr1,19681609,19681743,RNA1235,No,0.0803509,0.185543,0.048504
chr1,19681730,19681857,RNA1236,No,0,0,0
chr1,19958956,19959046,RNA1237,No,0.0650607,0.215916,0.0575776
chr1,20004363,20004497,RNA1238,No,0,0,0
chr1,20216657,20216758,RNA1239,No,671.602,16.89723,14.896
chr1,20445258,20445353,RNA1240,No,7.8863,3.43881,3.43881
chr1,20736942,20737127,RNA1241,No,0,0,0
chr1,20738325,20738475,RNA1242,No,0.0340363,0.139544,0.0204665
chr1,21178296,21178466,RNA1243,No,2.90633,0.343215,0.327179
chr1,21178426,21178592,RNA1244,No,3.36717,0.343215,0.343215
chr1,21178528,21178630,RNA1245,No,3.68808,0.343215,0.309566
chr1,21387843,21387982,RNA1246,No,0,0,0
chr1,21388358,21388497,RNA1247,No,0.306029,0.422334,0.267377
chr1,21393865,21394004,RNA1248,No,0,0,0
chr1,21437663,21437777,RNA1249,No,4.92919,6.03933,2.06609
chr1,21581263,21581435,RNA1250,No,0.2317,0.257145,0.149473
chr1,21581373,21581545,RNA1251,No,0.0870844,0.22356,0.0870844
chr1,21585392,21585564,RNA1252,No,31.7423,6.75000,3.96366
chr1,22284123,22284262,RNA1253,No,3.20195,5.66038,1.66961
chr1,22531935,22532107,RNA1254,No,3.23341,3.38237,2.91829
chr1,22926924,22927023,RNA1255,No,0.713898,0.250538,0.210047
chr1,22931654,22931751,RNA1256,No,0.297491,0.138938,0.0936806
chr1,22974917,22975018,RNA1257,No,1.35953,0.171607,0.171607
chr1,23183635,23183817,RNA1258,No,3.22424,5.62373,1.39048
chr1,23487717,23487799,RNA1259,No,0,0,0
chr1,23491040,23491167,RNA1260,No,18.2929,5.34666,5.34666
chr1,23869000,23869217,RNA1261,No,753.528,23.89766,20.0252
chr1,23869478,23869568,RNA1262,No,0.0999461,0.187399,0.0999461
chr1,23869966,23870067,RNA1263,No,20.2186,1.89778,1.89778
chr1,23870124,23870341,RNA1264,No,0.0779941,0.14666,0.0648818
chr1,23870136,23870353,RNA1265,No,0.0698839,0.14666,0.0567716
chr1,23963666,23963767,RNA1266,No,0.741726,0.485321,0.355582
chr1,23964114,23964215,RNA1267,No,2.54464,3.07516,0.730731
chr1,23985999,23986100,RNA1268,No,0,0,0
chr1,23988222,23988323,RNA1269,No,0,0,0
chr1,24008611,24008793,RNA1270,No,118.532,6.73506,6.73506
chr1,24113776,24113877,RNA1271,No,7.04647,0.706984,0.678985
chr1,24145096,24145278,RNA1272,No,1.2779,0.320194,0.258578
chr1,24149055,24149237,RNA1273,No,0.625397,0.232394,0.139819
chr1,24190234,24190416,RNA1274,No,1341.69,12.3651,12.3651
chr1,24190850,24191032,RNA1275,No,701.359,18.0313,10.128
chr1,24192573,24192755,RNA1276,No,31.6771,16.21834,8.82206
chr1,24193238,24193339,RNA1277,No,266.272,13.08830,13.0883
chr1,24478965,24479047,RNA1278,No,0.445883,0.192952,0.191978
chr1,24493828,24494045,RNA1279,No,8.78212,4.30077,4.30077
chr1,24494422,24494504,RNA1280,No,0,0,0
chr1,24494574,24494656,RNA1281,No,0,0,0
chr1,24609443,24609525,RNA1282,No,2.13921,0.599463,0.446232
chr1,24609626,24609708,RNA1283,No,2.76295,0.599463,0.599463
chr1,24704805,24704887,RNA1284,No,1002.75,20.36975,20.3697
chr1,24849215,24849317,RNA1285,No,4.11744,0.6053,0.413967
chr1,24896419,24896589,RNA1286,No,43.6443,10.5738,8.80389
chr1,24986605,24986706,RNA1287,No,277.104,10.85405,10.8541
chr1,25028580,25028746,RNA1288,No,22.3083,8.12044,2.78834
chr1,25194185,25194367,RNA1289,No,117.165,19.15603,18.4955
chr1,25430712,25430826,RNA1290,No,25204.8,50.2347,46.7095
chr1,25615114,25615196,RNA1291,No,18.5023,5.18330,3.1451
chr1,25789354,25789456,RNA1292,No,0,0,0
chr1,25791296,25791398,RNA1293,No,7.368,3.28695,2.80357
chr1,25791386,25791488,RNA1294,No,8.30233,3.28695,3.28695
chr1,25799748,25799918,RNA1295,No,1986.48,16.94463,14.6521
chr1,25875735,25875837,RNA1296,No,7007.39,24.01353,24.0135
chr1,25877041,25877143,RNA1297,No,0,0,0
chr1,25879793,25879963,RNA1298,No,523.027,21.3342,20.4557
chr1,25883492,25883662,RNA1299,No,0.837754,0.27177,0.19567
chr1,25908339,25908509,RNA1300,No,18.2783,3.48379,2.8895
chr1,25908811,25908981,RNA1301,No,3.00242,3.46218,0.977557
chr1,25954905,25955007,RNA1302,No,25.4276,7.73849,3.84972
chr1,25955034,25955200,RNA1303,No,16.434,3.84972,3.84972
chr1,26004698,26004868,RNA1304,No,39.1066,18.59966,6.78341
chr1,26036914,26037080,RNA1305,No,1073.51,21.9745,10.7362
chr1,26050691,26050857,RNA1306,No,11.4388,11.80787,8.53581
chr1,26079699,26079865,RNA1307,No,0,0,0
chr1,26085269,26085435,RNA1308,No,0.64944,0.408403,0.322294
chr1,26169253,26169419,RNA1309,No,377.664,20.95702,18.9322
chr1,26279649,26279788,RNA1310,No,4177.57,17.83976,17.8398
chr1,26321297,26321411,RNA1311,No,2648.89,28.57143,28.5714
chr1,26402269,26402383,RNA1312,No,0.71871,0.171745,0.171745
chr1,26407415,26407529,RNA1313,No,0.385853,0.15643,0.134954
chr1,26478002,26478116,RNA1314,No,17.8177,3.37880,3.3788
chr1,26479675,26479789,RNA1315,No,1.7372,0.28077,0.28077
chr1,26508293,26508465,RNA1316,No,4.19807,4.14282,4.14282
chr1,26576019,26576133,RNA1317,No,2.70528,0.270156,0.270156
chr1,26818106,26818203,RNA1318,No,0,0,0
chr1,26826538,26826640,RNA1319,No,7880.63,27.16516,27.1652
chr1,26874813,26874983,RNA1320,No,14.4609,4.61257,4.61257
chr1,26874895,26874994,RNA1321,No,16.0093,4.61257,4.61257
chr1,27087336,27087502,RNA1322,No,1.74245,3.67777,0.797589
chr1,27310617,27310707,RNA1323,No,0,0,0
chr1,27490603,27490717,RNA1324,No,11717,27.75727,25.3447
chr1,27640352,27640449,RNA1325,No,0.157073,0.220813,0.157073
chr1,27763484,27763581,RNA1326,No,104.526,10.56145,10.5615
chr1,27769988,27770085,RNA1327,No,0.24299,0.232169,0.172332
chr1,27770854,27770953,RNA1328,No,0.01527,0.116287,0.01527
chr1,27826558,27826655,RNA1329,No,2.86015,2.77136,2.77136
chr1,27827384,27827481,RNA1330,No,0.633944,0.220176,0.220176
chr1,27859436,27859535,RNA1331,No,50.3941,9.73075,9.24732
chr1,27863180,27863279,RNA1332,No,3294.62,31.6667,24.7588
chr1,27919885,27919984,RNA1333,No,4.31762,2.84009,1.74995
chr1,27924507,27924606,RNA1334,No,0.173216,0.173216,0.173216
chr1,27926738,27926835,RNA1335,No,2.68141,2.60289,2.14671
chr1,27969614,27969713,RNA1336,No,3.45494,3.00910,1.39817
chr1,28256671,28256732,RNA1337,No,16.9196,11.39347,11.3935
chr1,28364207,28364424,RNA1338,No,0.234754,0.168582,0.0932251
chr1,28549313,28549410,RNA1339,No,0,0,0
chr1,28552008,28552109,RNA1340,No,0,0,0
chr1,29124720,29124819,RNA1341,No,4410.75,18.5031,14.9506
chr1,29184931,29185113,RNA1342,No,1.46372,0.203042,0.203042
chr1,29590084,29590166,RNA1343,No,0,0,0
chr1,30099624,30099694,RNA1344,No,1.3898,0.527917,0.527917
chr1,30823198,30823300,RNA1345,No,87.1398,13.67583,4.87895
chr1,30869266,30869436,RNA1346,No,714.052,18.94273,18.9427
chr1,31067169,31067335,RNA1347,No,0.0599026,0.207768,0.032542
chr1,31087044,31087167,RNA1348,No,0.156929,0.158234,0.0861925
chr1,31107183,31107273,RNA1349,No,0.186932,0.169856,0.169856
chr1,31408945,31409059,RNA1350,No,16.5939,4.60397,4.60397
chr1,31950548,31950638,RNA1351,No,0.362613,0.175854,0.153708
chr1,32106031,32106121,RNA1352,No,2.74141,0.702128,0.467463
chr1,32107057,32107147,RNA1353,No,28.8818,3.56681,3.56681
chr1,32177297,32177387,RNA1354,No,0.13557,0.348205,0.0604484
chr1,32177339,32177429,RNA1355,No,0.00140578,0.12652,0.00140578
chr1,32291062,32291123,RNA1356,No,13.3278,5.67853,2.98734
chr1,32291335,32291425,RNA1357,No,174.288,7.89354,7.89354
chr1,32413634,32413897,RNA1358,No,985.968,28.83366,27.1487
chr1,32413742,32414005,RNA1359,No,1397.02,28.83366,28.8337
chr1,32463966,32464229,RNA1360,No,300.06,27.33003,12.9014
chr1,32774995,32775092,RNA1361,No,29.5256,15.61748,11.4314
chr1,32885826,32885925,RNA1362,No,29.1584,13.00696,13.007
chr1,33238114,33238204,RNA1363,No,1.87311,0.198742,0.166252
chr1,33238272,33238333,RNA1364,No,1.77032,0.199557,0.199557
chr1,33245392,33245453,RNA1365,No,0.115512,0.115512,0.115512
chr1,33253649,33253710,RNA1366,No,0.0363754,0.201718,0.0363754
chr1,33303487,33303548,RNA1367,No,6.29058,0.446344,0.446344
chr1,33304505,33304768,RNA1368,No,1.41535,0.343484,0.228554
chr1,33306147,33306208,RNA1369,No,203.898,9.88739,9.7253
chr1,33306648,33306709,RNA1370,No,1173.82,9.88739,9.88739
chr1,34166322,34166392,RNA1371,No,190.768,5.00000,5
chr1,34166560,34166692,RNA1372,No,47.6197,5.00000,5
chr1,34300475,34300536,RNA1373,No,0,0,0
chr1,34971611,34971681,RNA1374,No,0,0,0
chr1,34972002,34972072,RNA1375,No,1.89011,3.61895,1.10516
chr1,34972855,34972978,RNA1376,No,10.5869,3.61895,3.3631
chr1,34973364,34973434,RNA1377,No,30.1445,10.91969,10.9197
chr1,35567518,35567588,RNA1378,No,1.3962,0.44626,0.193442
chr1,35568047,35568171,RNA1379,No,37.6676,13.68390,13.6839
chr1,35568187,35568312,RNA1380,No,28.9137,13.68390,13.6839
chr1,35568872,35568942,RNA1381,No,400.271,14.46655,14.4665
chr1,35569242,35569312,RNA1382,No,283.198,14.54333,14.5433
chr1,35719189,35719258,RNA1383,No,7602.65,20.93676,20.9368
chr1,35867655,35867778,RNA1384,No,0.182153,0.134701,0.134701
chr1,35869062,35869185,RNA1385,No,0.449667,0.457459,0.2715
chr1,35869394,35869517,RNA1386,No,63.2028,23.37492,16.6964
chr1,36088641,36088809,RNA1387,No,10717.1,27.54613,27.5461
chr1,36088709,36088832,RNA1388,No,13310.3,27.54613,27.5461
chr1,36095038,36095161,RNA1389,No,51.4194,10.77342,10.7734
chr1,36126058,36126128,RNA1390,No,106.321,7.80290,7.8029
chr1,36187972,36188095,RNA1391,No,6483.26,37.86929,37.8693
chr1,37154048,37154171,RNA1392,No,12.3234,3.09770,3.0977
chr1,37154157,37154420,RNA1393,No,4.9,3.09770,1.36629
chr1,37154267,37154357,RNA1394,No,1.09475,3.09770,0.309276
chr1,37788748,37788832,RNA1395,No,0.409605,3.44068,0.409605
chr1,37990379,37990511,RNA1396,No,2937.78,29.58899,24.2847
chr1,38277430,38277491,RNA1397,No,0,0,0
chr1,38277962,38278115,RNA1398,No,0,0,0
chr1,38837012,38837144,RNA1399,No,0.260163,0.367921,0.133789
chr1,38837220,38837345,RNA1400,No,3.02047,2.92714,2.81005
chr1,38837331,38837463,RNA1401,No,3.19741,2.92714,2.90496
chr1,38837994,38838126,RNA1402,No,0,0,0
chr1,39559773,39559905,RNA1403,No,2996.91,33.57798,33.578
chr1,39559785,39559909,RNA1404,No,2785.2,33.57798,33.578
chr1,39559789,39559921,RNA1405,No,2581.5,33.57798,32.0517
chr1,39559796,39559928,RNA1406,No,2397.74,33.57798,30.2711
chr1,39691801,39691870,RNA1407,No,5108.61,31.06796,28.9642
chr1,39974217,39974385,RNA1408,No,13.6757,11.87743,11.3825
chr1,39976421,39976546,RNA1409,No,0.11822,0.117881,0.0745008
chr1,40000252,40000384,RNA1410,No,0,0,0
chr1,40000406,40000531,RNA1411,No,0,0,0
chr1,40000722,40000847,RNA1412,No,0.257079,0.155164,0.0914043
chr1,40098814,40098939,RNA1413,No,0.143987,0.29003,0.106731
chr1,40104908,40104978,RNA1414,No,4.6963,7.58136,1.51627
chr1,40105773,40105898,RNA1415,No,0.036183,0.129225,0.036183
