Chromosome,Start,End,ID,Functional,chrm_acc_SumSignal,chrm_acc_MaxSignal,chrm_acc_MaxScaledSignal
chr1,155050607,155051165,RNA65,Yes,8260.1,23.9486,19.7593
chr1,155324078,155324176,RNA66,Yes,6622.62,16.85467,16.8547
chr1,155562026,155562286,RNA67,Yes,7521.87,17.14491,17.1449
chr1,156661315,156661440,RNA68,Yes,1400.34,21.3744,11.6552
chr1,158025550,158025686,RNA69,Yes,91.9734,9.58963,9.58963
chr1,158140498,158140640,RNA70,Yes,8.73219,7.27720,3.38236
chr1,159961224,159961405,RNA71,Yes,1112.57,17.20396,17.204
chr1,160261749,160261922,RNA72,Yes,9343.76,24.64481,24.6448
chr1,161765830,161766127,RNA73,Yes,2635.32,19.99191,16.2215
chr1,168786941,168787228,RNA74,Yes,1.11846,2.61877,0.593455
chr1,170174379,170174706,RNA75,Yes,7.24764,3.78420,3.7842
chr1,170532448,170532609,RNA76,Yes,13360.3,29.87234,29.589
chr1,173460378,173461362,RNA77,Yes,11.3464,4.22460,2.03502
chr1,174159164,174159287,RNA78,Yes,10572.5,35.1282,23.1599
chr1,180558974,180559055,RNA79,Yes,0.904717,0.441031,0.441031
chr1,180954668,180954887,RNA80,Yes,1529.58,23.65673,16.7206
chr1,181174484,181174575,RNA81,Yes,93.4853,16.73779,16.5539
chr1,183141142,183141270,RNA82,Yes,2.07628,6.38072,0.648042
chr1,183470720,183471982,RNA83,Yes,9775.53,36.9676,11.2667
chr1,185001527,185001627,RNA84,Yes,62.0904,10.80422,10.8042
chr1,188905672,188905926,RNA85,Yes,3.39191,4.04014,2.24275
chr1,191228323,191228498,RNA86,Yes,9.3318,3.13808,3.13808
chr1,196088503,196088715,RNA87,Yes,8.14861,5.07413,1.50788
chr1,202009800,202010353,RNA88,Yes,3142.25,25.7487,18.9949
chr1,203083795,203083979,RNA89,Yes,62.5452,12.27494,5.91706
chr1,203287152,203287311,RNA90,Yes,2295.21,19.1211,15.8317
chr1,205456057,205456223,RNA91,Yes,155.382,15.55090,15.5509
chr1,205569129,205569305,RNA92,Yes,1319.57,15.50704,15.507
chr1,206635096,206635433,RNA93,Yes,7136.32,31.3198,26.8278
chr1,207822204,207822703,RNA94,Yes,693.352,14.23635,4.37106
chr1,209372055,209372214,RNA95,Yes,1.21434,1.33773,1.05167
chr1,209428820,209429088,RNA96,Yes,133.697,19.7507,9.9226
chr1,210233635,210233885,RNA97,Yes,4399.33,13.95756,13.9576
chr1,211133188,211133374,RNA98,Yes,168.391,20.38719,12.1898
chr1,211382755,211382925,RNA99,Yes,14281.3,32.341,30.246
chr1,211639808,211639889,RNA100,Yes,195.632,10.1267,9.54456
chr1,211675762,211675866,RNA101,Yes,12633.2,29.53308,29.5331
chr1,219173470,219173788,RNA102,Yes,5530.34,30.9545,16.0556
chr1,219557191,219557324,RNA103,Yes,0,0,0
chr1,221978360,221978520,RNA104,Yes,0,0,0
chr1,230002717,230002993,RNA105,Yes,505.316,12.45928,9.91759
chr1,231187516,231187627,RNA106,Yes,24.0762,7.82287,5.07429
chr1,234959308,234959553,RNA107,Yes,25.9391,5.7408,3.99423
chr1,234963767,234963999,RNA108,Yes,708.336,28.28943,10.9884
chr1,238485785,238486017,RNA109,Yes,923.576,19.76776,19.7678
chr1,245234387,245234517,RNA110,Yes,678.416,17.46559,17.2388
chr10,650077,650442,RNA111,Yes,1982.3,16.81871,16.8187
chr10,1526630,1526899,RNA112,Yes,558.437,21.72501,21.725
chr10,2014135,2014348,RNA113,Yes,6.3981,5.23139,4.56826
chr10,3066753,3066933,RNA114,Yes,605.441,7.28749,7.12514
chr10,3141601,3141769,RNA115,Yes,57.4293,9.28355,5.14398
chr10,4656156,4656320,RNA116,Yes,30.0547,10.40201,10.402
chr10,5596011,5596118,RNA117,Yes,857.12,32.2217,17.466
chr10,6737382,6737628,RNA118,Yes,823.84,17.30603,17.306
chr10,9275613,9275860,RNA119,Yes,0,0,0
chr10,10462188,10462349,RNA120,Yes,98.6861,8.67155,8.67155
chr10,11894182,11894710,RNA121,Yes,74.8179,12.5506,4.04091
chr10,17229345,17229985,RNA122,Yes,5515.11,20.9086,10.4816
chr10,21173990,21174107,RNA123,Yes,4623.94,19.71831,19.7183
chr10,23343957,23344090,RNA124,Yes,2915.93,10.82353,10.8235
chr10,26579194,26579307,RNA125,Yes,0.107368,0.136205,0.0566516
chr10,26589865,26590337,RNA126,Yes,13.6555,6.37363,3.15981
chr10,27744615,27744948,RNA127,Yes,432.312,4.95798,4.95798
chr10,30723219,30723336,RNA128,Yes,89.0647,11.50479,11.5048
chr10,31707306,31707487,RNA129,Yes,5766.74,22.01382,22.0138
chr10,32347364,32347475,RNA130,Yes,10413.4,19.90996,18.9559
chr10,33116471,33116807,RNA131,Yes,313.65,16.12484,12.8882
chr10,33904131,33904390,RNA132,Yes,1.67536,2.95182,1.67536
chr10,38428146,38428296,RNA133,Yes,0,0,0
chr10,42475491,42475880,RNA134,Yes,1427.89,15.13899,15.139
chr10,43778582,43778902,RNA135,Yes,14.9279,4.50059,3.25255
chr10,44292750,44292933,RNA136,Yes,151.372,12.10893,12.1089
chr10,45000530,45000803,RNA137,Yes,5607.22,19.78243,19.7824
chr10,46597834,46598145,RNA138,Yes,5331.93,26.01708,26.0171
chr10,52313634,52314128,RNA139,Yes,2510.34,22.1986,18.162
chr10,62520448,62520597,RNA140,Yes,18.2272,8.12257,8.12257
chr10,78267342,78267486,RNA141,Yes,611.467,20.89746,20.8975
chr10,79826198,79826594,RNA142,Yes,12595.7,25.69848,25.6985
chr10,79826393,79826517,RNA143,Yes,12978,25.69848,25.6985
chr10,85432403,85432772,RNA144,Yes,0.428109,0.194681,0.194681
chr10,85449592,85450176,RNA145,Yes,0.675881,0.36805,0.170317
chr10,89829493,89829745,RNA146,Yes,41.6775,13.80931,6.5655
chr10,89888134,89888287,RNA147,Yes,965.446,16.87751,16.8775
chr10,91611351,91611460,RNA148,Yes,27.4317,3.97112,3.75463
chr10,94108358,94108794,RNA149,Yes,441.783,20.65966,20.6597
chr10,99927205,99927299,RNA150,Yes,422.645,10.83203,10.832
chr10,100373576,100374012,RNA151,Yes,6310.73,29.89760,22.4386
chr10,101229594,101229814,RNA152,Yes,306.249,6.01294,5.8524
chr10,101819068,101819248,RNA153,Yes,3774.81,25.77316,18.0434
chr10,102449817,102450022,RNA154,Yes,4741.17,27.4688,20.3559
chr10,104665449,104666216,RNA155,Yes,13.4444,11.06395,1.93368
chr10,108069182,108069293,RNA156,Yes,3.91241,0.961905,0.961905
chr10,117241885,117241998,RNA157,Yes,660.445,13.13460,13.1346
chr10,118046821,118047103,RNA158,Yes,19582.1,41.0447,28.0328
chr11,559477,559683,RNA159,Yes,23.2004,4.28876,1.46488
chr11,1049880,1049962,RNA160,Yes,129.694,11.72484,11.7248
chr11,1760348,1761194,RNA161,Yes,1568.07,30.0344,10.0241
chr11,1996518,1997875,RNA162,Yes,176.315,13.18626,3.67958
chr11,2140512,2140947,RNA163,Yes,34.2694,2.63379,1.9005
chr11,2377586,2377992,RNA164,Yes,2689.08,19.68132,19.4657
chr11,2903459,2903575,RNA165,Yes,414.868,12.46875,12.0792
chr11,15552773,15552913,RNA166,Yes,40.1369,15.43898,15.439
chr11,17696819,17696939,RNA167,Yes,7.03698,5.47424,1.59665
chr11,19981237,19981374,RNA168,Yes,682.578,17.05628,17.0563
chr11,22491915,22492019,RNA169,Yes,475.372,17.67773,17.6777
chr11,35137698,35138032,RNA170,Yes,3.33036,1.29828,0.377045
chr11,43569306,43569573,RNA171,Yes,0.767601,0.254885,0.236037
chr11,44973902,44974407,RNA172,Yes,355.34,21.77074,21.7707
chr11,45771432,45771714,RNA173,Yes,12082.5,25.39006,25.3901
chr11,60615751,60615852,RNA174,Yes,21.7424,4.25790,4.2579
chr11,64245866,64246089,RNA175,Yes,2514.02,45.8495,27.5508
chr11,65181225,65181834,RNA176,Yes,9852.75,20.58453,20.5845
chr11,66347991,66348070,RNA177,Yes,8067.06,16.504,15.0027
chr11,67606618,67606706,RNA178,Yes,8093.17,37.75011,37.7501
chr11,69012354,69012548,RNA179,Yes,65.1381,7.03317,3.47954
chr11,71448562,71448885,RNA180,Yes,4693.3,75.2116,16.1096
chr11,73182790,73182911,RNA181,Yes,626.72,15.93341,15.9334
chr11,73308672,73309361,RNA182,Yes,4427.49,19.3893,9.9545
chr11,76444205,76444688,RNA183,Yes,8552.86,66.7004,20.8084
chr11,77739188,77739709,RNA184,Yes,0,0,0
chr11,78429700,78429836,RNA185,Yes,617.642,23.90522,23.9052
chr11,80761978,80762803,RNA186,Yes,2.20113,3.55731,1.71182
chr11,102452919,102453049,RNA187,Yes,13840.4,30.3457,30.3457
chr11,110355114,110355518,RNA188,Yes,385.454,17.83934,17.8393
chr11,111097230,111097318,RNA189,Yes,1074.71,29.57221,29.5722
chr11,111510601,111510872,RNA190,Yes,31.3991,19.99200,6.27055
chr11,112555677,112555802,RNA191,Yes,2058.75,24.97580,24.9758
chr11,115760030,115760200,RNA192,Yes,2478.66,12.48780,12.4878
chr11,116500542,116500683,RNA193,Yes,209.1,13.30094,13.3009
chr11,118530504,118530775,RNA194,Yes,6714.56,24.64718,22.5221
chr11,126940746,126940924,RNA195,Yes,0,0,0
chr11,127271070,127271173,RNA196,Yes,3.22271,1.03637,0.873023
chr11,128208766,128208942,RNA197,Yes,660.409,15.86616,15.8662
chr11,128526142,128526315,RNA198,Yes,32.3833,9.03979,2.03285
chr11,128906149,128906231,RNA199,Yes,4036.58,19.27409,15.2782
chr11,130314993,130315115,RNA200,Yes,15407.6,26.84,22.2493
chr12,182068,182399,RNA201,Yes,202.612,20.42584,9.13539
chr12,2740032,2740201,RNA202,Yes,481.868,13.20616,13.2062
chr12,8390270,8390752,RNA203,Yes,1273.24,34.05379,20.8617
chr12,9064268,9065070,RNA204,Yes,9230.8,29.05115,29.0511
chr12,10214642,10215067,RNA205,Yes,89.5967,8.44491,3.13952
chr12,10553379,10553516,RNA206,Yes,178.265,14.30262,14.3026
chr12,11548030,11548360,RNA207,Yes,0.36273,0.531916,0.134927
chr12,20127816,20127901,RNA208,Yes,0,0,0
chr12,24997232,24997465,RNA209,Yes,278.195,15.92606,4.89664
chr12,25957453,25957585,RNA210,Yes,24.0467,3.72279,3.46896
chr12,27446497,27446634,RNA211,Yes,0,0,0
chr12,29389281,29389454,RNA212,Yes,280.791,11.98099,11.981
chr12,31005796,31005920,RNA213,Yes,257.008,16.43262,16.4326
chr12,40156239,40156343,RNA214,Yes,287.071,12.34428,12.3443
chr12,49324491,49324576,RNA215,Yes,0.239878,0.240299,0.195066
chr12,52059101,52059500,RNA216,Yes,86.1219,5.00195,2.74543
chr12,52210930,52211020,RNA217,Yes,102.8,15.48574,15.4857
chr12,52247177,52247448,RNA218,Yes,384.71,12.0134,10.4397
chr12,53054320,53054438,RNA219,Yes,10943.3,36.2958,29.3529
chr12,53300143,53300375,RNA220,Yes,1293.86,14.55224,13.3272
chr12,53968617,53968756,RNA221,Yes,17.4842,3.48455,2.47332
chr12,54126071,54126612,RNA222,Yes,3336.31,12.94186,12.9419
chr12,55729094,55729355,RNA223,Yes,12293.6,32.8787,19.0415
chr12,57726240,57726378,RNA224,Yes,4130.15,110.971,64.331
chr12,57935839,57936164,RNA225,Yes,10671.3,69.4062,33.0578
chr12,58920669,58920825,RNA226,Yes,5990.52,21.11748,18.5455
chr12,64883774,64883865,RNA227,Yes,139.455,13.56320,13.5632
chr12,65602869,65602981,RNA228,Yes,2606.99,32.63599,32.636
chr12,67929235,67929387,RNA229,Yes,450.036,18.83664,18.8366
chr12,72272765,72273509,RNA230,Yes,1913.64,10.39709,10.3971
chr12,74292315,74292631,RNA231,Yes,351.814,17.39392,17.3939
chr12,92142607,92142831,RNA232,Yes,22.7863,2.12384,2.12384
chr12,95803097,95803270,RNA233,Yes,1375.67,20.69871,20.6987
chr12,110936602,110936698,RNA234,Yes,20.9088,4.03615,4.03615
chr12,114408195,114408285,RNA235,Yes,66.1731,6.58024,4.36495
chr12,118761591,118761679,RNA236,Yes,6.42383,4.66930,4.6693
chr12,118833387,118833536,RNA237,Yes,0.233848,0.253561,0.124936
chr12,120201291,120201426,RNA238,Yes,21481.2,90.3904,72.9819
chr12,122063289,122063531,RNA239,Yes,2935.78,19.54936,19.5494
chr12,122395542,122395665,RNA240,Yes,181.585,8.58878,6.30275
chr12,126449219,126449327,RNA241,Yes,0,0,0
chr12,126874457,126874690,RNA242,Yes,4481.33,28.83647,28.8365
chr12,127060087,127060397,RNA243,Yes,256.77,16.82947,16.8295
chr12,127284142,127284283,RNA244,Yes,127.395,7.81347,7.81347
chr12,129208601,129208953,RNA245,Yes,125.28,5.08747,5.08747
chr12,130071335,130071638,RNA246,Yes,0.0682505,0.150971,0.0323865
chr12,132275391,132275836,RNA247,Yes,220.401,27.67808,16.4825
chr13,19561339,19561513,RNA248,Yes,209.225,4.02235,3.77754
chr13,20949304,20949428,RNA249,Yes,0.914281,0.38654,0.249381
chr13,22915718,22916369,RNA250,Yes,3066.22,23.89204,20.1144
chr13,24331450,24331536,RNA251,Yes,0,0,0
chr13,27917150,27917291,RNA252,Yes,25.689,4.65369,4.65369
chr13,29487500,29487750,RNA253,Yes,18.2698,7.35522,7.35522
chr13,30882562,30882659,RNA254,Yes,33.5223,12.16898,12.169
chr13,30932276,30932608,RNA255,Yes,202.845,22.43691,13.5749
chr13,32911023,32911652,RNA256,Yes,631.735,27.87652,23.7515
chr13,33277553,33277696,RNA257,Yes,122.859,13.94419,13.9442
chr13,33335005,33335266,RNA258,Yes,48.2151,6.10163,4.06775
chr13,34348043,34348124,RNA259,Yes,997.012,18.62255,18.6226
chr13,40480909,40481006,RNA260,Yes,278.023,17.26178,17.2618
chr13,42812391,42812562,RNA261,Yes,304.298,12.47123,12.4712
chr13,44142328,44142696,RNA262,Yes,8124.91,34.27666,27.9082
chr13,44405614,44405984,RNA263,Yes,550.48,13.07373,13.0737
chr13,44575896,44576270,RNA264,Yes,1932.24,12.73993,11.9782
chr13,44640369,44640443,RNA265,Yes,0.314728,0.153733,0.107238
chr13,48303291,48303702,RNA266,Yes,10443.5,31.0627,20.1875
chr13,50807855,50807986,RNA267,Yes,0,0,0
chr13,51453345,51453418,RNA268,Yes,9756.33,46.9778,22.5236
chr13,54132613,54132871,RNA269,Yes,3.43887,6.00338,1.51248
chr13,60012718,60012858,RNA270,Yes,698.265,22.69826,22.6983
chr13,60267955,60268104,RNA271,Yes,3280.88,28.57143,28.5714
chr13,62323657,62323954,RNA272,Yes,0.487229,0.597963,0.487229
chr13,67372387,67372470,RNA273,Yes,12.6685,6.51501,6.51501
chr13,75871038,75871243,RNA274,Yes,217.246,7.89753,7.26722
chr13,79406309,79406477,RNA275,Yes,15600.4,33.8334,22.7304
chr13,79804386,79804484,RNA276,Yes,217.571,14.45189,14.4519
chr13,96984059,96984172,RNA277,Yes,6709.64,31.09827,31.0983
chr13,102367530,102367641,RNA278,Yes,23.6431,4.38628,4.38628
chr13,106376564,106376665,RNA279,Yes,815.849,19.62225,19.6223
chr13,106653880,106654154,RNA280,Yes,2.32947,2.31693,1.15001
chr13,109101543,109101958,RNA281,Yes,346.137,12.18274,12.1827
chr13,109167019,109167303,RNA282,Yes,341.668,13.63404,13.634
chr13,109400696,109400808,RNA283,Yes,461.188,16.54470,15.3629
chr13,110121702,110121927,RNA284,Yes,442.468,8.18351,8.18351
chr13,110463023,110463287,RNA285,Yes,2.50871,2.59117,1.64893
chr13,110966027,110966119,RNA286,Yes,4.94794,2.03464,2.03464
chr13,112106599,112106882,RNA287,Yes,219.85,9.69023,9.69023
chr13,112197333,112197408,RNA288,Yes,1.84042,0.263277,0.263277
chr13,113815610,113815691,RNA289,Yes,1322.74,15.58209,15.5821
chr13,114108641,114109779,RNA290,Yes,78.3901,8.47421,1.49676
chr14,19015713,19016792,RNA291,Yes,139.451,8.91614,6.6272
chr14,22482853,22482959,RNA292,Yes,5.65149,4.04148,3.43145
chr14,23561097,23561873,RNA293,Yes,1.44396,10.81641,0.195141
chr14,26873133,26873294,RNA294,Yes,640.186,23.20694,23.2069
chr14,27612588,27612677,RNA295,Yes,1.19079,0.650281,0.307951
chr14,28772704,28772855,RNA296,Yes,119.738,5.32808,5.32808
chr14,31944853,31945108,RNA297,Yes,1328.28,36.90377,22.1813
chr14,34982424,34982566,RNA298,Yes,18630.5,98.7375,31.9854
chr14,44798976,44799126,RNA299,Yes,61.7655,5.56537,5.43301
chr14,51328130,51328385,RNA300,Yes,1623.78,27.68619,27.6862
chr14,51397000,51397135,RNA301,Yes,129.417,9.15238,9.15238
chr14,56813158,56813469,RNA302,Yes,15.1161,4.87154,1.59774
chr14,58828287,58828555,RNA303,Yes,11.8897,3.66612,3.61727
chr14,60323196,60323276,RNA304,Yes,55.4983,9.97305,9.10041
chr14,70809697,70810665,RNA305,Yes,4543.32,60.0366,12.8521
chr14,73787360,73787509,RNA306,Yes,3443.44,14.53941,14.5394
chr14,85934678,85934861,RNA307,Yes,6357.96,23.84514,23.8451
chr14,88024550,88024669,RNA308,Yes,114.833,9.44471,9.44471
chr14,88026087,88026312,RNA309,Yes,34.8996,4.13013,4.13013
chr14,90455230,90455378,RNA310,Yes,162.13,5.31889,5.31889
chr14,93926276,93926372,RNA311,Yes,487.032,13.08832,13.0883
chr14,94770641,94771440,RNA312,Yes,21.6816,2.42733,1.23633
chr14,95533693,95534872,RNA313,Yes,7960.83,76.0224,16.2491
chr14,95573562,95573682,RNA314,Yes,0.818224,1.13867,0.550357
chr14,95652097,95652226,RNA315,Yes,340,9.26366,8.61961
chr14,97458816,97458927,RNA316,Yes,5261.79,23.7792,22.7986
chr14,97977976,97978124,RNA317,Yes,5725.7,34.09927,28.6513
chr14,98136007,98136197,RNA318,Yes,453.598,13.00217,13.0022
chr14,98711613,98711786,RNA319,Yes,387.369,25.70239,25.7024
chr14,100883057,100884368,RNA320,Yes,12.3369,3.43593,0.762666
chr14,101120856,101121144,RNA321,Yes,2361.48,27.00765,27.0077
chr14,101442076,101442257,RNA322,Yes,67.0374,30.08065,19.3986
chr14,103122609,103122909,RNA323,Yes,1813.28,12.32805,11.8894
chr14,104137530,104138629,RNA324,Yes,3564.2,23.90270,16.3868
chr14,105917979,105918817,RNA325,Yes,58.6153,5.26933,2.69117
chr14,106287673,106287966,RNA326,Yes,11.3312,13.57697,6.99701
chr14,106482439,106482637,RNA327,Yes,52.1271,11.48661,11.4866
chr15,20940438,20940766,RNA328,Yes,34.8568,3.81679,3.56687
chr15,21003277,21003759,RNA329,Yes,23.4292,17.99961,12.286
chr15,21552773,21552865,RNA330,Yes,0.161144,0.170405,0.161144
chr15,23975146,23975255,RNA331,Yes,0,0,0
chr15,24558157,24558321,RNA332,Yes,0.194836,0.2274,0.0984476
chr15,25116544,25117515,RNA333,Yes,0.111064,0.674022,0.111064
chr15,26115813,26116022,RNA334,Yes,162.222,24.35020,24.3502
chr15,27161022,27161319,RNA335,Yes,0,0,0
chr15,32614436,32614746,RNA336,Yes,2674.31,20.64908,9.04764
chr15,33310150,33310245,RNA337,Yes,334.295,10.13363,10.1336
chr15,38226750,38226897,RNA338,Yes,532.738,24.06399,24.064
chr15,41283990,41284110,RNA339,Yes,12453.1,59.1854,30.4361
chr15,41921417,41921741,RNA340,Yes,139.003,7.29225,4.90527
chr15,44536043,44536923,RNA341,Yes,8146.13,35.3234,19.6212
chr15,47846128,47846236,RNA342,Yes,28.6007,4.03018,2.43452
chr15,56917539,56918499,RNA343,Yes,6031.24,27.3416,13.1668
chr15,58065225,58065742,RNA344,Yes,2778.69,28.22532,23.8986
chr15,60681569,60681995,RNA345,Yes,19.9588,10.86658,4.61068
chr15,61729918,61730004,RNA346,Yes,0.487683,0.710521,0.181761
chr15,62060503,62060843,RNA347,Yes,14256.1,36.112,25.5666
chr15,63600589,63600827,RNA348,Yes,9083.73,35.6222,22.5419
chr15,67838710,67838879,RNA349,Yes,97.8057,7.64010,5.56287
chr15,69414152,69415029,RNA350,Yes,10460.8,37.47355,33.8365
chr15,71115129,71115504,RNA351,Yes,5910.14,20.56102,18.3865
chr15,73927654,73927786,RNA352,Yes,6451.17,22.85941,22.8594
chr15,77641764,77641957,RNA353,Yes,4.01277,2.51806,2.51806
chr15,82750564,82750848,RNA354,Yes,8870.78,31.92208,31.9221
chr15,90081439,90082207,RNA355,Yes,8.9697,8.30075,1.97224
chr15,90660234,90660824,RNA356,Yes,3910.68,26.67950,22.5193
chr15,90954335,90954493,RNA357,Yes,6.43189,17.42956,1.43708
chr15,91022622,91022740,RNA358,Yes,10721.2,25.69067,25.6907
chr15,93900351,93900599,RNA359,Yes,155.481,15.40885,15.4088
chr15,95326830,95327100,RNA360,Yes,914.937,18.23915,18.2391
chr15,96783176,96783337,RNA361,Yes,0.886387,1.10611,0.391604
chr15,97521581,97521811,RNA362,Yes,550.442,30.04525,30.0452
chr15,98331321,98331558,RNA363,Yes,23.0123,9.26851,9.26851
chr15,100849752,100849910,RNA364,Yes,4359,28.23675,28.2368
chr16,1078458,1078731,RNA365,Yes,821.319,19.71624,19.7162
chr16,1714002,1714219,RNA366,Yes,1279.79,24.48403,24.484
chr16,1884097,1884231,RNA367,Yes,260.964,19.69772,14.5687
chr16,3058996,3059370,RNA368,Yes,8125.83,29.4423,28.3658
chr16,3134630,3134882,RNA369,Yes,8282.24,50.0843,32.0801
chr16,10528092,10528198,RNA370,Yes,0.561136,0.251662,0.180672
chr16,11851622,11852087,RNA371,Yes,11971.2,37.2863,26.4383
chr16,25066887,25067660,RNA372,Yes,7548.09,34.23341,30.97
chr16,26595368,26595456,RNA373,Yes,5.80613,3.01936,3.01936
chr16,27453097,27453393,RNA374,Yes,42.6294,7.85766,7.85766
chr16,46973789,46974125,RNA375,Yes,10455,29.7428,27.5942
chr16,47965689,47966010,RNA376,Yes,214.326,23.22653,23.2265
chr16,50806672,50806807,RNA377,Yes,12728.3,33.20335,33.2034
chr16,52612248,52612696,RNA378,Yes,672.181,22.94284,22.9428
chr16,54270515,54270879,RNA379,Yes,6.57222,5.13450,2.34156
chr16,55462175,55462297,RNA380,Yes,2.03015,3.18826,0.32381
chr16,68645979,68646168,RNA381,Yes,1122.38,17.20862,15.469
chr16,69727013,69727175,RNA382,Yes,6575.21,40.68798,30.1072
chr16,70346199,70346747,RNA383,Yes,4055.6,55.6721,21.7853
chr16,70755095,70755249,RNA384,Yes,31.4917,3.25841,2.41207
chr16,71426161,71426464,RNA385,Yes,2660.16,22.40982,22.4098
chr16,72664892,72664970,RNA386,Yes,11953.5,39.79667,39.7967
chr16,72665133,72665333,RNA387,Yes,12462.5,39.79667,37.7097
chr16,73092349,73092985,RNA388,Yes,237.593,9.77277,6.79177
chr16,79826988,79827150,RNA389,Yes,83.558,7.71742,7.71742
chr16,85936109,85936223,RNA390,Yes,4676.38,25.26818,25.2682
chr16,86196181,86196412,RNA391,Yes,335.914,17.36423,17.3642
chr16,86286431,86286549,RNA392,Yes,161.223,11.52530,11.5253
chr16,88194281,88194511,RNA393,Yes,3157.53,29.89179,29.8918
