chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable
chr1	2311093	2311181	RNA1068	88	31	8.535693620703363e-06	0.0	1.0	352272.7272727273
chr1	2312450	2312648	RNA1069	198	49	2.1611779889748498e-05	0.0	1.0	247474.74747474748
chr1	2314191	2314279	RNA1070	88	22	0.03556404977776268	0.0	0.9545454545454546	250000.0
chr1	2314680	2314780	RNA1071	100	30	0.000702310050534528	1.4710600225953384e-05	1.0	300000.0
chr1	2507432	2507500	RNA1072	68	17	1.8160700111526667e-05	1.4700700376124589e-05	1.0	250000.0
chr1	2586074	2586182	RNA1073	103	0				0.0
chr1	2803385	2803499	RNA1074	114	0				0.0
chr1	2818696	2818868	RNA1075	170	0				0.0
chr1	2890887	2891060	RNA1076	173	0				0.0
chr1	2971855	2972028	RNA1077	173	48	0.00776215080279977	0.0	0.9583333333333334	277456.6473988439
chr1	2980010	2980183	RNA1078	173	41	0.004951409106402798	1.4696799553348685e-05	0.975609756097561	236994.21965317917
chr1	2992281	2992381	RNA1079	100	31	0.0033143144947908047	1.4697699953103438e-05	0.967741935483871	310000.0
chr1	3032333	3032531	RNA1080	198	55	0.015080893228001841	1.4700300198455809e-05	0.9818181818181818	277777.7777777778
chr1	3034878	3035076	RNA1081	198	34	0.005196656418026095	1.4698999621032272e-05	0.9705882352941176	171717.1717171717
chr1	3040461	3040549	RNA1082	88	17	5.7064811217588296e-05	1.469549988541985e-05	1.0	193181.81818181818
chr1	3050672	3050870	RNA1083	198	37	1.589478629407594e-05	0.0	1.0	186868.68686868687
chr1	3487657	3487765	RNA1084	108	23	0.03776557763668951	1.469590006308863e-05	0.9565217391304348	212962.96296296298
chr1	3487693	3487801	RNA1085	108	27	0.003967511740854572	1.4698500308440998e-05	0.9629629629629629	250000.0
chr1	3487801	3487909	RNA1086	108	27	3.1031399548395096e-05	1.4696400285174605e-05	1.0	250000.0
chr1	3771765	3771937	RNA1087	172	36	0.02780023587261995	1.469744984206045e-05	0.9722222222222222	209302.32558139536
chr1	3776434	3776617	RNA1088	183	56	0.009835461864343281	0.0	0.9464285714285714	306010.92896174866
chr1	3777597	3777780	RNA1089	183	44	0.0024454037341828617	7.347950031544315e-06	0.9772727272727273	240437.15846994534
chr1	3797435	3797607	RNA1090	172	29	0.007075275966034775	1.4701099644298664e-05	0.9655172413793104	168604.6511627907
chr1	3802569	3802741	RNA1091	172	31	0.03275255419706104	0.0	0.967741935483871	180232.55813953487
chr1	3888802	3888974	RNA1092	172	32	1.65632344817332e-05	0.0	1.0	186046.51162790696
chr1	3888906	3889000	RNA1093	94	20	1.3409879920798915e-05	0.0	1.0	212765.95744680852
chr1	3888920	3889103	RNA1094	183	37	1.7596081085460732e-05	1.470460028940579e-05	1.0	202185.79234972678
chr1	3888947	3889119	RNA1095	172	34	1.6109285377963398e-05	1.4703750366606982e-05	1.0	197674.41860465115
chr1	3955628	3955800	RNA1096	172	29	2.2302203496075694e-05	0.0	1.0	168604.6511627907
chr1	4095175	4095272	RNA1097	0	0				
chr1	4794470	4794653	RNA1098	183	35	0.0003112243378771874	1.4697699953103438e-05	1.0	191256.8306010929
chr1	4857784	4857956	RNA1099	172	35	0.012151043592971936	0.0	0.9714285714285714	203488.37209302327
chr1	5084187	5084365	RNA1100	178	36	1.7562955513816638e-05	0.0	1.0	202247.19101123596
chr1	5462460	5462601	RNA1101	141	19	0.10506429904274371	1.470159986638464e-05	0.8947368421052632	134751.7730496454
chr1	6101203	6101381	RNA1102	178	53	0.017759931405480697	0.0	0.9622641509433962	297752.80898876407
chr1	6101343	6101519	RNA1103	176	49	4.8000075274062606e-05	0.0	1.0	278409.0909090909
chr1	6101426	6101526	RNA1104	100	24	1.7764004269335697e-05	0.0	1.0	240000.0
chr1	6101592	6101770	RNA1105	170	45	1.3812879984066563e-05	1.4707199625263456e-05	1.0	264705.8823529412
chr1	6101601	6101779	RNA1106	170	47	0.021289488270222718	1.4707199625263456e-05	0.9787234042553191	276470.58823529416
chr1	6241881	6242059	RNA1107	178	35	2.6467640314613817e-05	1.470460028940579e-05	1.0	196629.21348314607
chr1	6243532	6243710	RNA1108	178	53	0.020373717334137526	1.4696400285174605e-05	0.9622641509433962	297752.80898876407
chr1	6261123	6261301	RNA1109	178	27	0.011587423678368696	0.0	0.9629629629629629	151685.39325842698
chr1	6263751	6263823	RNA1110	72	14	1.2600314351272522e-05	0.0	1.0	194444.44444444444
chr1	6466469	6466537	RNA1111	68	23	1.4060730316724284e-05	1.4698100130772218e-05	1.0	338235.2941176471
chr1	6722773	6722887	RNA1112	114	21	1.3298795368296558e-05	0.0	1.0	184210.52631578947
chr1	6774097	6774275	RNA1113	178	38	0.026324695418368623	7.348849976551719e-06	0.9736842105263158	213483.1460674157
chr1	6775209	6775297	RNA1114	88	14	1.788267172742053e-05	1.4719300452270543e-05	1.0	159090.9090909091
chr1	6776844	6776944	RNA1115	100	17	6.91691178979133e-06	0.0	1.0	170000.0
chr1	7771108	7771226	RNA1116	118	33	8.172391404293236e-05	0.0	1.0	279661.0169491525
chr1	7853577	7853677	RNA1117	100	14	8.6077459660113e-05	1.469744984206045e-05	1.0	140000.0
chr1	7854737	7854831	RNA1118	94	27	0.025437289395894264	0.0	0.9629629629629629	287234.04255319154
chr1	7953106	7953206	RNA1119	99	0				0.0
chr1	7953181	7953281	RNA1120	99	0				0.0
chr1	7986481	7986581	RNA1121	100	23	0.00015083389422690087	1.4699799976369832e-05	1.0	230000.0
chr1	7986694	7986791	RNA1122	97	17	0.024015600960303658	1.47024002217222e-05	0.9411764705882353	175257.7319587629
chr1	7986986	7987086	RNA1123	100	23	0.0001465243450065401	1.474799955758499e-05	1.0	230000.0
chr1	7988035	7988135	RNA1124	100	25	0.04013643698446687	1.4701099644298664e-05	0.96	250000.0
chr1	8348284	8348467	RNA1125	183	45	0.00021785472377410173	0.0	1.0	245901.63934426228
chr1	8351539	8351711	RNA1126	172	51	1.7868070547894433e-05	1.4696400285174605e-05	1.0	296511.6279069768
chr1	8860763	8860857	RNA1127	94	16	1.0104937302912731e-05	0.0	1.0	170212.7659574468
chr1	8860862	8860956	RNA1128	94	20	8.083679949777433e-06	0.0	1.0	212765.95744680852
chr1	8860903	8860997	RNA1129	94	19	6.9622841405553596e-06	0.0	1.0	202127.65957446807
chr1	8887615	8887709	RNA1130	94	28	0.0007978657769984037	1.4700699921377236e-05	1.0	297872.3404255319
chr1	8888920	8889014	RNA1131	93	0				0.0
chr1	8979162	8979259	RNA1132	97	17	4.064493548545452e-05	1.470200004405342e-05	1.0	175257.7319587629
chr1	8979239	8979333	RNA1133	94	21	0.00017028842848091898	0.0	1.0	223404.2553191489
chr1	8981825	8981925	RNA1134	100	22	1.47006544053011e-05	0.0	1.0	220000.0
chr1	9026765	9026862	RNA1135	97	26	0.040107366579727216	1.4829599876975408e-05	0.9615384615384616	268041.23711340205
chr1	9028835	9028932	RNA1136	97	16	0.00011945117080358512	0.0	1.0	164948.45360824742
chr1	9824834	9824975	RNA1137	141	27	9.25529255053132e-06	0.0	1.0	191489.36170212764
chr1	9911143	9911237	RNA1138	94	11	3.0736727487886e-05	0.0	1.0	117021.27659574468
chr1	9991536	9991671	RNA1139	135	19	6.190047459217328e-06	0.0	1.0	140740.74074074076
chr1	10023197	10023373	RNA1140	176	33	5.5256960022782706e-05	1.4697699953103438e-05	1.0	187500.0
chr1	10421914	10422022	RNA1141	108	0				0.0
chr1	10423309	10423417	RNA1142	108	9	4.01914555065249e-05	1.640419941395521e-05	1.0	83333.33333333333
chr1	10424361	10424502	RNA1143	141	38	0.0006351525067465762	1.4696599919261644e-05	1.0	269503.5460992908
chr1	10424564	10424672	RNA1144	108	26	6.896848197776496e-05	1.4698100130772218e-05	1.0	240740.74074074073
chr1	10453180	10453321	RNA1145	141	27	0.037043574722163075	0.0	0.9629629629629629	191489.36170212764
chr1	10453392	10453533	RNA1146	141	26	3.4507385512715745e-05	7.349899988184916e-06	1.0	184397.16312056736
chr1	10454049	10454145	RNA1147	96	15	3.139084092253586e-05	1.4705899957334624e-05	1.0	156250.0
chr1	10630915	10631056	RNA1148	141	30	9.259838489015177e-05	7.347950031544315e-06	1.0	212765.95744680852
chr1	10633510	10633651	RNA1149	141	29	7.605913730191693e-06	0.0	1.0	205673.7588652482
chr1	10634632	10634773	RNA1150	141	25	2.1753516230087418e-05	0.0	1.0	177304.9645390071
chr1	10796702	10796888	RNA1151	186	80	4.170694586491231e-05	0.0	1.0	430107.52688172046
chr1	10796970	10797121	RNA1152	149	36	0.00022721909820372596	0.0	1.0	241610.73825503356
chr1	10942505	10942681	RNA1153	176	39	0.007751229580954268	1.4698999621032272e-05	0.9743589743589743	221590.9090909091
chr1	11010932	11011108	RNA1154	176	0				0.0
chr1	11011515	11011691	RNA1155	174	0				0.0
chr1	11048822	11048998	RNA1156	176	34	2.941743562533571e-05	7.35100002202671e-06	1.0	193181.81818181818
chr1	11049548	11049724	RNA1157	176	33	2.6496109113032234e-05	0.0	1.0	187500.0
chr1	11105253	11105431	RNA1158	178	34	0.086900297369191	7.349899988184916e-06	0.9117647058823529	191011.23595505618
chr1	11106308	11106484	RNA1159	176	27	0.037271159357967716	1.4696799553348685e-05	0.9629629629629629	153409.0909090909
chr1	11302802	11302910	RNA1160	108	17	1.902984706034341e-05	0.0	1.0	157407.40740740742
chr1	11473196	11473337	RNA1161	141	26	0.038480206050315664	0.0	0.9615384615384616	184397.16312056736
chr1	11586807	11586925	RNA1162	118	17	2.940072911715704e-05	1.4699799976369832e-05	1.0	144067.7966101695
chr1	12044958	12045134	RNA1163	176	30	0.00788059846496859	0.0	0.9666666666666667	170454.54545454544
chr1	12514731	12514849	RNA1164	118	29	5.7789083476901815e-05	1.4699799976369832e-05	1.0	245762.7118644068
chr1	12565665	12565783	RNA1165	118	20	0.0002913233635808815	0.0	1.0	169491.5254237288
chr1	12566108	12566226	RNA1166	118	34	0.04876789951584429	1.469590006308863e-05	0.9117647058823529	288135.593220339
chr1	12631606	12631724	RNA1167	118	19	0.0003179076100327365	0.0	1.0	161016.94915254237
chr1	12633793	12633911	RNA1168	118	15	3.0438912532793523e-05	0.0	1.0	127118.6440677966
chr1	12701158	12701276	RNA1169	118	0				0.0
chr1	13618345	13618463	RNA1170	118	28	2.888136025700812e-05	1.4703299711982254e-05	1.0	237288.13559322036
chr1	13653217	13653345	RNA1171	128	15	7.838953327639805e-06	0.0	1.0	117187.5
chr1	13872307	13872442	RNA1172	135	32	0.03129317662879316	0.0	0.96875	237037.03703703705
chr1	13875117	13875252	RNA1173	135	17	1.5566770611365108e-05	0.0	1.0	125925.92592592591
chr1	13878173	13878267	RNA1174	94	19	0.052611467784548664	1.4697699953103438e-05	0.9473684210526315	202127.65957446807
chr1	13878842	13878977	RNA1175	135	27	0.02633176461828649	1.4696799553348685e-05	0.9629629629629629	200000.0
chr1	13882036	13882132	RNA1176	96	20	0.05425145509002505	0.0	0.9	208333.33333333334
chr1	13889619	13889754	RNA1177	135	27	0.03932834158705292	1.4697199731017465e-05	0.8888888888888888	200000.0
chr1	15220543	15220678	RNA1178	135	26	0.03164743709070395	0.0	0.9615384615384616	192592.59259259258
chr1	15220552	15220687	RNA1179	135	28	0.029387430723513065	0.0	0.9642857142857143	207407.4074074074
chr1	15220655	15220790	RNA1180	135	32	9.646143894314069e-06	0.0	1.0	237037.03703703705
chr1	15221845	15221996	RNA1181	151	32	0.008806986766416	0.0	0.9375	211920.5298013245
chr1	15222593	15222728	RNA1182	135	15	1.376274018790961e-05	1.4699399798701052e-05	1.0	111111.11111111111
chr1	15223013	15223148	RNA1183	135	21	0.0014256751897153736	0.0	1.0	155555.55555555556
chr1	15224410	15224512	RNA1184	102	16	2.0211624871535605e-05	1.4697900041937828e-05	1.0	156862.74509803922
chr1	15224631	15224766	RNA1185	135	19	0.041872732833421876	1.4700300198455809e-05	0.9473684210526315	140740.74074074076
chr1	15224708	15224894	RNA1186	186	26	0.03848133082276316	1.4699200164614012e-05	0.9615384615384616	139784.94623655913
chr1	15231040	15231148	RNA1187	108	17	0.0017744277241517317	0.0	1.0	157407.40740740742
chr1	15430570	15430666	RNA1188	96	0				0.0
chr1	15430622	15430718	RNA1189	96	0				0.0
chr1	15437773	15437869	RNA1190	92	0				0.0
chr1	15450419	15450560	RNA1191	141	28	3.677445608575427e-05	1.4697699953103438e-05	1.0	198581.56028368796
chr1	15451462	15451558	RNA1192	96	15	1.372117330902256e-05	1.4697699953103438e-05	1.0	156250.0
chr1	15456391	15456487	RNA1193	96	18	0.11117746189913508	2.2109349629317873e-05	0.8888888888888888	187500.0
chr1	15526536	15526632	RNA1194	96	30	3.675613958572665e-05	1.4698300219606608e-05	1.0	312500.0
chr1	15670018	15670204	RNA1195	186	44	0.010170214374056734	0.0	0.9545454545454546	236559.13978494625
chr1	15670672	15670823	RNA1196	151	24	3.675620860121853e-06	0.0	1.0	158940.3973509934
chr1	15679639	15679790	RNA1197	151	26	0.00012889046746959441	0.0	1.0	172185.43046357614
chr1	15681077	15681228	RNA1198	151	28	0.03574788140021414	1.4698500308440998e-05	0.9642857142857143	185430.46357615895
chr1	15751523	15751674	RNA1199	151	39	2.9402571761650765e-05	0.0	1.0	258278.14569536422
chr1	15751848	15751999	RNA1200	151	44	0.027781956858875256	1.4701549844176043e-05	0.9545454545454546	291390.72847682115
chr1	15754081	15754267	RNA1201	185	44	0.005175093473016287	1.4703550277772592e-05	0.9772727272727273	237837.83783783784
chr1	15754644	15754830	RNA1202	186	41	0.00022143928524710605	1.47024002217222e-05	1.0	220430.1075268817
chr1	15787086	15787272	RNA1203	186	50	0.0034765093224086692	7.355100024142302e-06	0.98	268817.20430107525
chr1	15787480	15787666	RNA1204	186	0				0.0
chr1	15804900	15805051	RNA1205	149	34	0.009482191970324913	1.479599995946046e-05	0.9117647058823529	228187.91946308725
chr1	15940954	15941140	RNA1206	186	48	0.0018468842773889478	1.4698100130772218e-05	0.9791666666666666	258064.51612903224
chr1	15941589	15941724	RNA1207	135	33	3.117834793638956e-05	0.0	1.0	244444.44444444444
chr1	16009479	16009655	RNA1208	176	45	0.02373265721061115	1.4696400285174605e-05	0.9555555555555556	255681.81818181818
chr1	16088189	16088324	RNA1209	135	42	0.010799545487532754	1.469744984206045e-05	0.9761904761904762	311111.1111111111
chr1	16440234	16440330	RNA1210	96	19	0.0016586609152861758	1.4697199731017465e-05	1.0	197916.66666666666
chr1	16738975	16739161	RNA1211	0	0				
chr1	16739704	16739855	RNA1212	0	0				
chr1	17403819	17403937	RNA1213	116	25	2.474892815371047e-05	1.47240998558118e-05	1.0	215517.24137931032
chr1	17698561	17698689	RNA1214	128	23	0.00011248950151005977	0.0	1.0	179687.5
chr1	18074787	18074889	RNA1215	102	22	1.6037686526198574e-05	1.4698100130772218e-05	1.0	215686.27450980394
chr1	18487740	18487868	RNA1216	127	27	0.03430110068435439	1.4709799870615823e-05	0.9629629629629629	212598.4251968504
chr1	18488875	18489003	RNA1217	128	23	0.04357601463739822	1.469549988541985e-05	0.9565217391304348	179687.5
chr1	18489420	18489548	RNA1218	128	21	1.1197995176882527e-05	0.0	1.0	164062.5
chr1	18749272	18749400	RNA1219	128	27	3.2120443932024805e-05	1.4697699953103438e-05	1.0	210937.5
chr1	18749419	18749547	RNA1220	128	21	1.2599442752183504e-05	1.4696400285174605e-05	1.0	164062.5
chr1	18830191	18830319	RNA1221	126	21	0.04763361207127067	1.4722299965796992e-05	0.9523809523809523	166666.66666666666
chr1	18904075	18904166	RNA1222	91	15	1.6657853727034914e-05	0.0	1.0	164835.16483516482
chr1	18904182	18904273	RNA1223	91	15	0.06668137518657508	1.470200004405342e-05	0.9333333333333333	164835.16483516482
chr1	18961492	18961594	RNA1224	102	21	0.028501852338368255	1.4819600437476764e-05	0.9047619047619048	205882.35294117645
chr1	18961948	18962039	RNA1225	91	17	3.548192334538334e-05	1.4701099644298664e-05	1.0	186813.18681318683
chr1	19052072	19052174	RNA1226	102	18	1.9611466642442636e-05	0.0	1.0	176470.58823529413
chr1	19058498	19058600	RNA1227	102	23	0.04361829627617661	1.4700300198455809e-05	0.9565217391304348	225490.19607843139
chr1	19069212	19069314	RNA1228	102	23	1.9174347827448464e-05	0.0	1.0	225490.19607843139
chr1	19263826	19263928	RNA1229	102	16	0.06609146698571067	1.4696800008096034e-05	0.875	156862.74509803922
chr1	19264065	19264167	RNA1230	102	16	1.1943231413624744e-05	7.347950031544315e-06	1.0	156862.74509803922
chr1	19264125	19264308	RNA1231	183	39	3.31924646114822e-05	1.4700300198455809e-05	1.0	213114.75409836063
chr1	19293120	19293222	RNA1232	102	13	1.0176299908310353e-05	1.4697199731017465e-05	1.0	127450.98039215685
chr1	19661600	19661683	RNA1233	83	9	4.4096787961374696e-05	0.0	1.0	108433.73493975904
chr1	19681986	19682121	RNA1234	135	32	0.0574802218754371	0.0	0.90625	237037.03703703705
chr1	19682006	19682134	RNA1235	128	32	0.05748114115357338	0.0	0.90625	250000.0
chr1	19952523	19952614	RNA1236	91	14	1.1550613895191678e-05	0.0	1.0	153846.15384615384
chr1	20020739	20020874	RNA1237	131	16	0.07829789619898975	1.4809150343353394e-05	0.875	122137.40458015267
chr1	20215087	20215189	RNA1238	102	15	4.510037936900105e-05	1.4699799976369832e-05	1.0	147058.82352941178
chr1	20447404	20447500	RNA1239	96	17	0.013374673957621442	0.0	0.8823529411764706	177083.33333333334
chr1	20736382	20736533	RNA1240	151	33	0.0012638837580390898	0.0	1.0	218543.0463576159
chr1	20736512	20736698	RNA1241	186	26	0.0016109954711002723	1.4701349755341653e-05	1.0	139784.94623655913
chr1	21178172	21178339	RNA1242	167	32	1.2402877956673234e-05	0.0	1.0	191616.76646706587
chr1	21178386	21178489	RNA1243	103	20	2.425647480776761e-05	1.4699200164614012e-05	1.0	194174.7572815534
chr1	21178387	21178558	RNA1244	171	40	1.837610491292985e-05	1.4698300219606608e-05	1.0	233918.12865497076
chr1	21387925	21388065	RNA1245	107	0				0.0
chr1	21388227	21388367	RNA1246	0	0				
chr1	21391800	21391940	RNA1247	134	23	0.00019566393403573873	1.5226700270432048e-05	1.0	171641.79104477612
chr1	21437575	21437690	RNA1248	115	0				0.0
chr1	21579360	21579533	RNA1249	168	25	0.0002014620969930473	1.512260041636182e-05	1.0	148809.52380952382
chr1	21581606	21581779	RNA1250	173	26	1.6396653966063733e-05	1.4696400285174605e-05	1.0	150289.01734104048
chr1	21585115	21585288	RNA1251	173	34	0.029437270973256296	1.4696599919261644e-05	0.9705882352941176	196531.79190751447
chr1	22281756	22281896	RNA1252	140	36	0.0024441357822221656	7.347300197579898e-06	0.9722222222222222	257142.85714285713
chr1	22531245	22531418	RNA1253	173	36	1.6739244377578436e-05	0.0	1.0	208092.48554913295
chr1	22929553	22929653	RNA1254	100	21	0.00011488430313225212	0.0	1.0	210000.0
chr1	22935738	22935836	RNA1255	98	24	0.04168503959590453	1.4698100130772218e-05	0.9583333333333334	244897.95918367346
chr1	22974581	22974683	RNA1256	102	19	5.106570604670288e-05	1.4699399798701052e-05	1.0	186274.50980392157
chr1	23182376	23182559	RNA1257	183	30	0.0002225972881812224	1.4702849966852227e-05	1.0	163934.4262295082
chr1	23496748	23496876	RNA1258	128	23	1.533677412067552e-05	0.0	1.0	179687.5
chr1	23498530	23498613	RNA1259	83	0				0.0
chr1	23868501	23868592	RNA1260	91	16	9.187687510348042e-06	7.348849976551719e-06	1.0	175824.17582417585
chr1	23868970	23869072	RNA1261	102	27	0.004182830201292139	1.4702900443808176e-05	0.9629629629629629	264705.8823529412
chr1	23869190	23869408	RNA1262	215	39	0.01599402631265361	1.4699799976369832e-05	0.9743589743589743	181395.3488372093
chr1	23869446	23869664	RNA1263	218	42	0.00012081690673377257	1.4725999790243804e-05	1.0	192660.55045871562
chr1	23870006	23870224	RNA1264	218	36	0.015975344435421195	0.0	0.9722222222222222	165137.6146788991
chr1	23963981	23964083	RNA1265	102	17	2.4261635243256584e-05	0.0	1.0	166666.66666666666
chr1	23963989	23964091	RNA1266	102	19	0.0003495968879322243	0.0	1.0	186274.50980392157
chr1	23984453	23984555	RNA1267	102	14	1.1549378541531041e-05	7.348599865508732e-06	1.0	137254.90196078434
chr1	23988985	23989087	RNA1268	102	9	6.5396554620949455e-06	0.0	1.0	88235.29411764706
chr1	24009081	24009264	RNA1269	183	30	0.017059357825625433	1.469984999857843e-05	0.9666666666666667	163934.4262295082
chr1	24115988	24116090	RNA1270	102	26	0.07512946578855498	1.4698950053571025e-05	0.9230769230769231	254901.9607843137
chr1	24149762	24149945	RNA1271	183	47	0.01868113736230604	1.4697699953103438e-05	0.9787234042553191	256830.6010928962
chr1	24151021	24151204	RNA1272	183	23	7.029282563092673e-06	0.0	1.0	125683.06010928962
chr1	24190669	24190852	RNA1273	183	65	0.015654110857646557	1.4706700312672185e-05	0.9846153846153847	355191.2568306011
chr1	24190773	24190956	RNA1274	183	53	0.01890264112135244	1.470460028940579e-05	0.9811320754716981	289617.4863387978
chr1	24191757	24191859	RNA1275	102	18	2.4496061137642635e-05	1.4696999642183075e-05	1.0	176470.58823529413
chr1	24193038	24193221	RNA1276	183	35	2.310121970886847e-05	0.0	1.0	191256.8306010929
chr1	24478096	24478179	RNA1277	83	0				0.0
chr1	24493151	24493234	RNA1278	83	14	0.004428453805758162	1.470005008741282e-05	0.9285714285714286	168674.6987951807
chr1	24493243	24493461	RNA1279	218	44	0.022737964343253803	7.349050065386109e-06	0.9772727272727273	201834.86238532112
chr1	24494310	24494393	RNA1280	83	15	0.00018421683004513648	1.469509970775107e-05	1.0	180722.89156626505
chr1	24609595	24609678	RNA1281	83	13	0.0009784305209625218	1.4704999557579868e-05	1.0	156626.5060240964
chr1	24609816	24609899	RNA1282	83	9	0.11105558139913935	1.4698100130772218e-05	0.8888888888888888	108433.73493975904
chr1	24704365	24704448	RNA1283	83	13	0.07693298068443255	1.4722299965796992e-05	0.9230769230769231	156626.5060240964
chr1	24845869	24845972	RNA1284	103	16	0.06252113006240734	1.470654979129904e-05	0.9375	155339.8058252427
chr1	24898872	24899043	RNA1285	171	32	7.808843690781941e-06	0.0	1.0	187134.5029239766
chr1	24990246	24990348	RNA1286	102	24	0.00011638459640531617	1.469984999857843e-05	1.0	235294.11764705883
chr1	25027960	25028127	RNA1287	167	31	0.0028461686886423056	1.4698999621032272e-05	0.967741935483871	185628.74251497004
chr1	25198585	25198768	RNA1288	183	35	7.685287699651189e-05	1.4696799553348685e-05	1.0	191256.8306010929
