chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable
chr1	43456577	43456999	RNA33	422	65	0.01539886121074512	0.0	0.9846153846153847	154028.43601895735
chr1	46682180	46682264	RNA34	84	16	2.8476681620757087e-05	2.2046749563742196e-05	1.0	190476.19047619047
chr1	51560881	51561023	RNA35	142	39	0.02642633003445856	1.4698500308440998e-05	0.9743589743589743	274647.88732394367
chr1	60941179	60941418	RNA36	239	54	0.003176282010658552	0.0	0.9814814814814815	225941.42259414226
chr1	69085179	69085298	RNA37	119	22	0.04664948450077976	0.0	0.9545454545454546	184873.94957983194
chr1	73699750	73699843	RNA38	93	8	7.350137366302079e-06	0.0	1.0	86021.5053763441
chr1	83454657	83454771	RNA39	114	0				0.0
chr1	87354843	87354946	RNA40	103	16	0.06249816719969203	0.0	0.9375	155339.8058252427
chr1	90854227	90854899	RNA41	672	119	0.008425345964833237	0.0	0.9915966386554622	177083.33333333334
chr1	94679423	94679604	RNA42	181	27	0.037057177570373086	1.4696799553348685e-05	0.9629629629629629	149171.27071823206
chr1	95352031	95352410	RNA43	379	72	0.001675474212018137	1.4696599919261644e-05	0.9861111111111112	189973.61477572558
chr1	95512519	95512622	RNA44	103	17	3.1151964214897975e-05	0.0	1.0	165048.5436893204
chr1	97941572	97942268	RNA45	696	127	0.0009918055170851916	0.0	0.984251968503937	182471.2643678161
chr1	101075394	101075716	RNA46	322	61	0.003939136870627168	0.0	0.9836065573770492	189440.99378881988
chr1	101236324	101237333	RNA47	1001	293	0.001981987359725156	0.0	0.9863481228668942	292707.2927072927
chr1	105604162	105604317	RNA48	155	32	0.04616074189718233	0.0	0.9375	206451.61290322582
chr1	105988449	105988529	RNA49	80	13	0.07693101278465082	1.473540032748133e-05	0.9230769230769231	162500.0
chr1	108052310	108052461	RNA50	151	24	3.1232549455725596e-05	0.0	1.0	158940.3973509934
chr1	112960476	112960575	RNA51	99	16	6.430556197756232e-06	0.0	1.0	161616.16161616164
chr1	115102247	115102686	RNA52	437	78	0.013735808545835683	0.0	0.9743589743589743	178489.70251716248
chr1	115922366	115922445	RNA53	79	17	0.00010290824117391093	0.0	1.0	215189.87341772154
chr1	117296519	117296633	RNA54	114	20	0.004783391246292006	0.0	0.95	175438.59649122806
chr1	117604788	117604936	RNA55	148	21	4.830093850960238e-05	1.469549988541985e-05	1.0	141891.8918918919
chr1	119150564	119150746	RNA56	182	38	1.4701155530353877e-05	0.0	1.0	208791.2087912088
chr1	145927063	145927469	RNA57	406	75	0.018927586153113227	1.4701099644298664e-05	0.9733333333333334	184729.06403940887
chr1	146057692	146057988	RNA58	296	0				0.0
chr1	147514337	147514493	RNA59	156	52	8.763696226966344e-06	0.0	1.0	333333.3333333333
chr1	148163141	148163412	RNA60	271	0				0.0
chr1	151281542	151281776	RNA61	234	54	0.007041101628921615	0.0	0.9629629629629629	230769.23076923078
chr1	151347631	151347891	RNA62	260	36	0.0003148751108912795	0.0	1.0	138461.53846153847
chr1	151793814	151794402	RNA63	587	108	0.018535392069048202	0.0	0.9722222222222222	183986.37137989778
chr1	151841740	151842031	RNA64	291	50	0.029158494314233393	0.0	0.96	171821.3058419244
chr1	155045959	155046052	RNA65	93	17	4.1506775393333266e-05	1.469590006308863e-05	1.0	182795.6989247312
chr1	155318264	155318459	RNA66	195	31	1.3750967692401666e-05	1.469549988541985e-05	1.0	158974.35897435897
chr1	155562980	155563944	RNA67	964	230	0.00025070205629558115	0.0	1.0	238589.21161825728
chr1	156661314	156662733	RNA68	1417	234	0.00379655337275493	1.469569997425424e-05	0.9871794871794872	165137.6146788991
chr1	158030716	158032098	RNA69	1382	241	0.0041477952222314105	0.0	0.991701244813278	174384.94934876988
chr1	158133114	158133193	RNA70	79	15	1.2742446718524055e-05	0.0	1.0	189873.417721519
chr1	159976643	159977112	RNA71	407	85	0.0025818127410328798	0.0	0.9764705882352941	208845.20884520886
chr1	160262400	160262778	RNA72	378	102	0.004377297329189303	1.469549988541985e-05	0.9901960784313726	269841.2698412698
chr1	161765427	161765501	RNA73	74	15	8.819673287992677e-06	0.0	1.0	202702.70270270272
chr1	168788780	168788889	RNA74	109	17	0.09577663129204986	1.4698500308440998e-05	0.8823529411764706	155963.3027522936
chr1	170226918	170227058	RNA75	140	31	0.011124127135923525	0.0	0.967741935483871	221428.57142857142
chr1	170462208	170462419	RNA76	211	40	1.286361748498166e-05	1.469724975322606e-05	1.0	189573.4597156398
chr1	173460377	173461211	RNA77	834	139	0.018311491681586026	0.0	0.9712230215827338	166666.66666666666
chr1	174155626	174155730	RNA78	104	25	4.304691155993548e-05	1.4713199561811052e-05	1.0	240384.6153846154
chr1	180562203	180562344	RNA79	141	20	4.0423444806941066e-05	0.0	1.0	141843.97163120567
chr1	180954667	180955895	RNA80	1228	236	6.321870083118279e-05	0.0	1.0	192182.41042345276
chr1	181175336	181175466	RNA81	130	28	0.010822009087697938	1.469529979658546e-05	0.9285714285714286	215384.6153846154
chr1	183140810	183140969	RNA82	159	22	8.018404349224346e-06	0.0	1.0	138364.77987421383
chr1	183461765	183461841	RNA83	76	13	9.498341716187097e-05	1.4698500308440998e-05	1.0	171052.63157894736
chr1	185007693	185008678	RNA84	985	192	6.354856090713765e-05	1.4696599919261644e-05	1.0	194923.8578680203
chr1	189036717	189037814	RNA85	1097	233	0.00887895867839485	0.0	0.9871244635193133	212397.44758432088
chr1	191228322	191228476	RNA86	154	25	2.8827280111723523e-05	1.4706700312672185e-05	1.0	162337.66233766233
chr1	196060996	196061116	RNA87	120	30	2.842249744692751e-05	0.0	1.0	250000.0
chr1	202009799	202010076	RNA88	277	59	1.5201620414497375e-05	0.0	1.0	212996.38989169674
chr1	203084371	203084573	RNA89	202	42	0.023491537949255528	0.0	0.9761904761904762	207920.79207920792
chr1	203287988	203288306	RNA90	318	64	0.015849377379069548	0.0	0.984375	201257.86163522015
chr1	205456890	205457077	RNA91	187	66	0.00027473344894270976	0.0	1.0	352941.17647058825
chr1	205558166	205558266	RNA92	100	15	1.7648379859261746e-05	1.4700300198455809e-05	1.0	150000.0
chr1	206635095	206635894	RNA93	799	221	0.0093485358266987	1.469549988541985e-05	0.9864253393665159	276595.74468085106
chr1	207806004	207806180	RNA94	176	25	0.0008118914938313474	1.4698100130772218e-05	1.0	142045.45454545456
chr1	209373393	209373554	RNA95	161	24	0.0001237112290558185	0.0	1.0	149068.32298136645
chr1	209429180	209429408	RNA96	228	53	0.019357987932088906	1.4699399798701052e-05	0.9811320754716981	232456.1403508772
chr1	210233634	210233950	RNA97	316	87	0.018118607133157178	1.4700300198455809e-05	0.9770114942528736	275316.4556962026
chr1	211133187	211133935	RNA98	748	150	0.0010550536052384492	0.0	0.9933333333333333	200534.75935828878
chr1	211391615	211391697	RNA99	82	0				0.0
chr1	211640218	211640360	RNA100	142	20	0.0500139628449233	1.4696999642183075e-05	0.95	140845.0704225352
chr1	211677066	211677154	RNA101	87	18	7.986194406031347e-06	0.0	1.0	206896.55172413794
chr1	219086494	219086574	RNA102	80	18	0.0001568825659887739	7.352100055868504e-06	1.0	225000.0
chr1	219437055	219437234	RNA103	179	30	0.0006278065620790549	0.0	1.0	167597.76536312848
chr1	221914422	221914543	RNA104	121	23	0.012023683600882174	1.4707599802932236e-05	0.9565217391304348	190082.64462809917
chr1	230006772	230007162	RNA105	390	94	0.030596277714808585	0.0	0.9680851063829787	241025.64102564103
chr1	231186074	231186173	RNA106	99	28	1.5747900241485297e-05	0.0	1.0	282828.2828282828
chr1	234957678	234957754	RNA107	76	29	0.00010794312245330903	0.0	1.0	381578.94736842107
chr1	234959696	234960022	RNA108	326	72	0.018544486287105935	0.0	0.9722222222222222	220858.89570552149
chr1	238485784	238487082	RNA109	1298	237	0.014577239983779156	0.0	0.9789029535864979	182588.59784283512
chr1	245214153	245214279	RNA110	124	21	0.0002668271922413528	1.4713199561811052e-05	1.0	169354.8387096774
chr10	662025	662118	RNA111	93	21	2.0995780730681007e-05	0.0	1.0	225806.4516129032
chr10	1556610	1557008	RNA112	398	62	2.0394166166358893e-05	1.4699599887535442e-05	1.0	155778.8944723618
chr10	2013246	2013458	RNA113	212	38	0.03811553894128768	1.4696150174131617e-05	0.9473684210526315	179245.28301886792
chr10	3053959	3054363	RNA114	404	33	0.0010370327500740177	0.0	1.0	81683.16831683168
chr10	3142971	3143088	RNA115	117	19	0.013463608046071095	1.470159986638464e-05	0.9473684210526315	162393.1623931624
chr10	4659981	4660111	RNA116	130	29	0.022789401551249436	0.0	0.9310344827586207	223076.9230769231
chr10	5596010	5596605	RNA117	595	124	0.018937157188394196	1.469569997425424e-05	0.967741935483871	208403.3613445378
chr10	6738356	6738939	RNA118	583	132	0.007616367731639964	1.469569997425424e-05	0.9924242424242424	226415.09433962265
chr10	9286591	9287056	RNA119	465	89	0.03272946380041227	1.4696799553348685e-05	0.9662921348314607	191397.8494623656
chr10	10422596	10422705	RNA120	109	29	0.034512664400169556	1.4698100130772218e-05	0.9655172413793104	266055.04587155965
chr10	11857264	11857371	RNA121	107	22	2.4053822512949936e-05	0.0	1.0	205607.476635514
chr10	17216166	17216274	RNA122	108	32	0.03126516143422009	0.0	0.96875	296296.2962962963
chr10	21174481	21174923	RNA123	442	106	0.008230088698537481	0.0	0.9905660377358491	239819.0045248869
chr10	23344423	23345159	RNA124	735	152	0.006645089855001776	0.0	0.9868421052631579	206802.72108843536
chr10	26578835	26578973	RNA125	138	16	0.07364507830379807	0.0	0.875	115942.02898550725
chr10	26591309	26591413	RNA126	104	0				0.0
chr10	27767357	27767799	RNA127	442	73	0.013744542258542446	0.0	0.9863013698630136	165158.37104072399
chr10	30723418	30723740	RNA128	312	82	0.01223678277294932	7.347749942709925e-06	0.9878048780487805	262820.5128205128
chr10	31707305	31707680	RNA129	375	86	0.01485881293998783	1.4698300219606608e-05	0.9651162790697675	229333.33333333334
chr10	32374302	32374488	RNA130	186	27	0.023915693221708893	0.0	0.9629629629629629	145161.29032258067
chr10	33074861	33074983	RNA131	122	22	1.1360372726895465e-05	0.0	1.0	180327.868852459
chr10	33909155	33909322	RNA132	167	43	2.1876385649508742e-05	0.0	1.0	257485.02994011974
chr10	38435129	38435253	RNA133	124	0				0.0
chr10	42477260	42477442	RNA134	182	0				0.0
chr10	43778581	43778865	RNA135	284	67	0.000264871972817737	0.0	1.0	235915.49295774646
chr10	44293300	44293489	RNA136	189	42	0.004468820646057526	0.0	0.9761904761904762	222222.22222222222
chr10	44999316	44999447	RNA137	131	26	1.0739950049845413e-05	1.4694600395159796e-05	1.0	198473.28244274808
chr10	46597833	46598803	RNA138	749	204	0.029484050337808126	1.5330149835790507e-05	0.9558823529411765	272363.15086782374
chr10	52300512	52300600	RNA139	88	14	3.779637816997069e-05	0.0	1.0	159090.9090909091
chr10	62643741	62643963	RNA140	222	49	1.4400504128110585e-05	1.4697699953103438e-05	1.0	220720.7207207207
chr10	78279398	78279494	RNA141	96	23	0.045774931049891165	1.4704200111737007e-05	0.9130434782608695	239583.33333333334
chr10	79716599	79716790	RNA142	191	0				0.0
chr10	79766270	79766374	RNA143	104	0				0.0
chr10	85432402	85432692	RNA144	290	54	0.0427428580390841	1.4696800008096034e-05	0.9259259259259259	186206.89655172414
chr10	85451400	85451721	RNA145	321	55	0.03684826213188484	1.4696400285174605e-05	0.9636363636363636	171339.56386292833
chr10	89829969	89830304	RNA146	335	65	0.013390541273810619	1.469590006308863e-05	0.9846153846153847	194029.85074626867
chr10	89914635	89914956	RNA147	321	62	0.01681223734004238	0.0	0.9838709677419355	193146.41744548286
chr10	91350756	91350950	RNA148	194	29	0.0003558185564919552	1.4698500308440998e-05	1.0	149484.53608247422
chr10	94104337	94104475	RNA149	138	26	8.480138498830806e-06	0.0	1.0	188405.79710144928
chr10	99928159	99928240	RNA150	81	14	0.0039091991409674854	1.4698749964736635e-05	0.9285714285714286	172839.5061728395
chr10	100381215	100381448	RNA151	233	47	0.02134195309509835	1.4697699953103438e-05	0.9787234042553191	201716.7381974249
chr10	101232253	101232434	RNA152	181	44	2.3385899856457317e-05	7.348849976551719e-06	1.0	243093.92265193368
chr10	101827859	101827939	RNA153	80	13	2.0354115734400133e-05	1.4699799976369832e-05	1.0	162500.0
chr10	102450186	102450360	RNA154	174	35	0.028586966491457134	1.4696799553348685e-05	0.9714285714285714	201149.42528735634
chr10	104665448	104665974	RNA155	526	93	0.01177948069585733	0.0	0.978494623655914	176806.08365019012
chr10	108040360	108040507	RNA156	147	26	0.03847736839620316	0.0	0.9615384615384616	176870.74829931973
chr10	117241660	117241783	RNA157	123	40	2.9765267004220925e-05	0.0	1.0	325203.2520325203
chr10	118049511	118049617	RNA158	106	14	6.300985790273574e-06	0.0	1.0	132075.4716981132
chr11	559778	560107	RNA159	329	81	0.013324217037419947	1.469549988541985e-05	0.9753086419753086	246200.60790273556
chr11	1051622	1051843	RNA160	221	50	0.009554904403667021	0.0	0.98	226244.3438914027
chr11	1761318	1762486	RNA161	1168	279	0.01444175104451685	1.4698100130772218e-05	0.982078853046595	238869.86301369863
chr11	1995875	1996010	RNA162	0	0				
chr11	2146244	2146527	RNA163	283	106	0.016982483204766086	0.0	0.9716981132075472	374558.3038869258
chr11	2329562	2329774	RNA164	212	48	3.79803411760784e-05	1.469744984206045e-05	1.0	226415.09433962265
chr11	2902583	2902709	RNA165	126	34	0.012603063876614374	0.0	0.9705882352941176	269841.2698412698
chr11	15561877	15562228	RNA166	351	100	2.2341265830615385e-05	7.347549853875535e-06	1.0	284900.2849002849
chr11	17696818	17697252	RNA167	434	99	0.029065530651430225	1.469549988541985e-05	0.9595959595959596	228110.59907834104
chr11	19981236	19981733	RNA168	497	99	0.023716366637063863	1.4697199731017465e-05	0.9696969696969697	199195.17102615695
chr11	22467846	22467983	RNA169	137	23	9.592330491653664e-06	0.0	1.0	167883.2116788321
chr11	35136345	35136626	RNA170	281	66	0.015188488846530214	7.348849976551719e-06	0.9848484848484849	234875.44483985764
chr11	43569766	43570400	RNA171	634	115	0.00021756178720470676	0.0	1.0	181388.01261829655
chr11	44974795	44974893	RNA172	98	16	0.0001304256774119447	1.4697050119139021e-05	1.0	163265.30612244896
chr11	45771992	45772358	RNA173	366	70	2.3725181810211303e-05	1.469529979658546e-05	1.0	191256.8306010929
chr11	60621020	60621118	RNA174	98	14	7.349364295805572e-06	0.0	1.0	142857.14285714284
chr11	64247952	64248214	RNA175	262	53	0.01887568928673919	1.4694200217491016e-05	0.9811320754716981	202290.07633587788
chr11	65181224	65182426	RNA176	1202	306	0.0036934185319070453	0.0	0.9934640522875817	254575.7071547421
chr11	66363268	66363764	RNA177	496	85	0.00823620241243428	1.4697699953103438e-05	0.9882352941176471	171370.96774193548
chr11	67605891	67606011	RNA178	120	28	4.042209895617606e-05	7.348399776674342e-06	1.0	233333.33333333334
chr11	69013790	69013904	RNA179	114	33	0.030346236432458012	1.4696799553348685e-05	0.9696969696969697	289473.68421052635
chr11	71451689	71452156	RNA180	467	95	0.0036833813339877696	0.0	0.9789473684210527	203426.12419700215
chr11	73182789	73183630	RNA181	841	188	0.006279707193901597	0.0	0.9893617021276596	223543.4007134364
chr11	73307881	73308564	RNA182	683	208	0.004155786131027873	0.0	0.9903846153846154	304538.7994143485
chr11	76444204	76444514	RNA183	310	64	0.0004185566264709405	0.0	1.0	206451.61290322582
chr11	77739187	77739949	RNA184	762	152	0.01977698277303381	0.0	0.9802631578947368	199475.0656167979
chr11	78425336	78425558	RNA185	222	39	0.00018427306676106967	0.0	1.0	175675.67567567568
chr11	80760483	80760574	RNA186	91	23	0.0012838878076803161	0.0	1.0	252747.25274725273
chr11	102461447	102462038	RNA187	589	117	0.00020344477806612696	0.0	1.0	198641.76570458402
chr11	110366360	110366534	RNA188	174	4	3.3072600672305553e-05	7.3512001108611e-06	1.0	22988.505747126437
chr11	111097229	111097609	RNA189	380	78	0.012828062254881773	0.0	0.9871794871794872	205263.15789473685
chr11	111513016	111513888	RNA190	872	162	0.01273775699227944	0.0	0.9753086419753086	185779.81651376147
chr11	112548246	112548443	RNA191	197	37	0.0004981193354782364	0.0	1.0	187817.25888324875
chr11	115758140	115758252	RNA192	112	24	0.04170586324892156	0.0	0.9583333333333334	214285.71428571426
chr11	116500541	116501372	RNA193	831	207	0.01578575827221831	0.0	0.966183574879227	249097.47292418772
chr11	118521265	118521372	RNA194	107	7	3.570107024383071e-05	1.4699799976369832e-05	1.0	65420.56074766354
chr11	126944315	126944467	RNA195	152	30	0.0029889089554368748	0.0	0.9666666666666667	197368.42105263157
chr11	127335023	127335145	RNA196	122	21	0.04762887867638624	0.0	0.9523809523809523	172131.1475409836
chr11	128211637	128211719	RNA197	82	9	1.4700266648206809e-05	0.0	1.0	109756.09756097561
chr11	128526532	128527418	RNA198	886	156	0.0019206940476998646	1.469549988541985e-05	0.9871794871794872	176072.23476297967
chr11	128903366	128903547	RNA199	181	24	0.011467234429005645	1.469744984206045e-05	0.9583333333333334	132596.68508287292
chr11	130368893	130369042	RNA200	149	33	4.231579458229399e-05	0.0	1.0	221476.5100671141
chr12	182067	182802	RNA201	735	184	0.011141372511563368	1.4699799976369832e-05	0.9891304347826086	250340.1360544218
chr12	2742073	2742180	RNA202	107	31	0.009187144355946062	1.4704200111737007e-05	0.967741935483871	289719.62616822426
chr12	8390269	8390447	RNA203	178	0				0.0
chr12	9057619	9058876	RNA204	1257	213	0.0014400172563406159	1.4697199731017465e-05	0.9906103286384976	169451.07398568018
chr12	10214053	10214369	RNA205	316	62	0.02995621572334482	1.469529979658546e-05	0.967741935483871	196202.5316455696
chr12	10557335	10558794	RNA206	1459	262	0.02529950695767003	1.4698100130772218e-05	0.9656488549618321	179575.05140507195
chr12	11549589	11549721	RNA207	132	38	0.018290702425163445	1.470220013288781e-05	0.9736842105263158	287878.7878787879
chr12	20124444	20124541	RNA208	97	17	8.649635406875271e-06	0.0	1.0	175257.7319587629
chr12	24995806	24995949	RNA209	143	35	0.001057067242306527	0.0	1.0	244755.24475524476
chr12	25956226	25956349	RNA210	121	17	2.7946346991104994e-05	1.484380027250154e-05	1.0	140495.86776859505
chr12	27390394	27390594	RNA211	200	34	1.6863632133795498e-05	1.4699399798701052e-05	1.0	170000.0
chr12	29389454	29389566	RNA212	112	42	1.7505359448388883e-05	0.0	1.0	375000.0
chr12	30986732	30986851	RNA213	119	20	0.009821188478372272	0.0	0.9	168067.2268907563
chr12	40167247	40167847	RNA214	600	136	0.01679500318297922	1.4703699889651034e-05	0.9558823529411765	226666.66666666666
chr12	49294446	49294640	RNA215	194	49	1.6505201918852517e-05	1.4701099644298664e-05	1.0	252577.31958762885
chr12	52059100	52059384	RNA216	284	67	0.0006271340459683565	1.4696400285174605e-05	1.0	235915.49295774646
chr12	52212043	52212156	RNA217	113	24	0.00011151139172700452	1.470220013288781e-05	1.0	212389.38053097346
chr12	52247176	52248602	RNA218	1426	270	0.00626723465469762	1.469509970775107e-05	0.9851851851851852	189340.81346423563
chr12	53045959	53046139	RNA219	180	25	1.4109420008026063e-05	1.4696400285174605e-05	1.0	138888.8888888889
chr12	53300142	53300615	RNA220	473	91	4.102881911631161e-05	0.0	1.0	192389.00634249471
chr12	53964230	53964356	RNA221	125	28	5.864435739307997e-06	0.0	1.0	224000.0
chr12	54131989	54132842	RNA222	853	155	0.008778350678503263	1.4697199731017465e-05	0.967741935483871	181711.6060961313
chr12	55729661	55730857	RNA223	1196	223	0.013173375232706385	0.0	0.9865470852017937	186454.84949832773
chr12	57726964	57728356	RNA224	1392	199	3.804736268045029e-05	0.0	1.0	142959.77011494254
chr12	57935469	57935553	RNA225	84	7	1.889699992066848e-05	1.4698100130772218e-05	1.0	83333.33333333333
chr12	58921398	58921472	RNA226	74	12	9.556287720139344e-05	1.469984999857843e-05	1.0	162162.16216216216
chr12	64900576	64900698	RNA227	122	22	1.336163644406373e-05	0.0	1.0	180327.868852459
chr12	65606027	65606229	RNA228	202	40	2.9033382293161613e-05	0.0	1.0	198019.80198019804
chr12	67932276	67932389	RNA229	113	25	2.117541185725703e-05	0.0	1.0	221238.93805309734
chr12	72271822	72272162	RNA230	340	75	1.3327346665995485e-05	0.0	1.0	220588.23529411765
chr12	74151001	74151088	RNA231	87	21	6.3016095737111755e-06	0.0	1.0	241379.3103448276
chr12	91987555	91987715	RNA232	160	34	2.378353228242827e-05	0.0	1.0	212500.0
chr12	95823088	95823314	RNA233	226	32	0.03126883278409309	0.0	0.96875	141592.9203539823
chr12	110937184	110937446	RNA234	262	63	0.01643892545978324	1.4697199731017465e-05	0.9682539682539683	240458.0152671756
chr12	114408827	114409007	RNA235	180	42	2.4498426141472012e-05	7.347300197579898e-06	1.0	233333.33333333334
chr12	118759972	118760067	RNA236	95	19	1.4698236842186338e-05	1.4696400285174605e-05	1.0	200000.0
chr12	118832961	118833043	RNA237	82	16	3.033775658423002e-05	1.4709350125485798e-05	1.0	195121.9512195122
chr12	120206544	120206621	RNA238	77	18	0.005872003970883572	1.4696400285174605e-05	0.9444444444444444	233766.23376623375
chr12	122064548	122064682	RNA239	134	36	1.1840100114565769e-05	0.0	1.0	268656.7164179105
chr12	122396582	122396705	RNA240	123	13	0.000408181383975786	1.4700700376124589e-05	1.0	105691.05691056911
chr12	126405457	126405609	RNA241	152	37	0.027067058730092353	1.470460028940579e-05	0.972972972972973	243421.05263157896
chr12	126873325	126873504	RNA242	179	32	0.03126378120322215	1.4697199731017465e-05	0.96875	178770.9497206704
chr12	126922706	126922906	RNA243	200	38	1.8570950008945117e-05	1.4698100130772218e-05	1.0	190000.0
chr12	127275448	127275849	RNA244	401	90	0.015801360184610123	0.0	0.9666666666666667	224438.90274314216
chr12	129209557	129209723	RNA245	166	37	3.1783929910951604e-05	1.4698100130772218e-05	1.0	222891.56626506025
chr12	130072286	130072685	RNA246	396	73	8.218845824271297e-05	1.4696400285174605e-05	1.0	184343.43434343435
chr12	132276230	132276530	RNA247	300	66	0.00723109337852954	1.469569997425424e-05	0.9848484848484849	220000.0
chr13	19562323	19562474	RNA248	151	22	1.2026400120454593e-05	0.0	1.0	145695.36423841058
chr13	20939861	20939965	RNA249	104	19	2.2434126070657283e-05	0.0	1.0	182692.3076923077
chr13	22894605	22895038	RNA250	433	93	0.004923933156855884	1.469590006308863e-05	0.967741935483871	214780.60046189377
chr13	24336638	24337120	RNA251	482	105	0.020423053394170845	1.4698500308440998e-05	0.9714285714285714	217842.3236514523
chr13	27822754	27823283	RNA252	529	88	1.1023968227164005e-05	0.0	1.0	166351.606805293
chr13	29484868	29485306	RNA253	438	104	0.00035160815897282465	1.4696400285174605e-05	1.0	237442.9223744292
chr13	30883093	30883395	RNA254	302	74	0.00012452796149649964	0.0	1.0	245033.11258278147
chr13	30931245	30931936	RNA255	691	140	0.008971246431545813	0.0	0.9857142857142858	202604.92040520982
chr13	32877430	32877514	RNA256	84	22	5.946892981062791e-05	0.0	1.0	261904.76190476192
chr13	33279459	33279656	RNA257	197	40	0.01590534705428581	1.469744984206045e-05	0.975	203045.6852791878
chr13	33335004	33335208	RNA258	204	45	0.00048218698832189953	0.0	1.0	220588.23529411765
chr13	34429466	34429554	RNA259	88	14	3.150271433176905e-06	0.0	1.0	159090.9090909091
chr13	40457513	40457615	RNA260	102	14	9.028672080343126e-05	0.0	1.0	137254.90196078434
chr13	42811517	42811842	RNA261	325	65	0.0030696348762481083	1.4698500308440998e-05	0.9846153846153847	200000.0
chr13	44143556	44143737	RNA262	175	35	0.04579781088037375	1.4698999621032272e-05	0.9142857142857143	200000.0
chr13	44405613	44406319	RNA263	706	140	0.017425131870647547	1.4697199731017465e-05	0.9714285714285714	198300.283286119
chr13	44577041	44577177	RNA264	136	41	1.1838990270383178e-05	0.0	1.0	301470.5882352941
chr13	44651764	44651868	RNA265	104	14	0.02007228418551676	1.4699599887535442e-05	0.8571428571428571	134615.3846153846
chr13	48302338	48302492	RNA266	154	30	0.00015638244597842316	0.0	1.0	194805.19480519483
chr13	50808539	50808706	RNA267	167	26	5.656788499226633e-06	0.0	1.0	155688.62275449102
chr13	51454002	51454715	RNA268	713	153	0.00029029567048340863	0.0	1.0	214586.25525946703
chr13	54127279	54127477	RNA269	198	48	1.6847681251870274e-05	0.0	1.0	242424.24242424243
chr13	60020920	60021008	RNA270	88	18	7.350066678352758e-06	0.0	1.0	204545.45454545456
