chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable
chr1	28643255	28643763	RNA24	508	93	0.010766122282841944	0.0	0.989247311827957	183070.8661417323
chr1	30718771	30719565	RNA25	794	187	0.003964347652082044	0.0	0.983957219251337	235516.37279596977
chr1	33868955	33869049	RNA26	94	22	0.001284353666960666	0.0	1.0	234042.55319148937
chr1	35365965	35366077	RNA27	112	24	1.4700466787567805e-05	1.4698300219606608e-05	1.0	214285.71428571426
chr1	35577321	35577779	RNA28	458	100	4.276634782399659e-05	0.0	1.0	218340.6113537118
chr1	37474143	37474443	RNA29	300	86	0.0040086553273139544	7.348399776674342e-06	0.9883720930232558	286666.6666666667
chr1	38047133	38047614	RNA30	481	109	0.00013426085984106513	0.0	1.0	226611.22661122662
chr1	38873400	38873579	RNA31	179	66	0.015703532596352016	1.4695950085297227e-05	0.9848484848484849	368715.08379888267
chr1	43358418	43358676	RNA32	258	74	2.3239754485787088e-05	0.0	1.0	286821.7054263566
chr1	43453926	43454053	RNA33	127	39	2.1484733271135973e-05	1.469590006308863e-05	1.0	307086.6141732283
chr1	46674035	46674219	RNA34	184	22	1.1357322736413069e-05	7.347749942709925e-06	1.0	119565.21739130435
chr1	51518288	51518483	RNA35	195	45	0.00014894611783044143	0.0	1.0	230769.23076923078
chr1	60970547	60970740	RNA36	193	37	0.027044111900190845	1.4697199731017465e-05	0.972972972972973	191709.84455958547
chr1	69055897	69056047	RNA37	150	24	6.124754198329659e-06	0.0	1.0	160000.0
chr1	73674678	73674776	RNA38	98	15	1.177442663902184e-05	1.4714500139234588e-05	1.0	153061.22448979592
chr1	83446053	83446674	RNA39	621	87	0.00779979558984482	0.0	0.9770114942528736	140096.61835748793
chr1	87371568	87371655	RNA40	87	17	0.0588191950117321	1.4698500308440998e-05	0.9411764705882353	195402.29885057473
chr1	90851758	90852279	RNA41	518	99	0.00464367201600154	1.4698500308440998e-05	0.9797979797979798	191119.69111969112
chr1	94819954	94820232	RNA42	278	70	0.0020077208941594476	0.0	0.9857142857142858	251798.56115107914
chr1	95352031	95352107	RNA43	76	10	2.645778931764447e-05	1.469744984206045e-05	1.0	131578.94736842104
chr1	95510115	95510362	RNA44	247	56	0.0001900897391513859	0.0	1.0	226720.64777327934
chr1	97941572	97941740	RNA45	168	33	4.321985717538079e-05	0.0	1.0	196428.57142857142
chr1	101025845	101026061	RNA46	216	72	6.961517604192987e-05	0.0	1.0	333333.3333333333
chr1	101236324	101236528	RNA47	204	65	0.005862588825668632	0.0	0.9846153846153847	318627.4509803921
chr1	105618774	105618935	RNA48	161	29	0.01821686271291426	1.4743999599886592e-05	0.9655172413793104	180124.22360248448
chr1	106027805	106028253	RNA49	448	94	0.010651591550132698	0.0	0.9893617021276596	209821.42857142858
chr1	108050324	108050735	RNA50	410	64	0.0013053863137173424	1.4698100130772218e-05	1.0	156097.56097560975
chr1	112956414	112957722	RNA51	1308	252	0.012153747298159014	0.0	0.9880952380952381	192660.55045871562
chr1	115099579	115099751	RNA52	172	33	6.72624514250291e-05	1.4697699953103438e-05	1.0	191860.46511627908
chr1	115919375	115919559	RNA53	184	32	0.03126148559059061	0.0	0.96875	173913.04347826086
chr1	117295465	117295703	RNA54	238	42	3.115347092153387e-05	0.0	1.0	176470.58823529413
chr1	117605645	117605770	RNA55	125	29	0.015515319720148465	0.0	0.9310344827586207	232000.0
chr1	119140395	119140793	RNA56	398	120	0.00839555307603253	1.4694600395159796e-05	0.9833333333333333	301507.53768844216
chr1	145926830	145926946	RNA57	116	19	3.637970047221289e-05	0.0	1.0	163793.10344827586
chr1	146052594	146052948	RNA58	331	0				0.0
chr1	147517442	147517875	RNA59	432	0				0.0
chr1	148162709	148162992	RNA60	283	0				0.0
chr1	151281542	151281929	RNA61	387	86	0.004425599825132191	0.0	0.9767441860465116	222222.22222222222
chr1	151347009	151347188	RNA62	179	30	1.4700156831774318e-05	0.0	1.0	167597.76536312848
chr1	151790748	151791245	RNA63	497	130	0.014482826480483567	0.0	0.9846153846153847	261569.41649899396
chr1	151838276	151838737	RNA64	461	127	0.00026001878700835924	1.4725400433235336e-05	1.0	275488.0694143167
chr1	155050606	155051165	RNA65	559	137	0.0015032986143689842	0.0	0.9927007299270073	245080.50089445437
chr1	155324077	155324176	RNA66	99	20	6.91120444116656e-05	0.0	1.0	202020.202020202
chr1	155562025	155562286	RNA67	261	78	0.012819944027936658	0.0	0.9871794871794872	298850.5747126437
chr1	156661314	156661440	RNA68	126	22	1.20283409408082e-05	0.0	1.0	174603.1746031746
chr1	158025549	158025686	RNA69	137	24	1.1734091610075362e-05	7.3709497883101e-06	1.0	175182.48175182482
chr1	158140497	158140640	RNA70	143	22	1.2034927170713093e-05	0.0	1.0	153846.15384615384
chr1	159961223	159961405	RNA71	182	32	0.03223187798337789	1.469744984206045e-05	0.96875	175824.17582417585
chr1	160261748	160261922	RNA72	174	36	0.00019646622574024362	7.348200142587302e-06	1.0	206896.55172413794
chr1	161765829	161766127	RNA73	298	52	1.4982534594308081e-05	1.4698100130772218e-05	1.0	174496.64429530202
chr1	168786940	168787228	RNA74	288	57	0.017643426379883042	1.4700700376124589e-05	0.9824561403508771	197916.66666666666
chr1	170174378	170174706	RNA75	328	69	0.014518744679412188	0.0	0.9855072463768116	210365.85365853657
chr1	170532447	170532609	RNA76	162	0				0.0
chr1	173460377	173461362	RNA77	985	174	0.015193225751809427	0.0	0.9712643678160919	176649.7461928934
chr1	174159163	174159287	RNA78	124	51	0.00015333679190613405	0.0	1.0	411290.3225806452
chr1	180558973	180559055	RNA79	82	24	0.0021516250006925414	0.0	1.0	292682.9268292683
chr1	180954667	180954887	RNA80	220	46	4.441099210215702e-05	0.0	1.0	209090.9090909091
chr1	181174483	181174575	RNA81	92	29	2.4558765509369382e-05	1.4708900380355772e-05	1.0	315217.39130434784
chr1	183141141	183141270	RNA82	129	31	8.013408924236515e-05	1.4696799553348685e-05	1.0	240310.07751937985
chr1	183470719	183471982	RNA83	1263	234	0.0013860932083447615	0.0	0.9914529914529915	185273.1591448931
chr1	185001526	185001627	RNA84	101	35	0.028599568097134962	0.0	0.9714285714285714	346534.6534653465
chr1	188905671	188905926	RNA85	255	41	4.7693025585539234e-05	0.0	1.0	160784.3137254902
chr1	191228322	191228498	RNA86	176	30	2.5983416738499607e-05	1.4704799923492828e-05	1.0	170454.54545454544
chr1	196088502	196088715	RNA87	213	53	0.016606546389994033	0.0	0.9811320754716981	248826.29107981222
chr1	202009799	202010353	RNA88	554	106	0.0015128288237665681	7.347100108745508e-06	0.9811320754716981	191335.74007220217
chr1	203083794	203083979	RNA89	185	36	9.433074337215859e-05	0.0	1.0	194594.59459459462
chr1	203287151	203287311	RNA90	160	22	0.0001677128655253193	1.4698549875902245e-05	1.0	137500.0
chr1	205456056	205456223	RNA91	167	27	6.641957090188795e-05	0.0	1.0	161676.64670658682
chr1	205569128	205569305	RNA92	177	33	1.250070597576031e-05	1.4719300452270543e-05	1.0	186440.6779661017
chr1	206635095	206635433	RNA93	338	72	0.02864213624223389	1.4698100130772218e-05	0.9583333333333334	213017.75147928996
chr1	207822203	207822703	RNA94	500	80	4.391317902445401e-05	1.4696999642183075e-05	1.0	160000.0
chr1	209372054	209372214	RNA95	160	31	4.742680615773649e-06	0.0	1.0	193750.0
chr1	209428819	209429088	RNA96	269	46	0.007418675522904256	1.4698950053571025e-05	0.9782608695652174	171003.71747211897
chr1	210233634	210233885	RNA97	251	65	0.02424585232129175	1.4698999621032272e-05	0.9692307692307692	258964.14342629482
chr1	211133187	211133374	RNA98	187	28	3.3607396549734766e-05	0.0	1.0	149732.6203208556
chr1	211382754	211382925	RNA99	171	0				0.0
chr1	211639807	211639889	RNA100	82	18	0.02666934031645319	1.4698100130772218e-05	0.9444444444444444	219512.19512195123
chr1	211675761	211675866	RNA101	105	41	0.0011533316355336995	1.469549988541985e-05	1.0	390476.1904761905
chr1	219173469	219173788	RNA102	319	56	5.485443568886305e-05	1.469590006308863e-05	1.0	175548.5893416928
chr1	219557190	219557324	RNA103	134	23	0.012974916827419209	0.0	0.9565217391304348	171641.79104477612
chr1	221978359	221978520	RNA104	161	47	0.04259259572189236	1.469590006308863e-05	0.9574468085106383	291925.4658385093
chr1	230002716	230002993	RNA105	277	62	0.033411427418668024	0.0	0.9354838709677419	223826.71480144403
chr1	231187515	231187627	RNA106	112	25	0.004832905613584435	1.4704200111737007e-05	0.96	223214.28571428574
chr1	234959307	234959553	RNA107	246	46	0.07957259605411862	0.0	0.9130434782608695	186991.86991869917
chr1	234963766	234963999	RNA108	233	41	0.042587788296836286	0.0	0.9512195121951219	175965.6652360515
chr1	238485784	238486017	RNA109	233	60	0.016691182546643778	0.0	0.9833333333333333	257510.72961373389
chr1	245234386	245234517	RNA110	131	23	0.0009669375464474529	1.4697699953103438e-05	1.0	175572.51908396944
chr10	650076	650442	RNA111	366	100	0.018953298664346217	1.4699199709866662e-05	0.98	273224.043715847
chr10	1526629	1526899	RNA112	270	79	0.00012020825269695223	0.0	1.0	292592.5925925926
chr10	2014134	2014348	RNA113	214	54	0.016549673210917076	1.4697199731017465e-05	0.9814814814814815	252336.4485981308
chr10	3066752	3066933	RNA114	181	0				0.0
chr10	3141600	3141769	RNA115	169	70	0.04325658118490797	1.4698749964736635e-05	0.9571428571428572	414201.18343195267
chr10	4656155	4656320	RNA116	165	26	0.03847510870012299	1.470005008741282e-05	0.9615384615384616	157575.75757575757
chr10	5596010	5596118	RNA117	108	26	0.04509466125808523	1.4696599919261644e-05	0.9230769230769231	240740.74074074073
chr10	6737381	6737628	RNA118	247	57	0.020072970855883457	1.4698100130772218e-05	0.9649122807017544	230769.23076923078
chr10	9275612	9275860	RNA119	248	49	0.002036532593072994	1.4698500308440998e-05	0.9795918367346939	197580.6451612903
chr10	10462187	10462349	RNA120	162	42	1.4701762059603177e-05	0.0	1.0	259259.25925925924
chr10	11894181	11894710	RNA121	529	157	0.018354870397479604	1.469590006308863e-05	0.9490445859872612	296786.3894139887
chr10	17229344	17229985	RNA122	641	122	0.005656047939059223	0.0	0.9918032786885246	190327.61310452418
chr10	21173989	21174107	RNA123	118	37	1.2744859353964833e-05	1.4730600014445372e-05	1.0	313559.3220338983
chr10	23343956	23344090	RNA124	134	49	0.010200630649112039	1.4811699657002464e-05	0.9795918367346939	365671.6417910448
chr10	26579193	26579307	RNA125	103	30	0.000337183321425976	0.0	1.0	291262.1359223301
chr10	26589864	26590337	RNA126	473	0				0.0
chr10	27744614	27744948	RNA127	333	82	0.029860325163110418	1.4698300219606608e-05	0.9634146341463414	246246.24624624624
chr10	30723218	30723336	RNA128	118	35	0.03463962384201815	0.0	0.9428571428571428	296610.1694915254
chr10	31707305	31707487	RNA129	182	48	0.026608565754865282	1.4699599887535442e-05	0.9375	263736.26373626373
chr10	32347363	32347475	RNA130	112	38	0.007904725760334635	1.4708700291521382e-05	0.9736842105263158	339285.7142857143
chr10	33116470	33116807	RNA131	337	76	0.004257474560553848	7.347549853875535e-06	0.9868421052631579	225519.28783382787
chr10	33904130	33904390	RNA132	260	55	0.0023202473078444245	0.0	0.9818181818181818	211538.46153846153
chr10	38428145	38428296	RNA133	151	0				0.0
chr10	42475490	42475880	RNA134	390	0				0.0
chr10	43778581	43778902	RNA135	321	74	0.0002406110321390809	0.0	1.0	230529.5950155763
chr10	44292749	44292933	RNA136	184	62	3.1931387697582103e-05	0.0	1.0	336956.52173913043
chr10	45000529	45000803	RNA137	274	61	0.026319015714254986	0.0	0.9672131147540983	222627.7372262774
chr10	46597833	46598145	RNA138	312	68	0.00021437764582835753	0.0	1.0	217948.71794871794
chr10	52313633	52314128	RNA139	495	101	0.0002212332467817074	0.0	1.0	204040.40404040404
chr10	62520447	62520597	RNA140	150	38	8.125678959913785e-06	0.0	1.0	253333.33333333334
chr10	78267341	78267486	RNA141	145	41	1.7930990396982805e-05	1.4700300198455809e-05	1.0	282758.6206896552
chr10	79826197	79826594	RNA142	393	134	0.014976226338766632	0.0	0.9850746268656716	340966.92111959285
chr10	79826392	79826517	RNA143	122	50	2.1550961973843047e-05	0.0	1.0	409836.0655737705
chr10	85432402	85432772	RNA144	370	69	0.04794539046106628	1.469509970775107e-05	0.927536231884058	186486.4864864865
chr10	85449591	85450176	RNA145	584	131	0.0035207080862872837	0.0	0.9923664122137404	224315.0684931507
chr10	89829492	89829745	RNA146	253	49	0.015285390729758897	0.0	0.9387755102040817	193675.88932806323
chr10	89888133	89888287	RNA147	154	26	0.020675875667515907	1.470025017624721e-05	0.9615384615384616	168831.16883116882
chr10	91611350	91611460	RNA148	110	25	0.07415972017002787	1.4697699953103438e-05	0.88	227272.72727272726
chr10	94108357	94108794	RNA149	437	78	0.012552150365816205	0.0	0.9871794871794872	178489.70251716248
chr10	99927204	99927299	RNA150	95	18	1.3070527883327384e-05	1.4700700376124587e-05	1.0	189473.68421052632
chr10	100373575	100374012	RNA151	435	95	7.528401394282275e-05	0.0	1.0	218390.80459770115
chr10	101229593	101229814	RNA152	221	46	1.5018002139421636e-05	7.347300197579898e-06	1.0	208144.7963800905
chr10	101819067	101819248	RNA153	181	19	3.0942042461610274e-05	1.4696400285174605e-05	1.0	104972.37569060773
chr10	102449816	102450022	RNA154	205	49	3.042310571781009e-05	0.0	1.0	239024.39024390242
chr10	104665448	104666216	RNA155	768	131	0.008410217980448201	0.0	0.9847328244274809	170572.91666666666
chr10	108069181	108069293	RNA156	112	26	0.0030291278357813417	1.4714550161443185e-05	0.9615384615384616	232142.85714285716
chr10	117241884	117241998	RNA157	114	31	0.0001114153443092079	1.469549988541985e-05	1.0	271929.82456140354
chr10	118046820	118047103	RNA158	283	121	0.00014995536405854246	0.0	1.0	427561.83745583036
chr11	559476	559683	RNA159	207	56	2.520506617591628e-05	0.0	1.0	270531.4009661836
chr11	1049879	1049962	RNA160	83	25	0.00024705674568394824	1.4698100130772218e-05	1.0	301204.8192771085
chr11	1760347	1761194	RNA161	847	224	0.03070286342084825	1.4697199731017465e-05	0.9642857142857143	264462.80991735536
chr11	1996517	1997875	RNA162	0	0				
chr11	2140511	2140947	RNA163	436	116	0.014849608153052281	0.0	0.9827586206896551	266055.04587155965
chr11	2377585	2377992	RNA164	407	89	9.004161258642019e-05	0.0	1.0	218673.21867321868
chr11	2903458	2903575	RNA165	117	27	0.03705773335918315	1.4700700376124589e-05	0.9629629629629629	230769.23076923078
chr11	15552772	15552913	RNA166	141	22	0.0266139326468378	1.4698099676024867e-05	0.9545454545454546	156028.36879432623
chr11	17696818	17696939	RNA167	121	20	0.050059538995492404	1.4699000075779622e-05	0.95	165289.2561983471
chr11	19981236	19981374	RNA168	138	38	1.4312081595179685e-05	1.4698300219606608e-05	1.0	275362.3188405797
chr11	22491914	22492019	RNA169	105	22	3.674163764860792e-05	1.4694400306325406e-05	1.0	209523.80952380953
chr11	35137697	35138032	RNA170	335	65	2.2158592065138043e-05	0.0	1.0	194029.85074626867
chr11	43569305	43569573	RNA171	268	37	0.002214100683271972	1.469590006308863e-05	0.972972972972973	138059.70149253734
chr11	44973901	44974407	RNA172	506	120	0.006559491106683403	1.469549988541985e-05	0.9833333333333333	237154.15019762845
chr11	45771431	45771714	RNA173	283	77	0.021721905732487966	1.469590006308863e-05	0.961038961038961	272084.8056537102
chr11	60615750	60615852	RNA174	102	31	2.5149248123792125e-05	0.0	1.0	303921.56862745096
chr11	64245865	64246089	RNA175	224	49	0.003686206846099108	1.4697699953103438e-05	0.9795918367346939	218750.0
chr11	65181224	65181834	RNA176	610	176	0.006272288499277772	7.3512001108611e-06	0.9886363636363636	288524.59016393445
chr11	66347990	66348070	RNA177	80	22	1.6038191047711896e-05	0.0	1.0	275000.0
chr11	67606617	67606706	RNA178	89	20	9.70379353930045e-05	1.4701550298923394e-05	1.0	224719.1011235955
chr11	69012353	69012548	RNA179	195	43	0.00016440878747278617	1.469590006308863e-05	1.0	220512.8205128205
chr11	71448561	71448885	RNA180	324	92	0.018971295867399728	0.0	0.9782608695652174	283950.6172839506
chr11	73182789	73182911	RNA181	122	27	1.3065370256770799e-05	0.0	1.0	221311.47540983607
chr11	73308671	73309361	RNA182	689	195	0.005841658899216547	0.0	0.9897435897435898	283018.8679245283
chr11	76444204	76444688	RNA183	484	125	0.008227237851991955	0.0	0.992	258264.46280991734
chr11	77739187	77739709	RNA184	522	103	0.009756270873764962	1.4697199731017465e-05	0.9902912621359223	197318.00766283524
chr11	78429699	78429836	RNA185	137	32	0.00019566991386454422	1.4696999642183075e-05	1.0	233576.6423357664
chr11	80761977	80762803	RNA186	826	160	0.00020837595031366206	0.0	1.0	193704.6004842615
chr11	102452918	102453049	RNA187	131	33	8.910245428110516e-06	0.0	1.0	251908.39694656487
chr11	110355113	110355518	RNA188	405	81	0.0004893132258928959	1.469509970775107e-05	1.0	200000.0
chr11	111097229	111097318	RNA189	89	23	1.0871178228230944e-05	0.0	1.0	258426.96629213486
chr11	111510600	111510872	RNA190	272	36	2.41203168671828e-05	0.0	1.0	132352.9411764706
chr11	112555676	112555802	RNA191	126	26	0.002093958847966009	0.0	0.9615384615384616	206349.20634920633
chr11	115760029	115760200	RNA192	171	60	0.017061220867753947	0.0	0.9666666666666667	350877.1929824561
chr11	116500541	116500683	RNA193	142	44	0.024057248003352714	0.0	0.9318181818181818	309859.15492957743
chr11	118530503	118530775	RNA194	272	66	6.951011963599195e-05	7.349050065386109e-06	1.0	242647.0588235294
chr11	126940745	126940924	RNA195	179	34	0.00035500297500380945	1.469724975322606e-05	1.0	189944.1340782123
chr11	127271069	127271173	RNA196	104	25	1.9992668385384604e-05	1.4700700376124589e-05	1.0	240384.6153846154
chr11	128208765	128208942	RNA197	177	32	0.007733334970197345	1.469509970775107e-05	0.9375	180790.96045197741
chr11	128526141	128526315	RNA198	169	28	8.414074954998796e-06	0.0	1.0	165680.47337278107
chr11	128906148	128906231	RNA199	83	18	0.0003070859933763479	1.469984999857843e-05	1.0	216867.4698795181
chr11	130314992	130315115	RNA200	123	41	1.1118170621600449e-05	0.0	1.0	333333.3333333333
chr12	182067	182399	RNA201	332	96	0.010847785151980809	1.4698500308440998e-05	0.9895833333333334	289156.6265060241
chr12	2740031	2740201	RNA202	170	33	2.4050660888887715e-05	1.469590006308863e-05	1.0	194117.64705882352
chr12	8390269	8390752	RNA203	482	0				0.0
chr12	9064267	9065070	RNA204	803	203	3.2091657697584675e-05	0.0	1.0	252801.99252801994
chr12	10214641	10215067	RNA205	426	65	0.0009017852395397903	0.0	0.9846153846153847	152582.15962441315
chr12	10553378	10553516	RNA206	138	24	1.2249966819884625e-05	0.0	1.0	173913.04347826086
chr12	11548029	11548360	RNA207	323	75	0.027382379129776376	0.0	0.96	232198.14241486066
chr12	20127815	20127901	RNA208	86	14	7.350964356841619e-06	0.0	1.0	162790.69767441862
chr12	24997231	24997465	RNA209	234	43	0.000719617825906909	0.0	1.0	183760.68376068378
chr12	25957452	25957585	RNA210	133	33	0.0032414914070558886	0.0	0.9696969696969697	248120.3007518797
chr12	27446496	27446634	RNA211	138	21	1.890075717320534e-05	1.4697699953103438e-05	1.0	152173.91304347827
chr12	29389280	29389454	RNA212	174	39	0.004787267268441679	1.4696799553348685e-05	0.9743589743589743	224137.93103448275
chr12	31005795	31005920	RNA213	125	0				0.0
chr12	40156238	40156343	RNA214	105	20	0.021164299638576266	7.349899988184916e-06	0.9	190476.19047619047
chr12	49324490	49324576	RNA215	86	17	1.0377953110625694e-05	0.0	1.0	197674.41860465115
chr12	52059100	52059500	RNA216	400	87	0.010607113375347884	0.0	0.9885057471264368	217500.0
chr12	52210929	52211020	RNA217	91	15	0.021003932943191698	1.4698500308440998e-05	0.9333333333333333	164835.16483516482
chr12	52247176	52247448	RNA218	272	63	0.007420344152388489	0.0	0.9682539682539683	231617.64705882355
chr12	53054319	53054438	RNA219	119	46	6.644847009896373e-05	0.0	1.0	386554.6218487395
chr12	53300142	53300375	RNA220	233	41	7.098793771657335e-05	0.0	1.0	175965.6652360515
chr12	53968616	53968756	RNA221	140	42	2.099630481617338e-05	1.469569997425424e-05	1.0	300000.0
chr12	54126070	54126612	RNA222	542	104	0.0003595961189830611	1.4698300219606608e-05	1.0	191881.9188191882
chr12	55729093	55729355	RNA223	262	58	4.1594883817917996e-05	0.0	1.0	221374.04580152672
chr12	57726239	57726378	RNA224	139	32	1.5620277906690925e-05	0.0	1.0	230215.82733812951
chr12	57935838	57936164	RNA225	326	68	0.014263991462445006	1.469590006308863e-05	0.9705882352941176	208588.9570552147
chr12	58920668	58920825	RNA226	157	33	0.0023794495898596985	0.0	0.9696969696969697	210191.08280254778
chr12	64883773	64883865	RNA227	92	15	1.5206706848402973e-05	1.4850000297883524e-05	1.0	163043.47826086957
chr12	65602868	65602981	RNA228	113	19	6.1889841163065284e-06	0.0	1.0	168141.59292035399
chr12	67929234	67929387	RNA229	153	20	1.690353528829215e-05	7.347950031544315e-06	1.0	130718.95424836602
chr12	72272764	72273509	RNA230	745	151	0.0002851260732861758	0.0	1.0	202684.56375838924
chr12	74292314	74292631	RNA231	317	106	0.010698941342654056	0.0	0.9811320754716981	334384.858044164
chr12	92142606	92142831	RNA232	225	57	1.2638280726636944e-05	0.0	1.0	253333.33333333334
chr12	95803096	95803270	RNA233	174	24	2.6948358746871907e-05	0.0	1.0	137931.0344827586
chr12	110936601	110936698	RNA234	97	21	0.0004640915888428086	1.4696400285174605e-05	1.0	216494.84536082475
chr12	114408194	114408285	RNA235	91	14	0.07161764071367673	3.67480497516226e-05	0.9285714285714286	153846.15384615384
chr12	118761590	118761679	RNA236	89	19	0.052811063632361765	0.0	0.9473684210526315	213483.1460674157
chr12	118833386	118833536	RNA237	150	31	1.1384429032454313e-05	1.4701099644298664e-05	1.0	206666.66666666666
chr12	120201290	120201426	RNA238	136	40	5.144165004366285e-05	1.4696400285174605e-05	1.0	294117.64705882355
chr12	122063288	122063531	RNA239	243	49	0.02055492667783923	1.469549988541985e-05	0.9795918367346939	201646.09053497942
chr12	122395541	122395665	RNA240	124	19	0.00011990651489069907	0.0	1.0	153225.8064516129
chr12	126449218	126449327	RNA241	109	25	6.466639970312826e-06	0.0	1.0	229357.79816513762
chr12	126874456	126874690	RNA242	234	59	0.022753003062647062	1.4696400285174605e-05	0.9661016949152542	252136.75213675213
chr12	127060086	127060397	RNA243	311	69	0.0011936994659122989	0.0	0.9855072463768116	221864.95176848874
chr12	127284141	127284283	RNA244	142	43	0.04597377011074524	0.0	0.9302325581395349	302816.9014084507
chr12	129208600	129208953	RNA245	353	88	0.01430283880422807	1.4697199731017465e-05	0.9659090909090909	249291.78470254957
chr12	130071334	130071638	RNA246	304	62	7.869355447602635e-05	1.4695950085297227e-05	1.0	203947.36842105264
chr12	132275390	132275836	RNA247	446	109	0.009203852224028534	0.0	0.9908256880733946	244394.61883408073
chr13	19561338	19561513	RNA248	175	54	0.03705661502378158	1.470200004405342e-05	0.9629629629629629	308571.4285714286
chr13	20949303	20949428	RNA249	125	29	9.731659021530026e-05	1.4697199731017465e-05	1.0	232000.0
chr13	22915717	22916369	RNA250	652	159	0.01695312311430997	1.4694600395159796e-05	0.9685534591194969	243865.03067484664
chr13	24331449	24331536	RNA251	87	16	0.07081473322745069	1.4702650332765188e-05	0.875	183908.0459770115
chr13	27917149	27917291	RNA252	142	25	0.02468508267607831	0.0	0.92	176056.338028169
chr13	29487499	29487750	RNA253	251	57	0.017575839773487305	1.4697199731017465e-05	0.9824561403508771	227091.63346613545
chr13	30882561	30882659	RNA254	98	17	6.052235328431433e-06	0.0	1.0	173469.38775510204
chr13	30932275	30932608	RNA255	333	56	0.004259872255943264	0.0	0.9821428571428571	168168.1681681682
chr13	32911022	32911652	RNA256	630	146	0.002929158377336942	0.0	0.9863013698630136	231746.03174603175
chr13	33277552	33277696	RNA257	144	25	1.7053956071321376e-05	0.0	1.0	173611.1111111111
chr13	33335004	33335266	RNA258	262	53	0.012020058920739443	0.0	0.9811320754716981	202290.07633587788
chr13	34348042	34348124	RNA259	82	19	0.000725582357230636	1.4699799976369832e-05	1.0	231707.31707317074
chr13	40480908	40481006	RNA260	98	24	0.04174688918423423	1.469569997425424e-05	0.9583333333333334	244897.95918367346
chr13	42812390	42812562	RNA261	172	36	9.187621001021061e-05	1.470005008741282e-05	1.0	209302.32558139536
chr13	44142327	44142696	RNA262	369	76	5.612280598429895e-05	0.0	1.0	205962.0596205962
chr13	44405613	44405984	RNA263	371	67	0.014947315231058465	1.4696799553348685e-05	0.9850746268656716	180592.99191374663
chr13	44575895	44576270	RNA264	375	101	0.009940184075690415	0.0	0.9900990099009901	269333.3333333333
chr13	44640368	44640443	RNA265	75	12	5.760974113399233e-05	2.9416950383165386e-05	1.0	160000.0
chr13	48303290	48303702	RNA266	412	116	7.311995759977987e-05	0.0	1.0	281553.3980582524
chr13	50807854	50807986	RNA267	132	21	0.0021033736938122793	1.4705399735248648e-05	1.0	159090.9090909091
chr13	51453344	51453418	RNA268	74	47	2.8777431327127453e-05	1.4780700439587235e-05	1.0	635135.135135135
chr13	54132612	54132871	RNA269	259	56	0.018394098322005444	7.348599865508732e-06	0.9821428571428571	216216.21621621624
chr13	60012717	60012858	RNA270	141	24	0.00013412517061321216	1.4697699953103438e-05	1.0	170212.7659574468
chr13	60267954	60268104	RNA271	150	27	8.711922183229709e-06	0.0	1.0	180000.0
