chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable
chr1	11605595	11606177	RNA1092	582	105	0.01162510375803928	1.469590006308863e-05	0.9809523809523809	180412.37113402062
chr1	11614638	11615220	RNA1093	582	90	0.01755454779817632	1.4696799553348685e-05	0.9777777777777777	154639.17525773196
chr1	11616417	11616999	RNA1094	582	120	0.008416514774065333	1.4697199731017465e-05	0.9916666666666667	206185.56701030926
chr1	11619589	11619694	RNA1095	105	24	1.9008637536894823e-05	0.0	1.0	228571.42857142855
chr1	11731893	11732475	RNA1096	579	115	0.0087807134500785	1.4697699953103438e-05	0.991304347826087	198618.30742659757
chr1	11732834	11733722	RNA1097	888	174	0.015094762200580336	0.0	0.9770114942528736	195945.94594594595
chr1	11756996	11757884	RNA1098	888	161	0.006241041533030509	0.0	0.9937888198757764	181306.3063063063
chr1	11757050	11757372	RNA1099	322	49	0.02042046129799371	0.0	0.9795918367346939	152173.91304347827
chr1	11760246	11761134	RNA1100	881	135	0.007729890769722393	1.4697699953103438e-05	0.9925925925925926	153234.9602724177
chr1	11851493	11852381	RNA1101	888	186	0.014062376848972147	0.0	0.9838709677419355	209459.45945945947
chr1	11851687	11851874	RNA1102	187	36	0.01681264455292977	0.0	0.9722222222222222	192513.36898395722
chr1	11865054	11865942	RNA1103	888	189	0.018783278438243695	1.4696799553348685e-05	0.9682539682539683	212837.83783783784
chr1	11929524	11930412	RNA1104	887	149	0.0012345183814499057	0.0	0.9865771812080537	167981.96166854564
chr1	12150690	12150925	RNA1105	230	38	0.000729216208152424	1.4696800008096034e-05	1.0	165217.3913043478
chr1	12512312	12512533	RNA1106	221	54	2.96733942546013e-05	0.0	1.0	244343.89140271491
chr1	12513472	12513693	RNA1107	221	36	0.028107239284205807	0.0	0.9722222222222222	162895.92760180996
chr1	12514606	12514827	RNA1108	221	50	6.938403259481962e-05	1.4697199731017465e-05	1.0	226244.3438914027
chr1	12544721	12544942	RNA1109	221	42	0.00017677473418924758	7.347300197579898e-06	1.0	190045.24886877826
chr1	12549327	12549548	RNA1110	221	56	0.027960793339405297	1.4697699953103438e-05	0.9642857142857143	253393.66515837103
chr1	12631429	12632011	RNA1111	582	103	0.009035967709625534	0.0	0.9902912621359223	176975.94501718215
chr1	12633412	12633633	RNA1112	221	63	0.00014660793453552174	1.4702900443808176e-05	1.0	285067.8733031674
chr1	12697792	12697979	RNA1113	187	0				0.0
chr1	12813734	12813921	RNA1114	187	0				0.0
chr1	12819873	12820060	RNA1115	187	0				0.0
chr1	12821009	12821897	RNA1116	888	0				0.0
chr1	12878091	12878278	RNA1117	187	0				0.0
chr1	12878455	12878642	RNA1118	187	0				0.0
chr1	12925160	12925347	RNA1119	187	0				0.0
chr1	13068474	13068664	RNA1120	190	0				0.0
chr1	13348609	13349088	RNA1121	468	0				0.0
chr1	13520284	13520505	RNA1122	221	43	0.02400586832733774	1.4697699953103438e-05	0.9767441860465116	194570.13574660633
chr1	13825166	13825353	RNA1123	187	28	0.0627722203864453	1.4698300219606608e-05	0.9285714285714286	149732.6203208556
chr1	13870646	13871125	RNA1124	479	101	0.048074737174045916	0.0	0.9405940594059405	210855.94989561586
chr1	13875437	13875549	RNA1125	112	27	0.00021718672791461288	0.0	1.0	241071.42857142858
chr1	13879906	13880385	RNA1126	477	112	0.012721189817739285	1.469744984206045e-05	0.9732142857142857	234800.83857442348
chr1	13880639	13881118	RNA1127	479	113	0.011253926816422297	0.0	0.9734513274336283	235908.1419624217
chr1	15220916	15221395	RNA1128	479	81	0.03488169681756439	0.0	0.9629629629629629	169102.29645093947
chr1	15221197	15221657	RNA1129	460	73	0.013787219777254466	1.4696400285174605e-05	0.9863013698630136	158695.65217391305
chr1	15221717	15221890	RNA1130	173	20	0.050038973265145614	1.4705399735248648e-05	0.95	115606.93641618497
chr1	15221735	15222214	RNA1131	479	83	0.022467387554066392	1.4698500308440998e-05	0.9397590361445783	173277.6617954071
chr1	15224179	15224658	RNA1132	479	91	0.02690705051867513	1.4697699953103438e-05	0.967032967032967	189979.12317327768
chr1	15225406	15225985	RNA1133	574	113	0.021477387620700384	0.0	0.9557522123893806	196864.11149825784
chr1	15430466	15430676	RNA1134	210	0				0.0
chr1	15431354	15431473	RNA1135	119	0				0.0
chr1	15431362	15431841	RNA1136	479	0				0.0
chr1	15669665	15670125	RNA1137	460	85	0.01624932566015452	0.0	0.9764705882352941	184782.60869565216
chr1	15679130	15679590	RNA1138	460	56	0.013277760840862482	1.4696349808218656e-05	0.9821428571428571	121739.13043478261
chr1	15679997	15680457	RNA1139	460	80	0.01588077240382972	1.4696799553348685e-05	0.975	173913.04347826086
chr1	15751961	15752421	RNA1140	460	101	2.2436531631536713e-05	1.4700300198455809e-05	1.0	219565.21739130435
chr1	15754331	15754791	RNA1141	460	70	0.02104594434076716	1.470159986638464e-05	0.9714285714285714	152173.91304347827
chr1	15803499	15803959	RNA1142	460	86	0.0073976927874460875	1.4698999621032272e-05	0.9767441860465116	186956.52173913043
chr1	16084801	16085380	RNA1143	573	44	0.02276362400934059	7.347950031544315e-06	0.9772727272727273	76788.83071553228
chr1	16097913	16098148	RNA1144	233	0				0.0
chr1	16121613	16122192	RNA1145	579	115	0.015024319763103013	1.4696799553348685e-05	0.9739130434782609	198618.30742659757
chr1	16123586	16124165	RNA1146	579	129	0.0001232862443796927	1.4696400285174605e-05	1.0	222797.9274611399
chr1	16189382	16189961	RNA1147	570	119	0.006319278544338394	1.4700700376124589e-05	0.9831932773109243	208771.9298245614
chr1	16190235	16190814	RNA1148	576	121	0.01654508263119387	0.0	0.9752066115702479	210069.44444444444
chr1	16197014	16197593	RNA1149	579	110	0.012493793540439085	0.0	0.9727272727272728	189982.72884283247
chr1	16460116	16460698	RNA1150	582	0				0.0
chr1	16737317	16738205	RNA1151	0	0				
chr1	16738800	16739260	RNA1152	0	0				
chr1	17054036	17054120	RNA1153	84	22	2.0041409036568786e-05	1.4696150174131617e-05	1.0	261904.76190476192
chr1	17066124	17066314	RNA1154	188	35	0.03138002650482251	0.0	0.9428571428571428	186170.21276595743
chr1	17152143	17152722	RNA1155	579	113	0.01617643831371352	1.4697699953103438e-05	0.9823008849557522	195164.07599309154
chr1	17402552	17402773	RNA1156	221	35	0.02864873055937745	1.4702900443808176e-05	0.9714285714285714	158371.0407239819
chr1	17753504	17753691	RNA1157	187	31	0.0322798754779151	0.0	0.967741935483871	165775.4010695187
chr1	17974021	17974211	RNA1158	190	37	1.1539962100426704e-05	1.4706300135003405e-05	1.0	194736.84210526315
chr1	18062098	18062288	RNA1159	190	31	0.0004418697855374222	1.4698999621032272e-05	1.0	163157.8947368421
chr1	18064970	18065160	RNA1160	190	51	0.00018531111712874254	0.0	1.0	268421.05263157893
chr1	18075051	18075241	RNA1161	190	25	1.3529708157875575e-05	1.4698999621032272e-05	1.0	131578.94736842104
chr1	18081198	18081371	RNA1162	173	41	0.0005316113864221399	1.4697199731017465e-05	1.0	236994.21965317917
chr1	18081532	18081722	RNA1163	190	32	0.023340788800368273	7.348200142587302e-06	0.96875	168421.05263157893
chr1	18107457	18107647	RNA1164	190	34	0.008322925194025785	0.0	0.9705882352941176	178947.36842105264
chr1	18748968	18749172	RNA1165	204	37	0.00041035692614772	1.4696799553348685e-05	1.0	181372.54901960783
chr1	19068582	19068755	RNA1166	173	28	0.004239512530505504	0.0	0.9642857142857143	161849.71098265896
chr1	19068618	19068808	RNA1167	190	34	0.0036240702423075296	7.347950031544315e-06	0.9705882352941176	178947.36842105264
chr1	19068822	19068995	RNA1168	173	32	0.005235592274800633	0.0	0.96875	184971.09826589594
chr1	19070438	19070611	RNA1169	173	35	1.679673101274833e-05	0.0	1.0	202312.1387283237
chr1	19263942	19264093	RNA1170	151	23	1.5337051991079985e-05	0.0	1.0	152317.88079470198
chr1	19264132	19264305	RNA1171	173	38	3.251860047576104e-05	1.469984999857843e-05	1.0	219653.17919075146
chr1	19264574	19264693	RNA1172	119	19	8.539657803914069e-06	0.0	1.0	159663.86554621847
chr1	19265024	19265197	RNA1173	173	23	1.3421513042134313e-05	0.0	1.0	132947.9768786127
chr1	19334447	19334620	RNA1174	173	22	0.002190510907274234	0.0	1.0	127167.63005780346
chr1	19335470	19335680	RNA1175	205	20	0.0024594689296918606	7.351849944825517e-06	1.0	97560.9756097561
chr1	19338130	19338609	RNA1176	479	117	0.008560577432400993	0.0	0.9914529914529915	244258.87265135697
chr1	20121140	20121259	RNA1177	119	21	5.598452368022186e-06	0.0	1.0	176470.58823529413
chr1	20215520	20215730	RNA1178	210	31	9.956916103199606e-06	0.0	1.0	147619.04761904763
chr1	20216616	20216826	RNA1179	210	35	0.02858192749725796	1.4696400285174605e-05	0.9714285714285714	166666.66666666666
chr1	20217757	20217930	RNA1180	173	25	1.1764684059016872e-05	0.0	1.0	144508.67052023122
chr1	20219133	20219252	RNA1181	119	18	0.05577353942918409	0.0	0.9444444444444444	151260.50420168065
chr1	20219660	20219779	RNA1182	118	27	0.036926953522096385	1.469590006308863e-05	0.9629629629629629	228813.5593220339
chr1	20220204	20220414	RNA1183	210	31	3.3663989362988195e-05	1.469549988541985e-05	1.0	147619.04761904763
chr1	20432436	20432555	RNA1184	119	26	0.00042122572981146604	1.4698549875902245e-05	1.0	218487.3949579832
chr1	20433111	20433230	RNA1185	119	29	0.011029040286616533	0.0	0.9655172413793104	243697.47899159664
chr1	20433177	20433387	RNA1186	210	38	0.00013504950909822878	0.0	1.0	180952.38095238095
chr1	20433663	20433782	RNA1187	95	12	0.10331347523682173	1.8642750546860043e-05	0.8333333333333334	126315.78947368421
chr1	20440716	20440926	RNA1188	210	37	0.027103301970438788	1.4696799553348685e-05	0.972972972972973	176190.4761904762
chr1	20555457	20555667	RNA1189	210	42	1.6798009363853826e-05	0.0	1.0	200000.0
chr1	20737086	20737546	RNA1190	459	88	1.625668054120024e-05	0.0	1.0	191721.13289760347
chr1	20795348	20795927	RNA1191	579	124	0.00810283156314536	0.0	0.9919354838709677	214162.34887737478
chr1	21178248	21178332	RNA1192	84	18	7.349911053703788e-06	0.0	1.0	214285.71428571426
chr1	21202645	21202764	RNA1193	119	26	2.8284968930858028e-05	0.0	1.0	218487.3949579832
chr1	21428033	21428243	RNA1194	208	0				0.0
chr1	21939658	21939742	RNA1195	84	14	0.00024262494084073533	7.349250154220499e-06	1.0	166666.66666666666
chr1	21974168	21974252	RNA1196	84	17	4.322553008130267e-05	0.0	1.0	202380.9523809524
chr1	21974250	21974334	RNA1197	84	25	0.07306919048860436	1.4704200111737007e-05	0.92	297619.04761904763
chr1	22107692	22107776	RNA1198	84	21	0.004151816920706804	1.4698500308440998e-05	0.9523809523809523	250000.0
chr1	22109261	22109345	RNA1199	84	14	3.255267828145587e-05	7.349250154220499e-06	1.0	166666.66666666666
chr1	22114372	22114456	RNA1200	84	17	0.005111272960568699	1.4697699953103438e-05	0.9411764705882353	202380.9523809524
chr1	22630668	22630872	RNA1201	203	53	0.00010760873822120958	0.0	1.0	261083.74384236455
chr1	23004490	23004574	RNA1202	84	18	1.6338138670509617e-05	0.0	1.0	214285.71428571426
chr1	23010564	23010754	RNA1203	190	34	0.0049477375850448604	1.4706300135003405e-05	0.9705882352941176	178947.36842105264
chr1	23187165	23187316	RNA1204	151	35	0.03364779658958079	1.4697699953103438e-05	0.9428571428571428	231788.07947019866
chr1	23487083	23487287	RNA1205	199	57	0.0026593121925192463	1.5021800209069625e-05	0.9649122807017544	286432.1608040201
chr1	23489931	23490135	RNA1206	204	42	0.0027907686876893546	7.347549853875535e-06	0.9761904761904762	205882.35294117645
chr1	23491992	23492196	RNA1207	204	31	0.03141516909627465	1.4710600225953384e-05	0.967741935483871	151960.78431372548
chr1	23868344	23868548	RNA1208	204	43	0.004457749059267453	0.0	0.9534883720930233	210784.3137254902
chr1	23869355	23869862	RNA1209	501	101	8.698782548349887e-05	1.470460028940579e-05	1.0	201596.80638722554
chr1	23869960	23870164	RNA1210	204	32	7.901196420334459e-05	0.0	1.0	156862.74509803922
chr1	23870060	23870264	RNA1211	204	40	0.014379281799369892	7.349050065386109e-06	0.975	196078.431372549
chr1	24113435	24113586	RNA1212	151	25	0.017344803449304887	0.0	0.96	165562.9139072848
chr1	24192069	24192242	RNA1213	173	26	0.005424077842655186	0.0	0.9615384615384616	150289.01734104048
chr1	24192316	24192467	RNA1214	151	32	7.855698817138533e-05	7.348599865508732e-06	1.0	211920.5298013245
chr1	24192820	24192971	RNA1215	151	36	0.004082820582577059	0.0	0.9722222222222222	238410.59602649006
chr1	24477857	24478008	RNA1216	151	0				0.0
chr1	24477910	24478061	RNA1217	151	0				0.0
chr1	24478654	24478805	RNA1218	149	0				0.0
chr1	24609562	24609766	RNA1219	203	34	0.06639578524739001	1.4818450381426373e-05	0.9117647058823529	167487.68472906403
chr1	25211047	25211198	RNA1220	151	24	2.69509792284804e-05	0.0	1.0	158940.3973509934
chr1	25216598	25216808	RNA1221	210	47	2.409046573255619e-05	1.4699399798701052e-05	1.0	223809.52380952382
chr1	25217330	25217449	RNA1222	119	17	1.2105129559024457e-05	0.0	1.0	142857.14285714284
chr1	25789253	25790046	RNA1223	793	121	0.02286571593389799	0.0	0.9752066115702479	152585.11979823455
chr1	26874298	26874382	RNA1224	84	15	1.7643800007742053e-05	1.4703299711982254e-05	1.0	178571.42857142858
chr1	27638781	27639288	RNA1225	507	85	0.023325756364005537	1.4697699953103438e-05	0.9764705882352941	167652.85996055228
chr1	28543530	28544037	RNA1226	507	118	0.020116544244578784	1.470005008741282e-05	0.9745762711864406	232741.61735700196
chr1	28546549	28547056	RNA1227	507	108	0.010012523624136852	0.0	0.9907407407407407	213017.75147928996
chr1	28549455	28549659	RNA1228	204	31	0.0005357472479567302	0.0	1.0	151960.78431372548
chr1	28552041	28552548	RNA1229	507	103	0.012610981338219819	1.4706700312672185e-05	0.9805825242718447	203155.81854043395
chr1	29124723	29124816	RNA1230	93	20	2.3554405106544656e-05	0.0	1.0	215053.76344086023
chr1	29140971	29141478	RNA1231	506	0				0.0
chr1	29141350	29141857	RNA1232	507	0				0.0
chr1	29143521	29144028	RNA1233	505	110	0.01497598416807787	1.4712400115968194e-05	0.9818181818181818	217821.7821782178
chr1	29192483	29192634	RNA1234	151	30	3.03786736064131e-05	0.0	1.0	198675.4966887417
chr1	29597210	29597717	RNA1235	507	81	0.001995109024830052	0.0	0.9876543209876543	159763.31360946747
chr1	29719344	29720137	RNA1236	793	158	0.013317500287721024	0.0	0.9873417721518988	199243.37957124843
chr1	30656800	30657257	RNA1237	457	113	0.017782123967373453	1.4696400285174605e-05	0.9823008849557522	247264.77024070022
chr1	30658187	30658298	RNA1238	111	15	0.07148161840032116	1.4697699953103438e-05	0.9333333333333333	135135.13513513515
chr1	30659216	30660009	RNA1239	793	163	0.0066486911822989355	1.4698999621032272e-05	0.9938650306748467	205548.54981084488
chr1	30687285	30688078	RNA1240	793	185	0.003462204211236155	1.4696799553348685e-05	0.9891891891891892	233291.29886506934
chr1	30688622	30689415	RNA1241	793	172	0.0027512656935424805	1.4698300219606608e-05	0.9883720930232558	216897.85624211855
chr1	30757844	30758637	RNA1242	793	175	0.009997812654832417	1.4694600395159796e-05	0.9771428571428571	220680.95838587644
chr1	30758401	30759194	RNA1243	793	155	0.01052350324966204	0.0	0.9741935483870968	195460.27742749054
chr1	30821140	30821933	RNA1244	793	157	0.012621180419115653	1.4697199731017465e-05	0.9681528662420382	197982.34552332913
chr1	31723585	31724378	RNA1245	793	165	0.024193075427082836	0.0	0.9757575757575757	208070.6179066835
chr1	32456580	32456879	RNA1246	299	58	0.015228934678330475	1.4696799553348685e-05	0.9827586206896551	193979.9331103679
chr1	32873726	32873819	RNA1247	93	21	2.8005776671521093e-05	0.0	1.0	225806.4516129032
chr1	33238052	33238532	RNA1248	458	79	0.01243814298512789	1.469590006308863e-05	0.9746835443037974	172489.08296943232
chr1	33512923	33513430	RNA1249	489	62	0.012158580591682448	0.0	0.9516129032258065	126789.36605316974
chr1	33513053	33513146	RNA1250	93	8	0.0	0.0	1.0	86021.5053763441
chr1	33513063	33513156	RNA1251	93	8	3.6786375403607963e-06	0.0	1.0	86021.5053763441
chr1	33513815	33513908	RNA1252	93	18	2.287041671580087e-05	1.4697900041937828e-05	1.0	193548.38709677418
chr1	34165976	34166069	RNA1253	93	18	0.00013400603731699234	7.349499810516136e-06	1.0	193548.38709677418
chr1	34166005	34166098	RNA1254	93	21	0.00011416226533626492	0.0	1.0	225806.4516129032
chr1	34166266	34166359	RNA1255	93	12	5.520214343353151e-05	1.4696599919261644e-05	1.0	129032.25806451612
chr1	34166530	34166708	RNA1256	178	39	0.00012607103608621727	0.0	1.0	219101.12359550563
chr1	34310311	34310422	RNA1257	111	32	0.03129917839879681	7.35100002202671e-06	0.96875	288288.2882882883
chr1	34694893	34695350	RNA1258	457	113	0.025765973543135277	0.0	0.9734513274336283	247264.77024070022
chr1	34864940	34865033	RNA1259	93	20	0.0002491896510036861	0.0	1.0	215053.76344086023
chr1	34971500	34971611	RNA1260	111	12	6.12525847524618e-06	0.0	1.0	108108.10810810812
chr1	34971627	34971738	RNA1261	111	18	1.959903875103622e-05	0.0	1.0	162162.16216216216
chr1	34972358	34972469	RNA1262	111	14	3.9887814831925775e-05	7.347749942709925e-06	1.0	126126.12612612611
chr1	35567910	35568021	RNA1263	111	26	0.0001865846110236924	7.347300197579898e-06	1.0	234234.23423423423
chr1	35568056	35568167	RNA1264	111	27	1.5788718378137753e-05	0.0	1.0	243243.24324324325
chr1	35568388	35568499	RNA1265	111	16	6.707738754129647e-05	1.4698749964736635e-05	1.0	144144.14414414414
chr1	35568399	35568856	RNA1266	457	77	0.00020472688072016107	1.4697199731017465e-05	1.0	168490.15317286653
chr1	35568842	35569299	RNA1267	457	74	2.999341989600863e-05	7.347300197579898e-06	1.0	161925.60175054704
chr1	35568916	35569373	RNA1268	457	74	2.3437214524065168e-05	0.0	1.0	161925.60175054704
chr1	35645388	35645845	RNA1269	457	69	0.00010908054197067416	1.4697199731017465e-05	1.0	150984.68271334792
chr1	35649634	35650091	RNA1270	457	90	0.011139532705045791	0.0	0.9888888888888889	196936.54266958425
chr1	35657593	35658050	RNA1271	457	78	0.013064772898710188	1.469724975322606e-05	0.9871794871794872	170678.33698030634
chr1	35719266	35720059	RNA1272	786	124	0.024842565671618893	7.347100108745508e-06	0.967741935483871	157760.81424936387
chr1	36338813	36338924	RNA1273	111	33	1.915930600013903e-05	1.4701099644298664e-05	1.0	297297.29729729734
